TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:12:30,2,0.60,103.6,15.80,9.87,0.02038,60.02,-1.05,37.24,89.27,-999.00,-999.00,0,-20.03,-11.62,-1.30,-1.36,-2.36,-0.89,0.62,35.15,38.70,37.84,38.19,42.01,89.14,89.39,111.46,110.75,94.43,158.07,110.67,92.35,110.56,141.49,143.83,8.80,-2.17,34.50,39.49,39.96,41.45,39.13,-1.04,-999,84.5,1,2,34.50,0.14,-14.62,33.15,85.28,49.32,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:13:28,2,0.60,103.6,15.80,9.82,0.02171,60.01,-1.07,37.23,89.27,-999.00,-999.00,0,-20.09,-11.59,-1.30,-1.41,-2.39,-0.90,0.60,35.13,38.65,37.85,38.19,42.02,89.16,89.39,111.41,110.69,94.44,158.02,110.61,92.39,110.50,141.49,143.82,8.97,-2.28,34.55,39.49,39.96,41.45,39.13,-1.04,-999,84.5,1,2,34.30,0.14,-14.62,33.30,85.28,49.22,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:14:16,2,0.60,103.6,15.60,9.75,0.02311,60.03,-1.08,37.24,89.27,-999.00,-999.00,0,-20.08,-11.50,-1.31,-1.42,-2.39,-0.93,0.60,35.15,38.66,37.85,38.20,42.04,89.15,89.39,111.45,110.74,94.40,158.04,110.65,92.39,110.56,141.45,143.84,9.00,-2.26,34.60,39.49,39.96,41.45,39.13,-1.05,-999,84.5,1,2,34.09,0.14,-14.57,33.54,85.28,49.33,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:07,2,0.60,103.7,15.80,10.00,0.02445,60.02,-1.08,37.24,89.27,-999.00,-999.00,0,-19.76,-11.19,-1.25,-1.42,-2.39,-0.90,0.60,35.19,38.69,37.88,38.19,42.02,89.16,89.39,111.46,110.73,94.38,158.06,110.64,92.32,110.55,141.46,143.82,9.12,-2.03,34.58,39.49,39.96,41.45,39.12,-1.07,-999,84.5,1,2,33.91,0.14,-14.51,33.53,85.28,49.46,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:53,2,0.60,103.6,16.10,10.02,0.02581,60.03,-1.07,37.25,89.27,-999.00,-999.00,0,-19.04,-10.33,-1.25,-1.42,-2.38,-0.90,0.60,35.19,38.69,37.88,38.19,42.04,89.16,89.39,111.79,110.98,94.25,158.59,110.86,92.34,110.77,141.51,144.47,9.20,-1.68,34.45,39.49,39.96,41.45,39.13,-1.07,-999,84.6,1,2,33.80,0.14,-13.87,32.93,85.28,49.46,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:48,2,0.60,103.6,16.10,10.06,0.02725,60.01,-1.07,37.25,89.28,-999.00,-999.00,0,-18.56,-9.66,-1.23,-1.42,-2.39,-0.91,0.60,35.19,38.69,37.86,38.20,42.06,89.15,89.39,112.00,111.21,94.17,158.89,111.08,92.38,110.99,141.53,144.91,9.29,-1.57,34.30,39.50,39.97,41.45,39.15,-1.06,-999,84.7,1,2,33.80,0.14,-13.31,32.31,85.28,49.46,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:17:38,2,0.60,103.6,16.00,9.99,0.02863,60.00,-1.06,37.26,89.28,-999.00,-999.00,0,-18.40,-9.22,-1.20,-1.42,-2.39,-0.90,0.60,35.19,38.69,37.88,38.19,42.05,89.14,89.40,112.12,111.32,94.14,159.05,111.20,92.39,111.13,141.56,145.15,9.29,-1.59,34.16,39.51,39.96,41.45,39.15,-1.06,-999,84.7,1,2,33.80,0.14,-12.82,31.91,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:18:20,2,0.60,103.7,15.70,9.86,0.03004,60.03,-1.05,37.25,89.27,-999.00,-999.00,0,-18.93,-9.68,-1.14,-1.41,-2.39,-0.90,0.60,35.19,38.69,37.88,38.18,42.04,89.14,89.39,112.03,111.31,94.14,158.76,111.21,92.37,111.12,141.53,144.83,9.11,-1.82,34.20,39.51,39.98,41.44,39.15,-1.05,-999,84.7,1,2,33.73,0.14,-12.69,31.82,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:19:14,2,0.60,103.7,15.80,9.85,0.03139,60.03,-1.04,37.25,89.28,-999.00,-999.00,0,-19.32,-10.04,-1.14,-1.42,-2.35,-0.90,0.60,35.19,38.69,37.88,38.20,42.05,89.15,89.39,111.92,111.21,94.22,158.32,111.14,92.36,111.04,141.54,144.39,9.27,-1.92,34.26,39.53,39.99,41.44,39.14,-1.06,-999,84.8,1,2,33.62,0.14,-12.94,31.96,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:06,2,0.60,103.7,15.90,9.92,0.03280,60.04,-1.02,37.25,89.26,-999.00,-999.00,0,-19.47,-10.22,-1.12,-1.36,-2.35,-0.90,0.64,35.14,38.69,37.88,38.18,42.03,89.14,89.42,111.81,111.10,94.24,158.25,111.03,92.31,110.91,141.48,144.15,9.22,-1.87,34.29,39.53,39.98,41.44,39.13,-1.06,-999,84.8,1,2,33.55,0.14,-13.16,32.00,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:52,2,0.60,103.7,15.70,9.83,0.03414,60.04,-1.01,37.24,89.27,-999.00,-999.00,0,-19.59,-10.36,-1.12,-1.36,-2.33,-0.89,0.66,35.13,38.69,37.88,38.18,42.03,89.14,89.40,111.78,111.08,94.28,158.15,111.00,92.27,110.89,141.48,144.02,9.17,-1.90,34.36,39.54,39.98,41.43,39.13,-1.07,-999,84.8,1,2,33.42,0.14,-13.36,32.16,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:21:42,2,0.60,103.7,15.80,9.85,0.03549,60.03,-1.01,37.23,89.27,-999.00,-999.00,0,-19.53,-10.41,-1.12,-1.36,-2.33,-0.85,0.66,35.13,38.69,37.88,38.20,42.03,89.14,89.39,111.71,110.98,94.32,158.13,110.91,92.29,110.78,141.43,143.95,9.34,-1.88,34.40,39.54,40.00,41.44,39.13,-1.05,-999,84.9,1,2,33.26,0.14,-13.50,32.48,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:22:38,2,0.60,103.7,15.80,9.83,0.03690,60.02,-1.00,37.23,89.26,-999.00,-999.00,0,-19.60,-10.57,-1.10,-1.36,-2.33,-0.85,0.66,35.13,38.69,37.88,38.20,42.02,89.15,89.39,111.69,110.97,94.32,158.19,110.90,92.23,110.77,141.41,143.99,9.34,-1.96,34.45,39.54,40.00,41.43,39.11,-1.04,-999,84.9,1,2,33.26,0.14,-13.54,32.72,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:23:26,2,0.60,103.7,15.80,9.81,0.03823,60.03,-0.99,37.22,89.28,-999.00,-999.00,0,-19.68,-10.67,-1.09,-1.36,-2.33,-0.85,0.66,35.10,38.65,37.86,38.22,42.03,89.16,89.40,111.65,110.94,94.30,158.06,110.89,92.21,110.77,141.38,143.94,9.36,-1.96,34.51,39.54,40.00,41.43,39.13,-1.03,-999,84.9,1,2,33.21,0.14,-13.70,32.97,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:24:12,2,0.60,103.6,15.70,9.83,0.03964,60.04,-0.99,37.21,89.27,-999.00,-999.00,0,-19.71,-10.70,-1.06,-1.36,-2.34,-0.87,0.67,35.09,38.67,37.87,38.21,42.03,89.14,89.39,111.65,110.94,94.28,158.03,110.87,92.27,110.74,141.35,143.88,9.34,-2.01,34.55,39.54,40.00,41.41,39.12,-1.03,-999,85.0,1,2,33.08,0.16,-13.72,33.24,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:05,2,0.60,103.7,15.80,9.93,0.04099,60.04,-0.99,37.21,89.27,-999.00,-999.00,0,-19.68,-10.78,-1.04,-1.36,-2.36,-0.88,0.67,35.08,38.63,37.83,38.21,42.02,89.14,89.39,111.63,110.90,94.26,158.03,110.84,92.32,110.73,141.35,143.90,9.35,-2.01,34.60,39.54,39.98,41.38,39.11,-1.03,-999,85.1,1,2,32.94,0.14,-13.74,33.42,85.28,49.46,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:52,2,0.60,103.7,16.00,9.98,0.04240,60.03,-0.98,37.18,89.28,-999.00,-999.00,0,-19.61,-10.90,-1.01,-1.36,-2.33,-0.85,0.70,35.09,38.64,37.86,38.21,42.04,89.14,89.39,111.66,110.93,94.23,158.19,110.85,92.29,110.75,141.37,144.08,9.25,-1.87,34.66,39.54,39.97,41.36,39.10,-1.04,-999,85.1,1,2,32.76,0.23,-13.83,33.66,85.28,49.46,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:45,2,0.60,103.6,16.10,10.12,0.04377,60.03,-0.97,37.18,89.28,-999.00,-999.00,0,-19.15,-10.39,-1.01,-1.36,-2.36,-0.88,0.68,35.02,38.63,37.82,38.21,42.04,89.14,89.39,111.83,111.07,94.15,158.32,110.97,92.27,110.87,141.36,144.30,9.37,-1.62,34.57,39.54,39.96,41.35,39.08,-1.04,-999,85.2,1,2,32.72,0.27,-13.74,33.30,85.26,49.46,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:27:32,2,0.60,103.7,16.20,10.13,0.04515,60.03,-0.97,37.17,89.28,-999.00,-999.00,0,-18.74,-9.55,-0.97,-1.35,-2.32,-0.87,0.65,35.02,38.63,37.82,38.21,42.06,89.15,89.45,112.02,111.26,94.07,158.63,111.14,92.28,111.05,141.42,144.64,9.50,-1.46,34.43,39.54,39.97,41.35,39.08,-1.04,-999,85.2,1,2,32.72,0.32,-13.32,32.70,85.22,49.46,0,80.00,80.00,2.00,118.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:28:25,2,0.60,103.7,16.10,10.10,0.04659,60.03,-0.94,37.16,89.28,-999.00,-999.00,0,-18.35,-8.90,-0.94,-1.33,-2.28,-0.83,0.71,35.05,38.64,37.83,38.21,42.06,89.15,89.40,112.21,111.44,94.02,158.87,111.31,92.27,111.20,141.50,144.93,9.64,-1.36,34.27,39.54,39.96,41.35,39.08,-1.03,-999,85.2,1,2,32.72,0.32,-12.77,32.09,85.24,49.46,0,80.00,80.00,2.00,118.00,36.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:29:18,2,0.60,103.6,16.10,10.03,0.04796,60.02,-0.93,37.16,89.28,-999.00,-999.00,0,-18.51,-8.81,-0.92,-1.33,-2.30,-0.83,0.68,34.98,38.63,37.82,38.21,42.05,89.14,89.40,112.22,111.47,94.06,158.83,111.36,92.27,111.25,141.52,144.95,9.41,-1.50,34.21,39.54,39.97,41.35,39.08,-1.02,-999,85.2,1,2,32.72,0.32,-12.33,31.84,85.28,49.46,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:04,2,0.60,103.7,15.90,9.88,0.04938,60.01,-0.91,37.15,89.28,-999.00,-999.00,0,-19.12,-9.31,-0.88,-1.28,-2.27,-0.80,0.76,34.99,38.64,37.83,38.22,42.07,89.14,89.40,112.09,111.39,94.15,158.47,111.33,92.28,111.20,141.53,144.50,9.60,-1.69,34.26,39.54,39.97,41.35,39.09,-1.01,-999,85.2,1,2,32.72,0.32,-12.41,31.89,85.28,49.46,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:54,2,0.60,103.6,16.00,9.94,0.05073,60.02,-0.90,37.14,89.27,-999.00,-999.00,0,-19.23,-9.55,-0.87,-1.28,-2.26,-0.80,0.75,34.97,38.63,37.82,38.22,42.08,89.15,89.39,111.93,111.22,94.24,158.26,111.14,92.28,111.02,141.51,144.18,9.60,-1.65,34.31,39.53,39.96,41.34,39.08,-1.02,-999,85.1,1,2,32.72,0.32,-12.71,32.00,85.28,49.46,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:31:47,2,0.60,103.6,15.80,9.87,0.05216,60.00,-0.89,37.13,89.27,-999.00,-999.00,0,-19.18,-9.77,-0.86,-1.28,-2.27,-0.79,0.73,34.93,38.58,37.81,38.22,42.07,89.14,89.39,111.97,111.25,94.22,158.44,111.16,92.21,111.06,141.53,144.32,9.40,-1.65,34.36,39.54,39.96,41.34,39.08,-1.01,-999,85.0,1,2,32.67,0.34,-12.86,32.05,85.28,49.46,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
