TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:25,2,0.66,103.5,13.60,8.90,0.01111,60.02,1.04,37.78,89.46,-999.00,-999.00,0,-14.39,-14.97,3.16,-1.62,-1.28,-0.34,5.29,35.93,38.93,38.44,39.92,43.62,89.48,89.44,108.89,100.05,99.19,151.14,106.83,94.97,106.99,93.04,141.60,4.33,28.06,38.71,36.78,38.44,38.93,35.08,0.01,-0.40,85.1,1,2,33.66,2.28,-13.88,32.25,87.98,47.48,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:08:20,2,0.65,103.4,13.50,9.14,0.01237,60.01,1.06,37.77,89.46,-999.00,-999.00,0,-15.33,-15.50,3.21,-1.60,-1.30,-0.31,5.32,35.93,38.96,38.43,39.92,43.60,89.49,89.43,108.98,100.10,99.29,151.33,106.91,95.03,107.08,93.07,141.73,4.38,26.99,38.74,36.87,38.47,38.95,35.18,0.04,-0.39,85.1,1,2,33.33,2.28,-14.24,32.83,88.09,47.48,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:09:09,2,0.66,103.5,13.60,9.20,0.01367,60.01,1.09,37.77,89.47,-999.00,-999.00,0,-15.00,-15.74,3.27,-1.59,-1.28,-0.30,5.35,35.92,38.95,38.45,39.92,43.61,89.48,89.47,108.92,100.11,99.37,151.38,106.90,95.12,107.08,93.07,141.78,4.41,26.11,38.79,36.92,38.53,38.97,35.30,0.06,-0.36,85.1,1,2,33.18,2.30,-14.70,33.34,88.16,47.48,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:09:59,2,0.66,103.4,13.70,9.35,0.01494,60.01,1.10,37.75,89.47,-999.00,-999.00,0,-15.16,-15.49,3.28,-1.56,-1.26,-0.31,5.33,35.89,38.94,38.39,39.94,43.59,89.49,89.46,109.07,100.12,99.38,151.63,106.95,95.07,107.13,93.11,141.95,4.46,25.43,38.80,36.94,38.53,39.01,35.28,0.06,-0.38,85.2,1,2,32.85,2.28,-14.60,33.33,88.16,47.48,0,80.00,100.00,2.00,97.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:10:49,2,0.66,103.5,13.70,9.35,0.01622,60.02,1.12,37.75,89.48,-999.00,-999.00,0,-13.92,-14.57,3.33,-1.53,-1.22,-0.26,5.36,35.87,38.95,38.42,39.92,43.62,89.49,89.49,109.36,100.26,99.31,152.09,107.17,95.11,107.35,93.15,142.42,4.60,24.64,38.74,36.81,38.44,38.95,35.08,0.08,-0.34,85.2,1,2,32.72,2.28,-13.82,32.00,88.16,47.48,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:11:39,2,0.66,103.5,13.40,9.14,0.01754,60.02,1.13,37.73,89.46,-999.00,-999.00,0,-14.61,-15.28,3.34,-1.53,-1.25,-0.24,5.32,35.86,38.93,38.40,39.92,43.60,89.47,89.45,109.42,100.34,99.35,152.27,107.33,95.16,107.49,93.16,142.79,4.63,23.93,38.72,36.78,38.42,38.92,35.04,0.10,-0.34,85.2,1,2,32.50,2.30,-13.63,32.02,88.16,47.48,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:12:30,2,0.66,103.5,13.60,9.26,0.01880,60.02,1.15,37.73,89.48,-999.00,-999.00,0,-14.56,-14.52,3.40,-1.49,-1.23,-0.26,5.34,35.83,38.94,38.40,39.92,43.63,89.47,89.49,109.23,100.27,99.50,152.11,107.24,95.26,107.38,93.18,142.59,4.57,23.66,38.74,36.83,38.47,38.96,35.13,0.13,-0.32,85.2,1,2,32.25,2.30,-13.88,32.49,88.16,47.44,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:13:15,2,0.63,103.4,14.00,9.15,0.02006,60.00,1.14,37.70,89.46,-999.00,-999.00,0,-15.14,-15.56,3.39,-1.52,-1.23,-0.24,5.34,35.80,38.93,38.38,39.93,43.63,89.46,89.46,109.18,100.22,99.56,152.11,107.17,95.16,107.31,93.18,142.48,4.62,23.63,38.78,36.89,38.50,38.98,35.23,0.15,-0.31,85.2,1,2,32.02,2.30,-14.44,33.06,88.16,47.46,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:14:02,2,0.63,103.4,14.20,9.25,0.02137,60.01,1.19,37.70,89.47,-999.00,-999.00,0,-14.84,-15.63,3.45,-1.47,-1.21,-0.23,5.38,35.77,38.94,38.37,39.93,43.64,89.48,89.46,109.08,100.36,99.61,152.08,107.09,95.16,107.23,93.18,142.35,4.65,23.81,38.83,36.97,38.55,39.02,35.33,0.17,-0.31,85.1,1,2,32.00,2.30,-14.75,33.60,88.16,47.30,0,80.00,100.00,36.00,97.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:15:00,2,0.63,103.4,14.00,9.16,0.02263,60.01,1.19,37.69,89.47,-999.00,-999.00,0,-15.11,-15.78,3.48,-1.46,-1.16,-0.21,5.38,35.79,38.93,38.36,39.92,43.65,89.50,89.46,109.08,100.32,99.55,152.24,107.03,95.15,107.17,93.16,142.50,4.59,23.98,38.80,36.90,38.54,39.02,35.23,0.16,-0.30,84.9,1,2,32.00,2.30,-14.65,33.18,88.16,47.30,0,80.00,100.00,1.00,97.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:15:50,2,0.63,103.4,13.80,9.04,0.02388,60.01,1.18,37.68,89.46,-999.00,-999.00,0,-14.90,-15.82,3.41,-1.48,-1.19,-0.23,5.35,35.78,38.92,38.33,39.91,43.65,89.46,89.43,108.93,100.24,99.56,152.15,106.95,95.12,107.10,93.13,142.48,4.36,24.12,38.72,36.71,38.39,38.94,34.97,0.18,-0.28,84.9,1,2,32.29,2.30,-14.75,31.96,88.16,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:16:38,2,0.63,103.4,13.60,8.85,0.02512,60.01,1.18,37.68,89.44,-999.00,-999.00,0,-16.25,-17.18,3.35,-1.47,-1.14,-0.21,5.36,35.78,38.91,38.35,39.91,43.63,89.46,89.43,108.52,100.05,99.69,151.75,106.68,95.00,106.83,93.10,141.96,3.86,23.99,38.68,36.66,38.37,38.90,34.92,0.18,-0.25,84.9,1,2,32.74,2.30,-15.27,31.78,88.16,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:17:28,2,0.63,103.4,13.50,8.79,0.02638,60.02,1.16,37.70,89.43,-999.00,-999.00,0,-16.74,-17.85,3.19,-1.52,-1.14,-0.19,5.37,35.79,38.93,38.36,39.93,43.63,89.43,89.42,108.15,99.86,99.80,151.35,106.40,94.91,106.54,93.07,141.43,9.42,23.83,38.69,36.71,38.39,38.91,34.99,0.18,-0.27,85.0,1,2,33.16,2.30,-16.22,32.00,88.16,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:18:17,2,0.63,103.4,13.30,8.75,0.02759,59.99,1.14,37.71,89.43,-999.00,-999.00,0,-17.98,-18.37,3.09,-1.54,-1.11,-0.18,5.39,35.83,38.93,38.39,39.94,43.63,89.42,89.42,107.84,99.67,99.82,151.05,106.10,94.60,106.22,93.03,140.91,7.88,23.78,38.72,36.79,38.46,38.94,35.12,0.20,-0.25,85.0,1,2,33.62,2.30,-16.89,32.40,88.18,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:19:04,2,0.63,103.4,13.40,8.71,0.02878,60.02,1.11,37.74,89.43,-999.00,-999.00,0,-17.85,-18.52,2.89,-1.56,-1.11,-0.18,5.42,35.87,38.95,38.42,39.95,43.66,89.43,89.42,107.54,99.50,99.83,150.69,105.86,94.49,106.00,93.02,140.44,4.02,23.77,38.77,36.89,38.51,39.01,35.23,0.21,-0.22,85.0,1,2,33.98,2.30,-17.64,32.82,88.16,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:19:54,2,0.63,103.4,13.20,8.67,0.03003,60.01,1.07,37.75,89.42,-999.00,-999.00,0,-19.08,-18.78,2.75,-1.63,-1.11,-0.18,5.40,35.87,38.94,38.43,39.94,43.65,89.41,89.40,107.36,99.37,99.77,150.59,105.66,94.46,105.79,92.98,140.19,2.74,23.70,38.80,36.96,38.55,39.03,35.32,0.20,-0.24,85.0,1,2,34.43,2.30,-18.15,33.26,88.16,47.30,0,80.00,100.00,1.00,97.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:20:49,2,0.64,103.4,13.50,8.77,0.03122,60.00,1.00,37.78,89.40,-999.00,-999.00,0,-18.38,-19.13,2.52,-1.70,-1.13,-0.19,5.40,35.91,38.97,38.50,39.95,43.66,89.38,89.40,107.17,99.26,99.71,150.44,105.53,94.53,105.65,92.95,140.01,2.22,23.76,38.85,37.01,38.59,39.07,35.36,0.18,-0.25,85.0,1,2,34.78,2.32,-18.79,33.59,88.16,47.30,0,80.00,100.00,1.00,97.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:21:37,2,0.64,103.4,13.60,8.90,0.03244,60.00,0.95,37.79,89.38,-999.00,-999.00,0,-18.40,-18.39,2.40,-1.75,-1.13,-0.22,5.40,35.92,38.96,38.50,39.95,43.65,89.37,89.38,107.34,99.21,99.51,150.67,105.52,94.44,105.65,92.92,140.23,1.91,23.79,38.81,36.90,38.50,39.04,35.19,0.17,-0.28,85.1,1,2,35.16,2.30,-17.96,32.65,88.16,47.30,0,80.00,100.00,1.00,97.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:22:28,2,0.63,103.3,13.60,8.84,0.03371,59.98,0.90,37.80,89.37,-999.00,-999.00,0,-17.04,-17.57,2.25,-1.85,-1.15,-0.23,5.41,35.93,38.97,38.48,39.94,43.64,89.35,89.35,107.51,99.28,99.34,150.88,105.67,94.53,105.82,92.89,140.66,1.69,23.65,38.69,36.69,38.38,38.95,34.95,0.14,-0.29,85.1,1,2,35.55,2.30,-16.81,31.72,88.16,47.30,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:23:18,2,0.64,103.3,13.70,8.98,0.03493,59.97,0.85,37.80,89.35,-999.00,-999.00,0,-17.18,-17.34,2.18,-1.91,-1.22,-0.28,5.39,35.95,38.98,38.49,39.92,43.62,89.34,89.35,107.69,99.32,99.26,151.06,105.77,94.52,105.92,92.86,140.91,1.76,23.49,38.68,36.68,38.40,38.92,34.96,0.11,-0.30,85.2,1,2,35.58,2.30,-16.44,31.93,88.06,47.30,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:24:06,2,0.63,103.4,13.70,8.89,0.03615,60.01,0.83,37.83,89.35,-999.00,-999.00,0,-16.57,-17.13,2.14,-1.94,-1.26,-0.27,5.45,35.99,39.01,38.55,39.94,43.64,89.33,89.36,107.81,99.37,99.23,151.22,105.87,94.60,106.04,92.86,141.13,1.82,23.42,38.70,36.75,38.46,38.94,35.07,0.08,-0.34,85.2,1,2,35.28,2.30,-16.20,32.27,87.98,47.30,0,80.00,100.00,2.00,97.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.50,6.40,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:24:54,2,0.64,103.4,13.70,8.75,0.03744,60.01,0.80,37.84,89.33,-999.00,-999.00,0,-16.87,-16.87,2.12,-2.00,-1.29,-0.28,5.43,35.98,38.98,38.53,39.94,43.63,89.30,89.34,107.93,99.41,99.21,151.38,105.99,94.63,106.14,92.84,141.28,1.94,23.49,38.74,36.83,38.49,38.97,35.19,0.08,-0.35,85.4,1,2,35.02,2.28,-16.00,32.82,87.98,47.30,0,80.00,100.00,2.00,94.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.30,6.20,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:25:46,2,0.63,103.4,13.30,8.65,0.03864,60.00,0.78,37.83,89.32,-999.00,-999.00,0,-16.39,-16.83,2.08,-2.05,-1.33,-0.31,5.44,35.99,38.97,38.51,39.95,43.64,89.31,89.33,107.86,99.41,99.23,151.33,105.99,94.62,106.14,92.85,141.26,2.10,23.47,38.78,36.91,38.56,39.01,35.28,0.06,-0.36,85.4,1,2,34.70,2.19,-15.88,33.34,88.00,47.30,0,80.00,100.00,2.00,94.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.30,6.20,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:26:39,2,0.63,103.4,13.60,8.94,0.03986,60.02,0.74,37.82,89.31,-999.00,-999.00,0,-16.07,-16.15,2.07,-2.11,-1.36,-0.34,5.43,35.97,38.98,38.49,39.96,43.63,89.28,89.32,107.90,99.37,99.28,151.34,105.96,94.58,106.11,92.82,141.13,2.34,23.52,38.79,36.94,38.58,39.02,35.28,0.02,-0.40,85.4,1,2,34.43,2.14,-15.45,33.44,88.03,47.30,0,80.00,100.00,2.00,94.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,6.30,6.20,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:27:27,2,0.63,103.3,13.60,8.91,0.04113,59.98,0.74,37.83,89.30,-999.00,-999.00,0,-14.59,-15.26,2.06,-2.10,-1.39,-0.34,5.45,35.98,38.99,38.51,39.93,43.65,89.30,89.30,108.22,99.50,99.17,151.63,106.15,94.65,106.33,92.82,141.56,2.73,23.63,38.76,36.82,38.47,38.96,35.06,0.02,-0.40,85.4,1,2,34.09,2.12,-14.75,32.05,87.98,47.30,0,80.00,100.00,2.00,94.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.30,6.20,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:28:16,2,0.63,103.4,13.40,8.84,0.04235,60.01,0.73,37.82,89.29,-999.00,-999.00,0,-14.64,-15.26,2.09,-2.12,-1.40,-0.33,5.43,35.98,38.98,38.51,39.95,43.63,89.27,89.29,108.27,99.59,99.19,151.68,106.28,94.72,106.44,92.84,141.70,2.81,23.41,38.74,36.77,38.46,38.96,35.06,0.01,-0.40,85.4,1,2,33.84,2.12,-14.24,31.96,87.98,47.30,0,80.00,100.00,2.00,94.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.30,6.20,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:29:10,2,0.63,103.4,13.40,8.68,0.04361,60.02,0.73,37.81,89.26,-999.00,-999.00,0,-14.84,-15.91,2.15,-2.15,-1.45,-0.34,5.46,35.97,38.99,38.48,39.95,43.64,89.24,89.29,108.16,99.55,99.30,151.56,106.26,94.73,106.40,92.83,141.60,2.90,23.35,38.76,36.83,38.49,38.97,35.15,-0.02,-0.42,85.4,1,2,33.59,2.09,-14.70,32.41,87.98,47.30,0,80.00,100.00,2.00,94.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.20,6.10,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:29:57,2,0.63,103.4,13.30,8.74,0.04480,60.01,0.72,37.79,89.26,-999.00,-999.00,0,-15.09,-16.03,2.15,-2.14,-1.47,-0.35,5.41,35.94,38.97,38.45,39.95,43.65,89.23,89.28,108.02,99.49,99.40,151.33,106.19,94.66,106.30,92.84,141.29,2.95,23.26,38.79,36.89,38.52,39.00,35.25,-0.01,-0.44,85.4,1,2,33.28,1.94,-14.96,33.01,87.98,47.30,0,80.00,100.00,2.00,93.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,6.20,6.10,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:30:45,2,0.63,103.4,13.40,8.68,0.04599,60.00,0.72,37.79,89.25,-999.00,-999.00,0,-15.04,-16.12,2.20,-2.15,-1.49,-0.37,5.42,35.94,38.97,38.43,39.95,43.65,89.23,89.25,107.94,99.44,99.44,151.18,106.10,94.64,106.21,92.84,141.15,3.14,23.36,38.82,36.98,38.57,39.01,35.33,-0.03,-0.46,85.5,1,2,33.04,1.94,-14.98,33.50,87.98,47.30,0,80.00,100.00,2.00,93.00,37.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,6.20,6.10,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
0:31:40,2,0.63,103.4,13.60,8.94,0.04725,60.00,0.73,37.79,89.24,-999.00,-999.00,0,-14.50,-15.35,2.24,-2.17,-1.50,-0.38,5.43,35.93,38.97,38.45,39.94,43.64,89.23,89.27,108.10,99.44,99.35,151.24,106.14,94.68,106.28,92.83,141.18,3.43,23.27,38.83,36.95,38.56,39.02,35.25,-0.03,-0.48,85.5,1,2,32.72,1.94,-14.72,33.03,88.00,47.30,0,80.00,100.00,2.00,93.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,6.20,6.10,0.10,16.00,0,35.42,32.00,-2.38,-8.86,33.80,32.00
