TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,WTRVESSEL,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:10:52,8,0.43,114.9,0.770,0.38,0.0647,60.02,6.53,35.32,50.61,-999.00,-999.00,0,105.64,105.16,13.16,6.30,6.60,4.56,3.57,34.32,35.58,36.11,35.42,35.55,50.80,50.40,52.77,52.97,63.19,68.76,54.50,56.27,55.55,72.05,58.59,50.82,6.95,34.49,34.46,34.57,34.52,33.45,7.60,4.04,46.68,67.8,1,2,35.06,18.88,89.78,33.80,59.72,44.24,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.50,2.50,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:11:42,8,0.43,114.9,0.770,0.38,0.0648,59.99,7.18,35.37,50.60,-999.00,-999.00,0,104.62,103.79,14.30,7.14,7.23,5.16,3.63,34.36,35.63,36.17,35.45,35.55,50.80,50.40,52.08,52.53,63.76,68.00,54.50,56.05,55.39,72.00,58.13,52.42,7.78,34.49,34.47,34.58,34.52,33.47,8.23,4.49,46.65,67.8,1,2,34.73,16.18,76.35,33.47,59.75,44.24,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.70,2.70,0,1.90,1.00,32.18,31.85,1.27,-0.76,32.16,32.00
0:12:32,8,0.43,115.0,0.770,0.38,0.0648,59.98,7.84,35.40,50.60,-999.00,-999.00,0,102.38,100.29,15.54,7.95,7.87,5.73,3.73,34.41,35.69,36.24,35.49,35.55,50.80,50.39,51.67,52.10,64.17,67.35,54.50,55.78,55.30,71.93,57.65,53.97,8.69,34.51,34.49,34.61,34.56,33.50,8.88,4.96,46.65,67.9,1,2,35.06,21.29,91.26,33.98,59.72,44.24,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.80,2.80,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:13:22,8,0.43,115.0,0.770,0.38,0.0649,60.01,8.48,35.44,50.60,-999.00,-999.00,0,99.13,95.78,16.71,8.69,8.45,6.28,3.77,34.41,35.68,36.27,35.54,35.58,50.80,50.38,51.37,51.79,64.38,66.93,54.47,55.72,55.30,71.84,57.21,55.33,9.61,34.58,34.53,34.64,34.60,33.55,9.51,5.46,46.69,67.8,1,2,35.06,22.30,89.60,33.98,59.72,44.24,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.90,2.90,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:14:10,2,0.58,115.0,7.860,5.25,0.0650,60.01,9.50,35.53,50.58,-999.00,-999.00,0,92.53,64.48,17.93,9.68,9.18,6.92,3.91,34.47,35.76,36.36,35.60,35.60,50.80,50.38,50.99,51.43,64.48,66.41,54.41,55.19,55.24,71.66,56.57,57.01,10.73,34.59,34.55,34.69,34.64,33.63,10.42,6.20,46.77,67.7,1,2,35.24,23.72,75.29,34.16,59.72,44.24,0,0,20.00,1.00,20.00,37.00,60.00,-999.00,0,0,1.00,0,1.00,0,9.70,9.60,0.10,6.60,257.00,34.70,32.90,1.40,-3.10,32.90,32.00
0:15:03,2,0.60,115.1,14.390,9.97,0.0665,60.00,9.80,35.55,50.58,-999.00,-999.00,0,43.22,52.08,18.82,10.29,9.67,7.41,3.95,34.47,35.81,36.38,35.61,35.60,50.77,50.36,77.45,67.32,49.36,92.52,62.71,54.43,63.60,71.64,90.06,57.37,11.01,34.60,34.59,34.69,34.63,33.63,10.72,6.45,46.84,67.7,1,2,35.24,24.29,69.83,34.19,59.85,44.24,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,9.90,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:15:52,2,0.60,115.1,13.440,9.24,0.0678,60.00,10.31,35.56,50.56,-999.00,-999.00,0,-18.19,51.14,19.54,10.97,10.25,7.98,4.07,34.50,35.84,36.42,35.64,35.60,50.77,50.32,75.33,71.43,54.15,89.19,70.24,53.13,70.19,71.53,83.67,57.94,11.42,34.61,34.59,34.70,34.63,33.64,11.20,6.86,46.94,67.8,1,2,35.24,24.95,62.93,34.31,60.08,44.19,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.10,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:16:43,2,0.59,115.1,13.480,9.18,0.0691,60.02,10.80,35.60,50.54,-999.00,-999.00,0,-21.20,46.44,20.10,11.62,10.83,8.49,4.16,34.54,35.90,36.50,35.68,35.60,50.77,50.32,75.24,71.82,56.17,90.87,71.13,52.33,70.98,71.01,82.40,58.34,11.94,34.62,34.60,34.72,34.64,33.66,11.65,7.29,47.07,67.7,1,2,35.24,25.54,57.52,34.36,60.08,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.30,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:17:30,2,0.62,115.0,13.040,9.19,0.0704,59.99,11.28,35.66,50.53,-999.00,-999.00,0,-22.13,42.34,20.69,12.24,11.35,9.00,4.27,34.55,35.96,36.55,35.72,35.60,50.75,50.32,75.55,72.23,56.69,92.74,71.61,52.03,71.48,70.86,83.62,58.64,12.46,34.63,34.62,34.74,34.65,33.70,12.09,7.70,47.23,67.7,1,2,35.17,22.82,51.49,34.26,60.01,44.13,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.50,0.10,6.60,257.00,36.42,33.47,1.40,-4.82,33.47,32.00
0:18:18,2,0.63,115.0,14.140,10.13,0.0718,59.99,11.73,35.70,50.53,-999.00,-999.00,0,-23.08,39.78,21.19,12.83,11.90,9.51,4.42,34.61,36.02,36.58,35.76,35.60,50.72,50.31,76.20,72.86,56.95,94.42,72.26,52.07,72.13,71.24,84.96,58.87,12.94,34.68,34.65,34.76,34.69,33.73,12.52,8.09,47.38,67.6,1,2,35.31,24.84,46.85,34.39,60.04,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.70,0.10,6.60,257.00,36.86,33.62,1.40,-5.26,33.62,32.00
0:19:08,2,0.62,115.0,14.450,10.37,0.0732,60.01,12.15,35.73,50.52,-999.00,-999.00,0,-23.75,38.04,21.64,13.41,12.30,9.91,4.48,34.61,36.01,36.67,35.79,35.61,50.72,50.32,76.99,73.68,57.18,96.10,73.14,52.08,72.97,72.62,86.27,59.02,13.39,34.69,34.66,34.79,34.71,33.77,12.91,8.46,47.54,67.5,1,2,35.31,23.58,45.86,34.27,60.04,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.80,0.10,6.60,257.00,36.32,33.44,1.40,-4.72,33.44,32.00
0:19:57,2,0.62,115.0,14.500,10.44,0.0747,60.01,12.56,35.78,50.53,-999.00,-999.00,0,-23.48,36.50,22.05,13.97,12.76,10.34,4.56,34.61,36.09,36.70,35.85,35.61,50.72,50.32,77.76,74.44,57.56,97.24,73.91,52.09,73.73,75.37,87.43,59.12,13.82,34.73,34.71,34.83,34.75,33.81,13.31,8.82,47.76,67.4,1,2,35.42,27.08,38.20,34.52,60.08,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:20:48,2,0.62,115.0,14.560,10.47,0.0761,60.01,12.94,35.82,50.53,-999.00,-999.00,0,-23.53,35.37,22.47,14.52,13.22,10.78,4.73,34.68,36.14,36.76,35.88,35.62,50.72,50.34,78.29,74.99,58.10,97.95,74.51,52.13,74.32,77.56,88.03,59.10,14.22,34.75,34.73,34.85,34.76,33.85,13.62,9.14,47.97,67.3,1,2,35.42,25.88,39.22,34.56,60.06,44.08,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,36.86,33.62,1.40,-5.26,33.62,32.00
0:21:41,2,0.62,115.0,14.580,10.52,0.0776,60.03,13.32,35.87,50.53,-999.00,-999.00,0,-23.41,34.02,22.85,15.04,13.62,11.16,4.86,34.72,36.17,36.83,35.92,35.63,50.72,50.33,78.70,75.40,58.55,98.69,74.90,52.22,74.72,79.15,88.48,58.99,14.53,34.75,34.73,34.87,34.77,33.88,13.93,9.42,48.15,67.3,1,2,35.60,27.50,33.44,34.70,60.08,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:22:26,2,0.62,115.0,14.590,10.55,0.0790,60.02,13.68,35.93,50.52,-999.00,-999.00,0,-23.24,32.63,23.16,15.52,14.00,11.53,4.99,34.74,36.22,36.86,35.96,35.63,50.72,50.32,79.01,75.67,58.92,99.54,75.17,52.26,74.99,80.49,89.17,58.77,14.90,34.75,34.73,34.86,34.75,33.87,14.20,9.67,48.32,67.2,1,2,35.60,27.50,31.91,34.88,60.10,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.00,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:23:18,2,0.62,114.8,14.720,10.59,0.0804,60.00,14.01,35.99,50.53,-999.00,-999.00,0,-23.11,30.93,23.44,15.99,14.33,11.90,5.11,34.76,36.27,36.94,36.00,35.64,50.72,50.32,79.30,75.96,59.27,100.48,75.42,52.38,75.24,81.67,89.90,58.63,15.22,34.76,34.74,34.88,34.78,33.90,14.46,9.95,48.51,67.2,1,2,35.55,26.33,36.18,34.79,60.04,44.08,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,36.86,33.62,1.40,-5.26,33.62,32.00
0:24:12,2,0.62,114.9,14.670,10.52,0.0819,60.01,14.32,36.03,50.53,-999.00,-999.00,0,-23.01,28.37,23.66,16.41,14.64,12.26,5.22,34.80,36.32,36.99,36.04,35.65,50.72,50.32,79.44,76.06,59.60,101.26,75.52,52.49,75.36,82.75,90.78,58.51,15.51,34.78,34.78,34.90,34.79,33.93,14.64,10.21,48.71,67.0,1,2,35.68,27.50,29.94,35.06,60.08,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:25:00,2,0.62,114.9,14.680,10.54,0.0834,60.01,14.61,36.06,50.53,-999.00,-999.00,0,-23.02,24.74,23.90,16.84,14.97,12.56,5.37,34.84,36.37,37.05,36.08,35.67,50.72,50.34,79.50,76.10,59.84,102.06,75.49,52.56,75.35,83.76,91.60,58.33,15.79,34.81,34.79,34.91,34.80,33.95,14.81,10.46,48.90,67.1,1,2,35.78,27.40,28.37,35.06,60.08,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.90,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:25:48,2,0.63,115.0,14.850,10.56,0.0849,60.01,14.87,36.11,50.53,-999.00,-999.00,0,-23.00,20.35,24.11,17.22,15.24,12.87,5.50,34.86,36.40,37.10,36.14,35.67,50.72,50.33,79.51,76.08,60.07,103.05,75.44,52.68,75.30,84.70,92.46,58.18,16.04,34.82,34.82,34.93,34.84,34.00,14.92,10.71,49.11,67.0,1,2,35.71,26.58,32.11,34.95,60.05,44.08,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.80,0.10,6.60,257.00,36.91,33.64,1.40,-5.31,33.64,32.00
0:26:43,2,0.62,115.0,14.650,10.52,0.0864,60.01,15.12,36.16,50.53,-999.00,-999.00,0,-22.89,16.00,24.37,17.62,15.52,13.12,5.65,34.94,36.46,37.19,36.18,35.68,50.72,50.33,79.37,75.93,60.33,103.87,75.22,52.81,75.14,85.59,93.26,58.04,16.34,34.88,34.86,35.01,34.89,34.06,15.03,10.95,49.35,66.9,1,2,35.68,26.24,33.57,34.91,60.16,44.09,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.80,0.10,6.60,257.00,36.63,33.54,1.40,-5.03,33.54,32.00
0:27:25,2,0.62,115.0,14.510,10.48,0.0878,60.00,15.37,36.21,50.54,-999.00,-999.00,0,-23.10,12.34,24.56,17.90,15.74,13.32,5.76,34.94,36.50,37.24,36.23,35.69,50.72,50.33,78.83,75.47,60.60,104.53,74.76,52.93,74.68,86.44,93.79,57.78,16.57,34.89,34.88,35.02,34.91,34.08,15.14,11.14,49.57,66.9,1,2,35.69,26.35,30.70,35.06,60.22,44.08,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.70,0.10,6.60,257.00,36.72,33.58,1.40,-5.12,33.58,32.00
0:28:19,2,0.62,114.9,14.400,10.36,0.0893,59.98,15.60,36.27,50.53,-999.00,-999.00,0,-23.98,8.92,24.77,18.23,15.96,13.54,5.91,34.99,36.55,37.27,36.27,35.71,50.72,50.33,77.95,74.67,60.88,104.85,73.93,52.98,73.88,87.18,93.99,57.56,16.78,34.89,34.88,35.01,34.89,34.08,15.13,11.23,49.77,66.8,1,2,35.65,26.11,32.43,35.04,60.19,44.09,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.60,0.10,6.60,257.00,36.42,33.47,1.40,-4.82,33.47,32.00
0:29:08,2,0.62,114.9,14.360,10.21,0.0907,59.97,15.81,36.31,50.54,-999.00,-999.00,0,-24.83,6.52,25.02,18.55,16.20,13.79,6.09,35.06,36.64,37.32,36.31,35.73,50.72,50.38,77.03,73.85,61.20,105.17,73.08,53.16,73.04,87.85,94.20,57.38,16.99,34.90,34.89,35.02,34.91,34.12,15.13,11.34,50.00,66.8,1,2,35.85,26.51,20.66,35.35,60.33,43.90,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.50,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:30:02,2,0.63,114.8,16.250,11.74,0.0922,59.99,16.06,36.39,50.55,-999.00,-999.00,0,-24.99,-0.94,25.17,19.02,16.47,14.10,6.26,35.13,36.71,37.46,36.36,35.74,50.72,50.35,77.05,73.65,61.38,106.39,72.72,53.32,72.72,88.68,95.32,57.51,17.55,34.93,34.93,35.05,34.93,34.16,15.33,11.50,50.23,66.7,1,2,35.87,26.19,23.18,35.26,60.40,43.92,0,70.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.60,0.10,8.00,257.00,34.83,31.24,0.32,-4.72,33.80,32.00
0:30:49,2,0.64,114.9,17.710,12.84,0.0940,60.00,16.22,36.45,50.57,-999.00,-999.00,0,-14.71,-1.55,24.66,18.77,16.73,14.45,6.48,35.13,36.70,37.55,36.40,35.74,50.76,50.39,82.69,77.34,60.31,111.92,75.21,53.59,75.49,89.88,101.10,47.35,16.82,34.96,34.94,35.04,34.97,34.20,15.98,11.98,50.46,66.6,1,2,35.87,25.72,10.42,35.13,60.40,43.90,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.10,0.10,8.00,257.00,34.41,30.81,0.14,-4.54,33.80,32.00
0:31:42,2,0.63,114.8,16.760,12.30,0.0957,59.98,16.28,36.46,50.58,-999.00,-999.00,0,-12.55,8.47,24.46,18.67,16.98,14.74,6.67,35.11,36.68,37.59,36.47,35.77,50.77,50.40,86.89,81.80,59.79,115.29,80.04,54.00,80.08,91.18,106.23,35.95,16.42,34.90,34.89,34.97,34.93,34.20,16.22,12.42,50.68,66.6,1,2,35.82,24.75,2.95,34.99,60.44,43.88,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.70,0.10,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:32:33,2,0.63,114.9,16.710,12.11,0.0974,59.98,16.30,36.44,50.58,-999.00,-999.00,0,-14.84,12.96,23.98,18.58,17.16,15.03,6.86,35.04,36.61,37.65,36.50,35.77,50.77,50.40,87.27,83.06,60.71,114.90,82.02,54.12,81.91,92.06,106.16,29.51,16.36,34.90,34.85,34.91,34.95,34.24,16.43,12.87,50.92,66.5,1,2,35.72,24.38,13.76,34.58,60.38,43.91,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.60,0.10,6.60,257.00,34.55,30.95,0.20,-4.60,33.80,32.00
