TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,WTRVESSEL,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:06:47,1,0.31,115.1,0.500,0.18,0.0010,60.02,-2.73,34.72,50.37,-999.00,-999.00,0,-5.45,-6.31,-0.88,-4.44,-4.21,-3.74,-0.29,32.98,34.74,36.43,37.72,36.77,50.34,50.40,54.11,55.09,62.70,66.61,54.61,51.75,56.35,71.90,60.09,-8.82,-7.70,35.18,35.43,35.66,35.87,33.57,-3.89,-3.46,39.98,68.8,1,2,31.53,-4.20,-6.96,32.77,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.60,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:07:37,1,0.31,115.0,0.500,0.18,0.0011,59.99,-2.68,34.72,50.37,-999.00,-999.00,0,-5.62,-5.76,-0.72,-4.37,-4.15,-3.71,-0.27,32.98,34.74,36.45,37.72,36.78,50.34,50.40,53.76,54.82,62.70,66.02,54.34,51.84,55.98,71.60,58.98,-8.41,-7.65,35.18,35.42,35.67,35.88,33.63,-3.88,-3.47,39.94,68.9,1,2,31.66,-4.14,-6.30,32.88,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.70,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:08:27,1,0.31,115.0,0.500,0.18,0.0011,59.99,-2.63,34.72,50.37,-999.00,-999.00,0,-5.68,-5.36,-0.57,-4.33,-4.09,-3.70,-0.26,32.98,34.74,36.46,37.71,36.77,50.34,50.40,53.45,54.58,62.68,65.54,54.12,52.00,55.66,71.31,58.07,-8.04,-7.61,35.17,35.44,35.66,35.88,33.69,-3.86,-3.47,39.90,69.0,1,2,31.90,-3.98,-5.90,33.00,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.70,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:09:17,1,0.31,115.0,0.500,0.18,0.0011,59.98,-2.57,34.73,50.37,-999.00,-999.00,0,-5.64,-4.86,-0.44,-4.28,-4.03,-3.66,-0.27,32.98,34.74,36.46,37.69,36.75,50.34,50.40,53.19,54.33,62.61,65.14,53.95,52.20,55.39,71.02,57.31,-7.66,-7.55,35.18,35.46,35.66,35.88,33.73,-3.83,-3.46,39.85,69.0,1,2,32.00,-3.89,-5.44,33.08,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.80,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:10:07,1,0.31,115.0,0.500,0.18,0.0011,59.99,-2.51,34.73,50.36,-999.00,-999.00,0,-5.55,-4.45,-0.26,-4.24,-3.98,-3.67,-0.26,33.01,34.74,36.46,37.69,36.73,50.34,50.38,52.94,54.10,62.50,64.79,53.81,52.39,55.13,70.74,56.67,-7.31,-7.47,35.21,35.46,35.70,35.88,33.79,-3.81,-3.45,39.83,69.1,1,2,32.07,-3.75,-4.92,33.19,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.90,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:10:57,1,0.31,115.0,0.510,0.18,0.0012,60.00,-2.45,34.75,50.36,-999.00,-999.00,0,-5.46,-4.13,-0.08,-4.17,-3.91,-3.61,-0.25,32.98,34.76,36.50,37.68,36.73,50.33,50.39,52.69,53.87,62.40,64.51,53.69,52.55,54.91,70.47,56.13,-6.99,-7.40,35.22,35.46,35.71,35.89,33.83,-3.79,-3.45,39.79,69.1,1,2,32.26,-3.58,-4.62,33.26,59.00,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.90,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:11:47,1,0.31,114.9,0.500,0.18,0.0012,59.99,-2.37,34.76,50.35,-999.00,-999.00,0,-5.36,-3.86,0.10,-4.08,-3.86,-3.61,-0.25,33.00,34.75,36.51,37.64,36.73,50.34,50.35,52.46,53.66,62.30,64.25,53.61,52.71,54.71,70.20,55.67,-6.67,-7.31,35.23,35.50,35.72,35.93,33.89,-3.75,-3.45,39.78,69.1,1,2,32.49,-3.46,-4.29,33.26,58.93,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.90,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:12:37,1,0.31,115.0,0.500,0.18,0.0012,59.98,-2.31,34.77,50.35,-999.00,-999.00,0,-5.29,-3.66,0.30,-4.02,-3.80,-3.56,-0.26,33.03,34.79,36.51,37.64,36.73,50.33,50.35,52.23,53.46,62.17,63.98,53.52,52.82,54.53,69.93,55.28,-6.37,-7.23,35.25,35.51,35.73,35.93,33.94,-3.72,-3.43,39.77,69.1,1,2,32.67,-3.30,-4.07,33.26,58.85,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,25.00,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:13:27,1,0.31,114.9,0.500,0.18,0.0012,60.00,-2.23,34.78,50.35,-999.00,-999.00,0,-5.17,-3.48,0.53,-3.94,-3.75,-3.55,-0.25,33.03,34.80,36.57,37.63,36.72,50.30,50.36,52.02,53.25,61.98,63.76,53.49,52.94,54.37,69.67,54.96,-6.08,-7.14,35.27,35.52,35.75,35.94,33.99,-3.69,-3.40,39.77,69.1,1,2,32.72,-3.28,-3.84,33.28,58.82,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.10,25.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:14:17,1,0.31,115.0,0.500,0.18,0.0013,60.01,-2.16,34.80,50.33,-999.00,-999.00,0,-5.10,-3.31,0.68,-3.83,-3.67,-3.53,-0.25,33.03,34.80,36.57,37.59,36.71,50.28,50.35,51.83,53.04,61.90,63.56,53.42,53.02,54.23,69.43,54.68,-5.78,-7.04,35.27,35.53,35.75,35.95,34.03,-3.65,-3.40,39.77,69.1,1,2,32.83,-3.28,-3.68,33.44,58.84,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.10,25.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:15:07,1,0.31,115.0,0.500,0.18,0.0013,60.02,-2.09,34.80,50.35,-999.00,-999.00,0,-5.05,-3.17,0.92,-3.77,-3.61,-3.53,-0.25,33.03,34.80,36.59,37.58,36.70,50.34,50.39,51.64,52.82,61.79,63.37,53.37,53.09,54.08,69.21,54.42,-5.52,-6.95,35.28,35.54,35.76,35.96,34.09,-3.64,-3.38,39.77,69.1,1,2,32.76,-3.26,-4.45,33.35,58.87,44.58,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.20,25.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:15:57,1,0.31,115.0,0.500,0.18,0.0013,60.01,-2.01,34.81,50.36,-999.00,-999.00,0,-5.06,-3.04,1.12,-3.69,-3.58,-3.47,-0.25,33.06,34.80,36.60,37.58,36.69,50.34,50.39,51.44,52.61,61.66,63.22,53.34,53.15,53.96,68.97,54.19,-5.25,-6.85,35.30,35.54,35.78,35.98,34.12,-3.61,-3.34,39.76,69.1,1,2,33.21,-2.94,-3.32,33.60,58.84,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.30,25.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:16:47,1,0.31,115.0,0.500,0.18,0.0013,60.01,-1.94,34.82,50.36,-999.00,-999.00,0,-5.03,-2.90,1.32,-3.61,-3.53,-3.44,-0.24,33.07,34.80,36.62,37.58,36.68,50.34,50.39,51.23,52.39,61.53,63.05,53.30,53.18,53.83,68.74,53.98,-5.00,-6.75,35.30,35.55,35.80,35.99,34.17,-3.58,-3.33,39.71,69.1,1,2,32.94,-3.10,-4.16,33.51,58.84,44.58,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.30,25.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:17:33,1,0.33,115.0,0.540,0.18,0.0014,60.02,-1.86,34.84,50.36,-999.00,-999.00,0,-4.98,-2.79,1.54,-3.50,-3.47,-3.42,-0.23,33.08,34.83,36.65,37.57,36.67,50.34,50.37,51.02,52.19,61.39,62.91,53.28,53.22,53.73,68.54,53.81,-4.76,-6.66,35.30,35.58,35.80,35.99,34.22,-3.53,-3.29,39.71,69.1,1,2,33.26,-2.74,-3.28,33.71,58.82,44.60,0,0,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.30,25.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:18:27,1,0.33,115.0,0.530,0.20,0.0014,60.02,-1.78,34.85,50.36,-999.00,-999.00,0,-4.61,-2.95,1.72,-3.42,-3.43,-3.36,-0.25,33.08,34.83,36.66,37.56,36.67,50.34,50.37,50.81,51.99,61.26,62.74,53.24,53.24,53.62,68.33,53.65,-4.58,-6.55,35.33,35.59,35.83,35.99,34.25,-3.49,-3.27,39.77,69.2,1,2,33.44,-2.65,-3.26,33.80,58.84,44.62,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.40,25.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:19:17,1,0.33,115.0,0.520,0.20,0.0014,60.01,-1.71,34.87,50.36,-999.00,-999.00,0,-4.16,-3.09,1.93,-3.31,-3.40,-3.31,-0.22,33.08,34.83,36.71,37.55,36.67,50.34,50.39,50.60,51.76,61.19,62.58,53.22,53.27,53.52,68.15,53.51,-4.54,-6.44,35.32,35.60,35.84,35.99,34.23,-3.45,-3.24,39.92,69.2,1,2,33.47,-2.56,-3.28,33.80,58.82,44.78,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.40,25.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:20:07,1,0.33,115.0,0.520,0.20,0.0014,60.01,-1.63,34.88,50.36,-999.00,-999.00,0,-3.75,-3.03,2.12,-3.20,-3.39,-3.29,-0.22,33.09,34.85,36.73,37.54,36.67,50.34,50.39,50.41,51.54,61.09,62.48,53.21,53.30,53.43,67.97,53.38,-4.44,-6.29,35.31,35.62,35.85,35.99,34.20,-3.42,-3.19,40.16,69.1,1,2,33.37,-2.56,-3.71,33.69,58.84,44.76,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.50,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:20:57,1,0.32,114.9,0.520,0.19,0.0015,59.98,-1.55,34.90,50.36,-999.00,-999.00,0,-3.36,-2.89,2.32,-3.06,-3.33,-3.25,-0.22,33.14,34.88,36.73,37.54,36.66,50.34,50.37,50.22,51.29,61.01,62.34,53.17,53.30,53.34,67.80,53.26,-4.31,-6.16,35.31,35.63,35.86,35.99,34.17,-3.38,-3.14,40.41,69.2,1,2,33.41,-2.48,-3.69,33.67,58.85,44.75,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.50,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:21:47,1,0.32,115.0,0.520,0.19,0.0015,60.01,-1.48,34.92,50.36,-999.00,-999.00,0,-3.01,-2.71,2.50,-2.98,-3.28,-3.23,-0.22,33.14,34.88,36.79,37.52,36.66,50.34,50.39,50.03,51.04,60.89,62.24,53.16,53.31,53.26,67.63,53.16,-4.18,-6.04,35.31,35.64,35.86,36.00,34.12,-3.33,-3.09,40.68,69.2,1,2,33.80,-2.20,-3.14,33.80,58.82,44.78,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.60,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:22:37,1,0.32,114.9,0.520,0.19,0.0015,60.00,-1.39,34.94,50.35,-999.00,-999.00,0,-2.70,-2.48,2.67,-2.87,-3.22,-3.17,-0.22,33.14,34.90,36.79,37.51,36.65,50.34,50.39,49.84,50.80,60.76,62.10,53.13,53.30,53.18,67.46,53.05,-4.02,-5.90,35.30,35.65,35.85,35.98,34.07,-3.27,-3.05,40.93,69.2,1,2,33.80,-2.18,-2.90,33.66,58.82,44.78,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.70,0,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:23:27,1,0.33,115.0,0.520,0.20,0.0015,60.01,-1.31,34.97,50.36,-999.00,-999.00,0,-2.39,-2.23,2.86,-2.73,-3.17,-3.12,-0.19,33.16,34.94,36.84,37.51,36.65,50.38,50.39,49.67,50.58,60.69,61.99,53.10,53.30,53.10,67.31,52.95,-3.85,-5.80,35.30,35.65,35.86,35.98,34.01,-3.23,-3.01,41.19,69.1,1,2,33.33,-2.45,-3.30,33.49,58.87,44.73,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0,24.90,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:23:41,2,0.61,114.9,7.300,5.08,0.0016,60.00,-1.26,34.98,50.37,-999.00,-999.00,0,-2.20,-2.05,2.96,-2.70,-3.15,-3.11,-0.22,33.16,34.94,36.84,37.50,36.65,50.34,50.39,49.55,50.46,60.62,61.90,53.08,53.31,53.04,67.19,52.88,-3.75,-5.69,35.30,35.65,35.85,35.95,33.97,-3.20,-3.00,41.35,69.1,1,2,33.80,-1.84,-2.47,33.62,58.82,44.78,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.70,0.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:24:31,2,0.59,114.8,7.880,5.34,0.0023,60.02,-1.21,34.99,50.38,-999.00,-999.00,0,-6.93,-4.10,3.09,-2.57,-3.14,-3.06,-0.18,33.17,34.94,36.87,37.49,36.65,50.35,50.39,59.30,54.98,57.96,68.52,53.35,52.95,54.28,66.90,61.75,-3.61,-5.58,35.28,35.64,35.85,35.95,33.92,-3.14,-2.94,41.54,69.1,1,2,33.42,-2.38,-3.20,33.50,58.92,44.72,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.80,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:25:21,2,0.59,115.0,7.820,5.26,0.0031,60.01,-1.14,35.00,50.38,-999.00,-999.00,0,-11.88,-8.26,3.11,-2.43,-3.14,-2.98,-0.12,33.17,34.94,36.87,37.49,36.65,50.35,50.39,64.76,60.22,47.67,77.26,56.05,52.13,58.50,67.56,69.53,-3.60,-5.44,35.11,35.50,35.73,35.90,33.50,-3.09,-2.88,41.78,69.1,1,2,33.83,-1.82,-4.75,33.37,59.00,44.67,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:26:11,2,0.57,115.1,7.590,5.02,0.0038,60.01,-1.10,34.99,50.38,-999.00,-999.00,0,-13.63,-9.73,3.08,-2.35,-3.11,-2.92,-0.11,33.17,34.95,36.87,37.49,36.65,50.38,50.39,65.78,61.88,41.72,79.82,58.46,51.70,60.58,68.01,72.04,-3.88,-5.38,34.88,35.28,35.54,35.81,32.86,-3.02,-2.82,42.03,69.0,1,2,33.84,-1.75,-7.01,32.99,59.02,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:27:01,2,0.57,115.0,7.670,5.01,0.0045,60.01,-1.07,34.99,50.38,-999.00,-999.00,0,-14.37,-8.45,3.01,-2.29,-3.09,-2.87,-0.07,33.17,34.94,36.87,37.49,36.65,50.35,50.40,65.82,62.33,45.62,80.57,59.45,51.57,61.31,68.14,72.73,-4.34,-5.34,34.68,35.05,35.32,35.69,32.16,-2.98,-2.74,42.30,69.1,1,2,33.82,-1.48,-8.79,32.22,59.18,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:27:51,2,0.57,115.0,7.500,4.94,0.0052,60.00,-1.06,34.99,50.38,-999.00,-999.00,0,-14.26,-7.73,2.97,-2.27,-3.09,-2.84,-0.06,33.17,34.94,36.87,37.49,36.64,50.39,50.39,65.94,62.57,49.25,81.04,59.87,51.57,61.66,68.22,73.05,-4.90,-5.33,34.54,34.88,35.14,35.59,31.73,-2.94,-2.67,42.55,68.9,1,2,33.80,-1.48,-9.24,31.80,59.18,44.60,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:28:41,2,0.57,115.0,7.470,4.88,0.0059,60.00,-1.06,34.99,50.39,-999.00,-999.00,0,-14.95,-8.65,2.86,-2.24,-3.09,-2.79,-0.04,33.17,34.94,36.87,37.49,36.63,50.39,50.40,65.85,62.65,51.39,81.39,60.05,51.53,61.82,68.35,73.20,-5.53,-5.36,34.63,34.89,35.14,35.57,31.77,-2.89,-2.61,42.81,68.9,1,2,33.62,-1.48,-9.84,31.22,59.18,44.60,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:29:31,2,0.57,115.1,7.410,4.85,0.0065,60.02,-1.07,34.99,50.39,-999.00,-999.00,0,-15.35,-9.62,2.72,-2.24,-3.09,-2.73,-0.03,33.16,34.94,36.87,37.49,36.60,50.37,50.38,65.85,62.73,52.59,81.73,60.11,51.51,61.93,68.51,73.31,-6.20,-5.42,34.67,34.88,35.13,35.54,31.84,-2.87,-2.59,43.04,68.8,1,2,33.44,-1.48,-10.44,31.10,59.18,44.60,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
