TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:43,2,0.60,103.5,15.60,9.68,0.01208,60.00,-1.02,36.99,89.24,-999.00,-999.00,0,-21.26,-14.47,-1.36,-1.11,-2.28,-0.90,0.57,34.91,38.48,37.61,37.87,41.80,89.08,89.40,111.09,110.44,94.54,157.86,110.34,92.34,110.25,141.94,143.32,9.04,-1.98,34.17,39.20,39.67,41.36,38.78,-0.99,-999,85.3,1,2,35.53,0.14,-16.78,33.19,85.28,49.42,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:08:32,2,0.60,103.5,15.60,9.66,0.01347,59.99,-1.04,37.00,89.24,-999.00,-999.00,0,-21.09,-14.20,-1.39,-1.18,-2.28,-0.91,0.57,34.95,38.50,37.61,37.86,41.80,89.08,89.39,111.20,110.54,94.50,158.01,110.43,92.35,110.34,141.90,143.54,8.92,-1.99,34.23,39.19,39.66,41.36,38.77,-1.00,-999,85.4,1,2,35.34,0.14,-16.34,33.30,85.28,49.44,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:09:17,2,0.60,103.5,15.80,9.76,0.01480,59.99,-1.06,37.02,89.23,-999.00,-999.00,0,-21.02,-14.21,-1.39,-1.23,-2.33,-0.90,0.57,34.97,38.50,37.65,37.87,41.81,89.08,89.39,111.27,110.62,94.50,158.02,110.50,92.39,110.40,141.83,143.70,9.03,-1.96,34.27,39.18,39.65,41.36,38.76,-1.03,-999,85.5,1,2,35.13,0.14,-16.24,33.57,85.28,49.46,0,80.00,80.00,2.00,117.00,37.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:10:14,2,0.60,103.4,16.00,9.90,0.01613,59.97,-1.08,37.04,89.23,-999.00,-999.00,0,-20.71,-13.62,-1.39,-1.28,-2.33,-0.96,0.52,34.97,38.52,37.66,37.88,41.82,89.06,89.39,111.38,110.70,94.50,158.14,110.57,92.33,110.48,141.77,143.74,9.05,-1.72,34.24,39.19,39.64,41.35,38.79,-1.04,-999,85.5,1,2,35.06,0.09,-16.06,33.49,85.28,49.48,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:11:04,2,0.60,103.5,15.90,9.88,0.01754,59.99,-1.11,37.05,89.24,-999.00,-999.00,0,-19.93,-12.50,-1.43,-1.35,-2.41,-0.98,0.48,34.97,38.52,37.63,37.88,41.83,89.08,89.39,111.66,110.92,94.40,158.46,110.79,92.33,110.71,141.68,144.21,9.20,-1.41,34.10,39.20,39.66,41.35,38.80,-1.04,-999,85.6,1,2,34.97,0.05,-15.52,32.97,85.28,49.64,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:11:48,2,0.60,103.5,15.80,9.84,0.01888,59.99,-1.11,37.07,89.24,-999.00,-999.00,0,-19.58,-11.69,-1.39,-1.33,-2.39,-0.96,0.52,35.02,38.56,37.66,37.88,41.83,89.08,89.39,111.82,111.11,94.27,158.64,110.98,92.33,110.88,141.59,144.43,9.16,-1.37,33.96,39.21,39.68,41.34,38.80,-1.05,-999,85.7,1,2,34.88,-0.02,-14.93,32.47,85.28,49.64,0,80.00,80.00,2.00,115.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:12:37,2,0.60,103.5,15.70,9.83,0.02029,60.00,-1.13,37.06,89.23,-999.00,-999.00,0,-19.28,-10.74,-1.44,-1.42,-2.45,-0.98,0.46,34.99,38.51,37.64,37.88,41.83,89.08,89.39,111.96,111.25,94.22,158.70,111.11,92.33,111.02,141.59,144.54,9.18,-1.30,33.81,39.21,39.69,41.35,38.80,-1.07,-999,85.6,1,2,34.77,-0.04,-14.26,31.95,85.28,49.64,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:13:33,2,0.60,103.5,15.70,9.77,0.02162,59.99,-1.14,37.07,89.24,-999.00,-999.00,0,-19.46,-10.79,-1.42,-1.41,-2.42,-0.98,0.47,35.00,38.53,37.64,37.88,41.83,89.08,89.39,111.92,111.24,94.27,158.53,111.12,92.33,111.03,141.59,144.46,9.12,-1.74,33.81,39.21,39.69,41.35,38.80,-1.06,-999,85.6,1,2,34.70,-0.04,-13.72,31.82,85.30,49.64,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:14:23,2,0.60,103.5,15.60,9.68,0.02302,60.01,-1.14,37.07,89.24,-999.00,-999.00,0,-19.83,-11.16,-1.39,-1.42,-2.46,-0.98,0.47,35.00,38.54,37.66,37.89,41.83,89.08,89.39,111.80,111.14,94.40,158.32,111.04,92.32,110.92,141.52,144.09,9.07,-1.78,33.87,39.22,39.69,41.39,38.80,-1.05,-999,85.6,1,2,34.54,-0.04,-13.72,31.90,85.28,49.64,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:11,2,0.60,103.6,15.70,9.71,0.02435,60.02,-1.14,37.08,89.23,-999.00,-999.00,0,-19.96,-11.40,-1.38,-1.41,-2.47,-0.98,0.48,35.03,38.57,37.67,37.89,41.83,89.06,89.37,111.68,111.02,94.48,158.14,110.92,92.31,110.81,141.31,143.94,9.10,-1.84,33.93,39.23,39.69,41.38,38.80,-1.04,-999,85.6,1,2,34.52,-0.04,-13.94,32.00,85.28,49.50,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:01,2,0.60,103.6,15.70,9.81,0.02574,60.02,-1.14,37.09,89.24,-999.00,-999.00,0,-20.13,-11.84,-1.36,-1.46,-2.48,-0.98,0.47,35.06,38.57,37.67,37.90,41.85,89.08,89.39,111.64,110.99,94.51,158.07,110.89,92.33,110.80,141.33,143.90,9.14,-1.88,33.98,39.24,39.70,41.38,38.80,-1.04,-999,85.6,1,2,34.36,-0.04,-14.36,32.07,85.28,49.49,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:49,2,0.60,103.6,15.60,9.66,0.02705,60.00,-1.15,37.11,89.24,-999.00,-999.00,0,-20.27,-11.93,-1.35,-1.42,-2.44,-0.97,0.49,35.08,38.59,37.68,37.92,41.86,89.08,89.39,111.61,110.97,94.52,157.95,110.90,92.29,110.78,141.30,143.74,9.06,-1.88,34.02,39.26,39.70,41.39,38.81,-1.04,-999,85.6,1,2,34.16,-0.04,-14.59,32.33,85.28,49.43,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:17:37,2,0.60,103.5,15.50,9.64,0.02843,59.99,-1.14,37.12,89.23,-999.00,-999.00,0,-20.24,-11.74,-1.35,-1.46,-2.47,-0.98,0.48,35.04,38.58,37.67,37.93,41.87,89.08,89.39,111.57,110.93,94.51,157.93,110.84,92.31,110.73,141.28,143.51,9.12,-1.91,34.07,39.27,39.72,41.38,38.81,-1.05,-999,85.6,1,2,34.05,-0.04,-14.62,32.62,85.28,49.43,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:18:29,2,0.60,103.5,15.50,9.77,0.02976,59.99,-1.15,37.11,89.23,-999.00,-999.00,0,-20.18,-11.91,-1.36,-1.52,-2.49,-0.98,0.46,35.04,38.56,37.66,37.93,41.87,89.06,89.37,111.57,110.91,94.50,157.91,110.80,92.32,110.70,141.20,143.58,9.11,-1.84,34.13,39.27,39.73,41.38,38.81,-1.04,-999,85.6,1,2,33.85,-0.04,-14.64,32.79,85.28,49.46,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:19:22,2,0.60,103.5,15.60,9.67,0.03114,59.99,-1.15,37.11,89.23,-999.00,-999.00,0,-20.15,-12.21,-1.32,-1.44,-2.45,-0.97,0.51,35.09,38.60,37.69,37.93,41.88,89.07,89.37,111.58,110.92,94.50,157.90,110.83,92.30,110.71,141.24,143.64,9.14,-1.83,34.17,39.27,39.74,41.39,38.83,-1.04,-999,85.6,1,2,33.80,-0.04,-14.74,33.10,85.28,49.44,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:13,2,0.60,103.5,15.60,9.68,0.03247,60.00,-1.17,37.09,89.23,-999.00,-999.00,0,-20.29,-12.54,-1.35,-1.51,-2.50,-0.98,0.47,35.05,38.57,37.66,37.93,41.89,89.07,89.39,111.57,110.92,94.48,157.90,110.82,92.31,110.72,141.25,143.65,9.29,-1.80,34.23,39.27,39.74,41.39,38.82,-1.04,-999,85.6,1,2,33.73,-0.04,-14.87,33.26,85.30,49.46,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:21:03,2,0.60,103.6,15.50,9.60,0.03379,60.00,-1.17,37.09,89.23,-999.00,-999.00,0,-20.32,-12.44,-1.35,-1.53,-2.49,-0.98,0.47,35.04,38.55,37.67,37.93,41.88,89.07,89.38,111.56,110.91,94.50,157.79,110.81,92.32,110.71,141.22,143.58,9.15,-1.92,34.27,39.27,39.74,41.39,38.81,-1.04,-999,85.5,1,2,33.58,-0.04,-14.98,33.53,85.28,49.46,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:21:52,2,0.60,103.5,15.70,9.83,0.03518,60.01,-1.18,37.09,89.23,-999.00,-999.00,0,-20.23,-12.24,-1.36,-1.53,-2.50,-0.98,0.46,35.05,38.56,37.67,37.94,41.89,89.06,89.35,111.57,110.91,94.50,157.82,110.80,92.34,110.69,141.13,143.49,9.06,-1.69,34.31,39.27,39.74,41.39,38.83,-1.04,-999,85.4,1,2,33.44,-0.04,-14.98,33.69,85.30,49.41,0,80.00,80.00,2.00,115.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:22:38,2,0.60,103.5,15.90,9.83,0.03651,59.98,-1.18,37.09,89.22,-999.00,-999.00,0,-19.72,-11.71,-1.31,-1.53,-2.50,-0.98,0.46,35.05,38.56,37.69,37.93,41.88,89.08,89.38,111.78,111.09,94.42,158.16,110.95,92.36,110.86,141.16,143.98,9.35,-1.42,34.20,39.28,39.74,41.38,38.83,-1.04,-999,85.4,1,2,33.44,-0.04,-14.80,33.26,85.28,49.42,0,80.00,80.00,2.00,115.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:23:30,2,0.60,103.5,15.90,9.88,0.03792,59.99,-1.17,37.10,89.22,-999.00,-999.00,0,-19.33,-10.73,-1.31,-1.53,-2.50,-0.98,0.46,35.05,38.56,37.68,37.95,41.89,89.07,89.38,111.97,111.27,94.32,158.32,111.13,92.37,111.02,141.19,144.21,9.46,-1.17,34.06,39.28,39.74,41.38,38.84,-1.04,-999,85.3,1,2,33.44,-0.04,-14.16,32.67,85.30,49.44,0,80.00,80.00,2.00,115.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:24:22,2,0.60,103.6,16.00,9.97,0.03927,60.01,-1.17,37.10,89.22,-999.00,-999.00,0,-18.99,-10.00,-1.28,-1.53,-2.50,-0.98,0.46,35.05,38.56,37.68,37.95,41.89,89.08,89.38,112.15,111.43,94.19,158.53,111.29,92.37,111.19,141.20,144.50,9.58,-1.22,33.91,39.29,39.74,41.39,38.86,-1.04,-999,85.3,1,2,33.40,-0.04,-13.50,32.07,85.28,49.44,0,80.00,80.00,2.00,115.00,36.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:10,2,0.60,103.6,15.90,9.95,0.04068,60.02,-1.15,37.10,89.22,-999.00,-999.00,0,-18.91,-9.71,-1.25,-1.53,-2.49,-0.98,0.49,35.02,38.57,37.68,37.97,41.89,89.04,89.34,112.21,111.51,94.20,158.59,111.38,92.39,111.28,141.23,144.64,9.35,-1.33,33.82,39.29,39.74,41.39,38.86,-1.04,-999,85.3,1,2,33.42,-0.04,-13.06,31.84,85.28,49.44,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:03,2,0.60,103.5,15.70,9.67,0.04202,60.01,-1.14,37.10,89.22,-999.00,-999.00,0,-19.40,-10.29,-1.24,-1.49,-2.49,-0.97,0.50,35.02,38.56,37.69,37.99,41.91,89.07,89.39,112.09,111.43,94.35,158.32,111.34,92.40,111.23,141.25,144.38,9.38,-1.50,33.89,39.30,39.75,41.40,38.85,-1.04,-999,85.2,1,2,33.26,-0.02,-13.02,31.82,85.30,49.42,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:50,2,0.60,103.5,15.90,9.79,0.04343,60.00,-1.12,37.09,89.22,-999.00,-999.00,0,-19.71,-10.66,-1.20,-1.51,-2.44,-0.96,0.52,35.00,38.56,37.69,37.99,41.92,89.08,89.39,111.97,111.31,94.41,158.07,111.21,92.40,111.12,141.15,144.00,9.35,-1.62,33.95,39.30,39.75,41.39,38.85,-1.03,-999,85.2,1,2,33.26,0.01,-13.31,32.00,85.30,49.44,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:27:43,2,0.60,103.5,15.70,9.87,0.04477,59.99,-1.12,37.08,89.22,-999.00,-999.00,0,-19.76,-10.93,-1.20,-1.52,-2.44,-0.96,0.52,34.99,38.56,37.68,37.98,41.91,89.08,89.39,111.97,111.30,94.41,158.20,111.20,92.43,111.11,141.24,144.10,9.64,-1.68,33.99,39.30,39.75,41.38,38.86,-1.03,-999,85.2,1,2,33.26,0.08,-13.58,32.00,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:28:34,2,0.60,103.5,15.80,9.84,0.04618,59.99,-1.12,37.08,89.22,-999.00,-999.00,0,-19.94,-11.31,-1.20,-1.48,-2.44,-0.96,0.52,34.99,38.56,37.69,37.98,41.92,89.07,89.37,111.92,111.26,94.43,158.17,111.15,92.46,111.05,141.32,144.08,9.46,-1.67,34.04,39.30,39.76,41.38,38.85,-1.03,-999,85.2,1,2,33.22,0.10,-13.83,32.20,85.30,49.41,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:29:21,2,0.60,103.6,15.90,9.93,0.04751,60.01,-1.12,37.08,89.21,-999.00,-999.00,0,-20.03,-11.65,-1.19,-1.51,-2.44,-0.96,0.52,34.98,38.56,37.69,37.97,41.91,89.07,89.38,111.89,111.23,94.48,158.15,111.11,92.44,111.01,141.37,144.03,9.34,-1.71,34.09,39.30,39.77,41.37,38.84,-1.02,-999,85.1,1,2,33.08,0.14,-14.18,32.52,85.28,49.44,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:08,2,0.60,103.6,15.80,9.88,0.04892,60.02,-1.12,37.06,89.21,-999.00,-999.00,0,-20.12,-11.97,-1.20,-1.53,-2.44,-0.96,0.52,34.97,38.55,37.67,37.97,41.91,89.07,89.37,111.86,111.22,94.48,158.14,111.11,92.41,111.01,141.37,144.03,9.39,-1.71,34.14,39.30,39.76,41.37,38.83,-1.02,-999,85.1,1,2,32.97,0.14,-14.46,32.72,85.28,49.46,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:58,2,0.60,103.6,15.80,9.85,0.05026,59.99,-1.12,37.06,89.21,-999.00,-999.00,0,-20.24,-11.92,-1.20,-1.53,-2.47,-0.96,0.52,34.97,38.50,37.66,37.97,41.91,89.04,89.33,111.80,111.16,94.49,158.06,111.03,92.41,110.93,141.37,143.90,9.52,-1.69,34.19,39.30,39.76,41.37,38.84,-1.02,-999,85.0,1,2,32.85,0.14,-14.62,32.95,85.28,49.41,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:31:51,2,0.87,103.2,25.90,23.37,0.05216,60.02,-1.12,37.04,89.20,-999.00,-999.00,0,-20.23,-11.94,-1.20,-1.53,-2.44,-0.96,0.53,34.97,38.55,37.66,37.95,41.90,89.07,89.38,111.78,111.15,94.47,158.03,111.02,92.41,110.92,141.32,143.94,9.36,-1.73,34.25,39.30,39.76,41.36,38.83,-1.02,-999,85.0,1,2,32.72,0.14,-14.67,33.24,85.28,49.44,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
