TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:06:54,4,1.00,115.2,31.00,35.71,0.03549,60.00,-5.33,33.25,69.96,-999.00,-999.00,0,21.09,24.65,-2.96,-6.15,-7.01,-6.69,-3.47,31.06,33.88,34.89,35.88,40.56,70.07,69.85,71.94,65.06,83.68,89.51,72.95,71.27,74.98,96.28,78.20,7.76,-4.96,37.85,37.87,38.22,37.75,37.50,-6.85,-7.01,0,1,2,32.56,-4.84,8.50,37.04,70.62,44.04,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.50,0.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:07:44,4,1.00,115.2,31.00,35.66,0.04057,60.00,-5.15,33.29,69.95,-999.00,-999.00,0,26.60,31.37,-2.61,-5.95,-6.79,-6.49,-3.37,31.12,33.93,34.91,35.88,40.56,70.06,69.85,71.82,65.37,83.57,88.91,72.82,71.70,74.81,96.06,77.16,8.07,-4.65,37.86,37.87,38.22,37.76,37.50,-6.69,-6.86,0,1,2,32.72,-4.72,14.86,37.04,70.54,44.10,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.50,0.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:08:34,4,1.00,115.2,31.00,35.67,0.04541,60.02,-4.94,33.33,69.94,-999.00,-999.00,0,30.24,33.35,-2.24,-5.76,-6.58,-6.27,-3.31,31.20,33.96,34.93,35.88,40.57,70.04,69.85,71.73,65.42,83.41,88.47,72.78,72.08,74.64,95.90,76.36,8.39,-4.33,37.86,37.87,38.25,37.76,37.50,-6.49,-6.69,0,1,2,32.72,-4.59,20.87,37.04,70.36,44.06,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.50,0.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:09:24,4,1.00,115.2,30.90,35.66,0.05049,60.01,-4.73,33.38,69.94,-999.00,-999.00,0,31.91,39.55,-1.86,-5.57,-6.34,-6.05,-3.28,31.25,33.99,34.96,35.88,40.57,70.04,69.83,71.63,65.35,83.48,88.11,72.73,72.41,74.47,95.80,75.68,8.74,-4.04,37.87,37.87,38.27,37.78,37.51,-6.26,-6.48,0,1,2,32.85,-4.27,25.88,37.04,70.34,44.06,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.50,0.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:10:14,4,1.00,115.2,30.90,35.64,0.05536,60.02,-4.48,33.41,69.93,-999.00,-999.00,0,32.66,45.08,-1.47,-5.32,-6.06,-5.79,-3.15,31.30,34.01,34.96,35.89,40.56,70.03,69.80,71.52,65.17,83.86,87.83,72.69,72.65,74.28,95.72,75.13,9.10,-3.51,37.87,37.88,38.27,37.78,37.54,-6.00,-6.25,0,1,2,33.05,-3.92,30.66,37.09,70.34,44.06,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.60,0.60,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:11:04,4,1.00,115.2,30.90,35.60,0.06046,60.01,-4.21,33.45,69.93,-999.00,-999.00,0,39.36,45.08,-1.01,-5.03,-5.73,-5.48,-3.06,31.39,34.02,34.97,35.90,40.57,70.04,69.82,71.48,64.97,84.10,87.61,72.66,72.85,74.11,95.56,74.68,9.46,-2.83,37.87,37.88,38.27,37.78,37.54,-5.73,-6.00,0,1,2,33.15,-3.46,33.01,37.22,70.34,44.06,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.60,0.60,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:11:54,4,1.00,115.1,30.90,35.58,0.06530,60.01,-3.92,33.49,69.90,-999.00,-999.00,0,50.36,50.53,-0.58,-4.78,-5.42,-5.22,-3.00,31.46,34.03,34.96,35.90,40.56,69.95,69.78,71.43,64.77,84.21,87.38,72.65,73.00,73.94,95.41,74.30,9.83,-2.09,37.87,37.90,38.29,37.78,37.54,-5.44,-5.72,0,1,2,33.26,-3.08,35.08,37.22,70.34,44.06,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.70,0.70,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:12:44,4,1.00,115.2,30.90,35.57,0.07038,60.01,-3.59,33.52,69.89,-999.00,-999.00,0,58.58,53.90,-0.06,-4.44,-4.97,-4.83,-2.86,31.53,34.12,34.99,35.90,40.57,69.98,69.80,71.40,64.57,84.17,87.21,72.61,73.11,73.78,95.26,73.97,10.25,-1.50,37.86,37.90,38.29,37.78,37.53,-5.11,-5.42,0,1,2,33.26,-2.47,37.13,37.35,70.34,44.13,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.70,0.70,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:13:34,4,1.00,115.2,30.90,35.59,0.07522,60.02,-3.26,33.57,69.89,-999.00,-999.00,0,64.35,50.39,0.44,-4.06,-4.56,-4.45,-2.73,31.64,34.14,35.05,35.91,40.57,69.98,69.80,71.37,64.39,84.07,87.06,72.58,73.20,73.64,95.12,73.71,10.72,-0.81,37.88,37.89,38.29,37.80,37.53,-4.77,-5.09,0,1,2,33.37,-2.00,38.89,37.40,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.80,0.80,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:14:24,4,1.00,115.2,30.90,35.57,0.08006,60.02,-2.88,33.60,69.88,-999.00,-999.00,0,69.35,58.29,0.97,-3.68,-4.07,-4.03,-2.66,31.67,34.14,35.05,35.92,40.56,69.97,69.79,71.31,64.21,83.68,86.92,72.52,73.25,73.50,94.97,73.47,11.11,-0.12,37.87,37.87,38.30,37.78,37.51,-4.45,-4.74,0,1,2,33.54,-1.28,41.77,37.42,70.34,44.22,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.90,0.90,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:15:14,4,1.00,115.1,30.90,35.57,0.08515,60.01,-2.47,33.65,69.88,-999.00,-999.00,0,73.85,54.77,1.59,-3.24,-3.57,-3.62,-2.54,31.78,34.19,35.06,35.94,40.57,69.94,69.78,71.30,64.03,82.92,86.91,72.54,73.33,73.37,94.86,73.31,11.53,0.57,37.87,37.87,38.29,37.78,37.54,-4.05,-4.36,0,1,2,33.62,-0.58,45.00,37.56,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.00,1.00,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:16:04,4,1.00,115.1,30.90,35.55,0.09000,60.01,-2.02,33.70,69.85,-999.00,-999.00,0,77.47,56.42,2.33,-2.77,-3.04,-3.16,-2.42,31.84,34.19,35.06,35.95,40.58,69.91,69.77,71.26,63.33,82.37,86.98,72.55,73.39,73.21,94.83,73.20,12.11,1.53,37.86,37.88,38.31,37.77,37.55,-3.62,-3.97,0,1,2,33.80,0.19,47.53,37.58,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.10,1.10,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:16:54,4,1.00,115.1,30.90,35.54,0.09509,60.01,-1.52,33.74,69.85,-999.00,-999.00,0,80.99,67.28,3.26,-2.20,-2.42,-2.61,-2.27,31.95,34.25,35.10,35.94,40.58,69.93,69.78,71.11,61.89,82.21,86.89,72.52,73.41,73.11,94.79,73.08,12.94,2.48,37.85,37.89,38.32,37.77,37.55,-3.19,-3.58,0,1,2,33.80,1.02,51.49,37.58,70.34,44.38,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.10,1.10,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:17:44,4,1.00,115.1,30.90,35.52,0.09990,59.98,-0.95,33.77,69.84,-999.00,-999.00,0,84.76,76.36,4.33,-1.58,-1.80,-2.08,-2.16,31.99,34.28,35.11,35.94,40.58,69.92,69.77,70.88,61.46,82.29,86.77,72.47,73.44,73.05,94.77,72.94,13.97,3.30,37.87,37.90,38.33,37.79,37.55,-2.71,-3.12,0,1,2,33.85,1.99,55.94,37.76,70.34,44.35,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.20,1.20,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:18:29,4,1.00,115.2,30.90,35.56,0.10497,60.01,-0.35,33.82,69.83,-999.00,-999.00,0,88.17,81.73,5.47,-0.93,-1.18,-1.52,-2.03,32.09,34.33,35.13,35.97,40.60,69.92,69.75,70.53,60.34,82.39,86.70,72.46,73.45,72.98,94.72,72.83,15.00,4.61,37.87,37.88,38.33,37.79,37.57,-2.22,-2.68,0,1,2,34.00,2.86,59.59,37.76,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.40,1.40,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:19:24,4,1.00,115.1,30.80,35.50,0.10983,59.98,0.29,33.86,69.82,-999.00,-999.00,0,91.30,85.07,6.72,-0.26,-0.56,-0.92,-1.88,32.16,34.38,35.13,35.98,40.60,69.90,69.75,69.10,60.70,82.55,86.61,72.46,73.48,72.91,94.67,72.71,16.22,5.36,37.89,37.91,38.38,37.80,37.60,-1.68,-2.19,0,1,2,34.16,3.92,63.09,37.76,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.50,1.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:20:14,4,1.00,115.2,30.90,35.55,0.11488,60.02,0.99,33.92,69.82,-999.00,-999.00,0,94.17,87.78,8.02,0.50,0.09,-0.29,-1.77,32.24,34.40,35.14,35.99,40.61,69.87,69.72,67.96,59.79,82.64,86.60,72.46,73.49,72.85,94.62,72.62,17.47,6.61,37.88,37.91,38.37,37.79,37.61,-1.13,-1.69,0,1,2,34.27,4.92,65.73,37.76,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.60,1.60,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:21:04,4,1.00,115.1,30.90,35.52,0.11971,59.99,1.72,33.96,69.82,-999.00,-999.00,0,96.89,89.24,9.48,1.34,0.79,0.43,-1.59,32.33,34.43,35.21,35.99,40.60,69.87,69.74,62.96,60.78,82.79,86.50,72.42,73.50,72.87,94.56,72.53,18.72,7.84,37.89,37.93,38.39,37.83,37.62,-0.52,-1.14,0,1,2,34.38,5.90,67.73,37.76,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.70,1.70,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:21:54,4,1.00,115.2,30.90,35.56,0.12479,60.02,2.51,34.02,69.82,-999.00,-999.00,0,99.34,91.78,11.04,2.21,1.51,1.15,-1.42,32.43,34.46,35.22,36.02,40.62,69.88,69.75,64.64,61.00,82.81,86.54,72.38,73.50,72.88,94.49,72.45,20.07,9.04,37.90,37.93,38.42,37.85,37.62,0.11,-0.56,0,1,2,34.52,6.93,69.36,37.81,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.80,1.80,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:22:44,4,1.00,115.2,30.90,35.55,0.12962,60.03,3.36,34.08,69.82,-999.00,-999.00,0,101.34,94.21,12.64,3.16,2.28,1.89,-1.22,32.52,34.54,35.26,36.05,40.62,69.90,69.77,66.37,58.18,82.63,86.76,72.38,73.52,72.79,94.39,72.47,21.61,10.06,37.91,37.97,38.42,37.84,37.63,0.81,0.05,0,1,2,34.52,8.22,71.46,37.94,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.90,1.90,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:23:34,4,1.00,115.2,30.90,35.55,0.13467,60.02,4.20,34.13,69.82,-999.00,-999.00,0,103.28,96.34,14.34,4.11,3.08,2.67,-1.05,32.60,34.59,35.27,36.06,40.63,69.88,69.75,68.30,58.73,82.53,86.88,72.38,73.53,72.74,94.32,72.51,23.14,11.26,37.91,37.98,38.46,37.87,37.64,1.51,0.67,0,1,2,34.56,9.16,72.98,37.94,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.10,2.10,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:24:24,4,1.00,115.2,30.90,35.55,0.13952,60.02,5.08,34.16,69.80,-999.00,-999.00,0,105.85,97.80,16.02,5.08,3.89,3.38,-0.89,32.66,34.59,35.25,36.06,40.62,69.82,69.72,69.30,58.80,82.30,87.15,72.34,73.54,72.74,94.23,72.56,24.61,12.35,37.93,37.99,38.47,37.89,37.66,2.25,1.34,0,1,2,34.70,10.31,74.80,37.99,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.20,2.20,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:25:14,4,1.00,115.2,30.90,35.53,0.14461,60.01,6.01,34.22,69.77,-999.00,-999.00,0,107.65,97.03,17.83,6.13,4.74,4.21,-0.66,32.75,34.63,35.29,36.06,40.63,69.82,69.68,68.70,60.14,82.19,87.28,72.33,73.54,72.71,94.16,72.67,26.23,13.53,37.96,38.01,38.48,37.90,37.69,3.03,2.03,0,1,2,34.85,11.58,76.54,38.10,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.30,2.30,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:26:04,4,1.00,115.1,30.80,35.49,0.14945,59.99,6.97,34.27,69.76,-999.00,-999.00,0,109.24,101.48,19.70,7.22,5.63,5.05,-0.43,32.84,34.65,35.35,36.09,40.65,69.86,69.70,67.34,59.99,82.06,87.39,72.32,73.54,72.69,94.05,72.75,27.80,14.47,37.96,38.01,38.49,37.90,37.69,3.84,2.75,0,1,2,34.97,12.85,78.66,38.12,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.50,2.50,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:26:54,4,1.00,115.2,30.80,35.51,0.15451,60.00,7.98,34.33,69.79,-999.00,-999.00,0,110.88,105.84,21.60,8.34,6.57,5.95,-0.17,32.94,34.74,35.38,36.10,40.67,69.85,69.72,66.98,60.31,82.00,87.41,72.30,73.53,72.66,93.95,72.82,29.35,15.36,37.96,38.02,38.49,37.92,37.72,4.68,3.49,0,1,2,35.06,14.02,81.28,38.18,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.60,2.60,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:27:44,4,1.00,115.2,30.90,35.55,0.15936,60.00,9.01,34.38,69.78,-999.00,-999.00,0,112.39,112.24,23.55,9.49,7.51,6.86,0.06,33.04,34.76,35.38,36.10,40.67,69.85,69.72,67.21,60.75,81.99,87.40,72.31,73.53,72.63,93.86,72.89,31.00,16.66,38.01,38.05,38.52,37.93,37.74,5.54,4.26,0,1,2,35.06,15.39,85.86,38.30,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.70,2.70,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:28:02,8,0.24,115.0,0.80,0.21,0.16135,60.00,9.79,34.42,69.79,-999.00,-999.00,0,113.85,117.12,24.56,10.07,8.04,7.32,0.22,33.08,34.81,35.41,36.11,40.67,69.85,69.72,66.99,61.46,82.03,87.29,72.24,73.53,72.69,93.78,72.89,32.06,17.38,38.02,38.06,38.54,37.93,37.74,6.19,4.83,0,1,2,35.06,16.41,90.03,38.30,70.34,44.24,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.80,2.80,0,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:28:53,8,0.25,114.7,0.80,0.22,0.16138,59.99,10.54,34.46,69.78,-999.00,-999.00,0,114.87,120.64,26.26,11.11,8.91,8.17,0.45,33.18,34.86,35.41,36.14,40.68,69.85,69.72,66.49,61.93,82.18,87.17,72.20,73.54,72.79,93.72,72.90,32.34,18.17,38.02,38.08,38.56,37.96,37.75,6.84,5.42,0,1,2,35.22,17.38,94.03,38.34,70.34,44.58,0,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,3.00,3.00,0.10,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:29:43,8,0.24,114.8,0.80,0.21,0.16141,59.99,11.53,34.51,69.77,-999.00,-999.00,0,114.51,121.64,28.22,12.30,9.92,9.10,0.69,33.25,34.88,35.46,36.15,40.68,69.85,69.71,65.79,62.44,82.48,86.88,72.14,73.54,72.85,93.62,72.85,32.55,19.42,38.03,38.08,38.57,37.99,37.76,7.69,6.17,0,1,2,35.28,18.52,97.39,38.48,70.27,44.55,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,3.10,3.10,0.10,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:30:33,8,0.25,115.1,0.80,0.22,0.16144,60.01,12.61,34.56,69.77,-999.00,-999.00,0,112.62,119.82,30.08,13.48,10.91,10.02,0.97,33.32,34.91,35.47,36.15,40.67,69.82,69.69,65.08,63.08,82.91,86.47,72.09,73.54,72.87,93.49,72.70,33.66,20.59,38.03,38.11,38.58,37.98,37.77,8.63,6.97,0,1,2,35.42,19.76,98.90,38.48,70.20,44.44,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,3.20,3.20,0.10,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
0:31:23,8,0.24,115.1,0.80,0.21,0.16147,60.02,13.67,34.61,69.76,-999.00,-999.00,0,109.88,116.85,31.88,14.68,12.01,10.98,1.31,33.44,34.97,35.52,36.15,40.67,69.84,69.71,64.94,63.47,83.28,86.10,72.09,73.53,72.78,93.35,72.52,36.82,21.33,38.04,38.12,38.60,38.00,37.78,9.55,7.80,0,1,2,35.51,21.00,99.07,38.48,70.18,44.49,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,3.40,3.40,0.10,1.90,1.00,32.00,32.00,6.98,5.00,32.00,32.00
