TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,WTRVESSEL,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:10:50,1,0.31,114.9,0.500,0.18,0.0003,60.02,-1.49,34.69,50.13,-999.00,-999.00,0,-4.87,-2.74,2.14,-3.16,-3.08,-3.15,-0.02,33.04,34.66,36.38,37.29,36.59,50.07,50.13,49.78,50.66,60.94,62.30,52.98,52.95,53.27,67.85,53.30,-4.11,-6.20,35.30,35.55,35.79,35.96,34.21,-3.25,-3.02,39.26,68.6,1,2,33.35,-2.38,-3.28,33.62,58.64,44.60,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,0,0.50,25.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:11:40,1,0.33,114.8,0.520,0.20,0.0004,59.99,-1.41,34.69,50.11,-999.00,-999.00,0,-4.70,-2.64,2.33,-3.06,-3.03,-3.12,-0.01,33.04,34.66,36.38,37.28,36.58,50.10,50.12,49.62,50.52,60.84,62.19,52.95,52.96,53.17,67.67,53.16,-3.90,-6.11,35.29,35.57,35.79,35.96,34.25,-3.23,-3.00,39.23,68.7,1,2,33.26,-2.25,-4.36,33.39,58.69,44.58,0,0,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.50,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:12:30,1,0.33,114.8,0.520,0.20,0.0004,59.99,-1.34,34.70,50.10,-999.00,-999.00,0,-4.42,-2.84,2.50,-2.92,-2.99,-3.09,-0.03,33.04,34.66,36.39,37.27,36.55,50.06,50.10,49.49,50.41,60.74,62.08,52.94,52.97,53.08,67.49,53.04,-3.79,-6.01,35.30,35.58,35.79,35.97,34.27,-3.19,-2.97,39.23,68.7,1,2,33.37,-2.38,-3.46,33.69,58.66,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.50,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:13:20,1,0.32,114.9,0.520,0.19,0.0004,59.99,-1.27,34.71,50.08,-999.00,-999.00,0,-4.10,-2.97,2.68,-2.81,-2.97,-3.03,0.01,33.05,34.66,36.43,37.25,36.54,50.07,50.07,49.37,50.31,60.61,61.91,52.91,52.97,52.98,67.32,52.92,-3.77,-5.85,35.30,35.58,35.79,35.98,34.26,-3.14,-2.93,39.21,68.7,1,2,33.65,-2.12,-3.10,33.80,58.64,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.60,25.50,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:14:10,1,0.32,115.0,0.520,0.20,0.0004,60.01,-1.18,34.72,50.07,-999.00,-999.00,0,-3.83,-2.92,2.86,-2.73,-2.95,-2.98,-0.01,33.08,34.66,36.43,37.23,36.54,50.06,50.06,49.25,50.20,60.47,61.79,52.88,52.97,52.90,67.15,52.81,-3.71,-5.74,35.29,35.58,35.80,35.96,34.22,-3.10,-2.88,39.20,68.8,1,2,33.76,-2.02,-3.14,33.80,58.64,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.70,0,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:15:00,1,0.32,114.9,0.520,0.20,0.0005,60.00,-1.10,34.73,50.07,-999.00,-999.00,0,-3.57,-2.81,3.06,-2.60,-2.87,-2.94,0.03,33.10,34.70,36.47,37.22,36.54,50.07,50.08,49.17,50.10,60.39,61.66,52.86,52.97,52.82,66.99,52.73,-3.60,-5.61,35.29,35.59,35.80,35.95,34.19,-3.03,-2.84,39.22,68.7,1,2,33.64,-2.00,-3.31,33.72,58.66,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.70,0.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:15:50,1,0.32,114.9,0.520,0.19,0.0005,60.02,-1.03,34.75,50.07,-999.00,-999.00,0,-3.30,-2.65,3.23,-2.49,-2.84,-2.90,0.02,33.09,34.69,36.46,37.22,36.54,50.06,50.07,49.06,49.99,60.29,61.53,52.84,52.96,52.74,66.83,52.63,-3.49,-5.47,35.29,35.59,35.80,35.94,34.14,-2.99,-2.81,39.20,68.7,1,2,33.80,-1.66,-2.89,33.80,58.64,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.80,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:16:40,1,0.32,114.9,0.520,0.20,0.0005,60.01,-0.94,34.76,50.08,-999.00,-999.00,0,-3.01,-2.44,3.39,-2.37,-2.76,-2.86,0.03,33.14,34.70,36.47,37.23,36.54,50.07,50.08,48.97,49.88,60.14,61.41,52.80,52.95,52.68,66.67,52.56,-3.35,-5.36,35.28,35.61,35.82,35.94,34.10,-2.94,-2.76,39.17,68.7,1,2,33.80,-1.57,-2.72,33.69,58.64,44.60,0,30.00,0,1.00,0,2.00,60.00,-999.00,0,0,0,0,1.00,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:17:02,2,0.63,114.9,9.840,7.13,0.0006,59.99,-0.89,34.77,50.07,-999.00,-999.00,0,-2.78,-2.26,3.50,-2.29,-2.72,-2.82,0.03,33.12,34.70,36.52,37.21,36.54,50.07,50.08,48.88,49.80,60.04,61.30,52.79,52.95,52.62,66.55,52.47,-3.25,-5.28,35.27,35.60,35.80,35.93,34.05,-2.90,-2.72,39.16,68.7,1,2,33.83,-1.48,-2.56,33.62,58.64,44.60,0,30.00,60.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.90,0.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:17:53,2,0.58,115.1,7.880,5.31,0.0014,60.00,-0.83,34.79,50.08,-999.00,-999.00,0,-8.30,-4.86,3.67,-2.14,-2.70,-2.74,0.11,33.17,34.73,36.55,37.18,36.53,50.10,50.12,60.91,55.81,56.58,69.75,53.24,52.51,54.45,66.34,63.43,-3.17,-5.12,35.26,35.60,35.80,35.92,33.98,-2.86,-2.69,39.14,68.6,1,2,33.98,-1.30,-2.84,33.62,58.64,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,0.90,0.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:18:41,2,0.58,115.1,7.780,5.20,0.0021,60.00,-0.77,34.79,50.08,-999.00,-999.00,0,-12.13,-8.60,3.64,-2.07,-2.72,-2.70,0.09,33.15,34.70,36.52,37.19,36.52,50.07,50.08,64.73,60.27,45.56,77.03,56.17,51.72,58.58,67.02,69.35,-3.24,-5.02,35.09,35.47,35.71,35.86,33.58,-2.80,-2.61,39.12,68.5,1,2,33.98,-1.19,-5.21,33.42,58.80,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:19:33,2,0.57,115.1,7.580,5.00,0.0028,60.00,-0.73,34.79,50.07,-999.00,-999.00,0,-14.08,-9.96,3.62,-1.96,-2.71,-2.63,0.14,33.15,34.72,36.54,37.17,36.51,50.06,50.10,65.57,61.75,41.24,79.33,58.39,51.23,60.46,67.42,71.58,-3.58,-4.97,34.88,35.25,35.52,35.78,32.96,-2.74,-2.55,39.17,68.6,1,2,33.95,-1.12,-7.62,33.00,58.98,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:20:23,2,0.57,115.2,7.580,4.99,0.0035,60.02,-0.71,34.80,50.06,-999.00,-999.00,0,-14.63,-8.52,3.55,-1.92,-2.71,-2.60,0.14,33.15,34.71,36.51,37.16,36.52,50.02,50.09,65.62,62.16,45.65,79.98,59.26,51.12,61.13,67.51,72.18,-4.10,-4.96,34.67,35.03,35.32,35.66,32.27,-2.68,-2.48,39.41,68.6,1,2,33.71,-1.30,-8.50,32.43,58.96,44.60,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,0,1.00,1.00,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:21:13,2,0.57,115.2,7.520,4.93,0.0042,60.03,-0.68,34.80,50.08,-999.00,-999.00,0,-14.34,-7.83,3.49,-1.85,-2.66,-2.52,0.21,33.17,34.74,36.53,37.15,36.52,50.06,50.12,65.78,62.44,49.12,80.52,59.67,51.14,61.52,67.63,72.47,-4.69,-4.96,34.52,34.83,35.13,35.53,31.79,-2.61,-2.42,39.80,68.4,1,2,33.73,-1.28,-8.86,31.98,58.96,44.56,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,1.10,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:22:03,2,0.56,115.2,7.480,4.87,0.0049,60.02,-0.67,34.81,50.08,-999.00,-999.00,0,-14.91,-8.53,3.38,-1.85,-2.67,-2.49,0.22,33.17,34.74,36.55,37.16,36.51,50.06,50.12,65.73,62.57,51.11,80.84,59.95,51.21,61.70,67.78,72.73,-5.34,-5.00,34.58,34.80,35.07,35.51,31.82,-2.61,-2.39,40.18,68.4,1,2,33.60,-1.12,-9.80,31.34,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:22:53,2,0.56,115.1,7.450,4.84,0.0056,60.01,-0.70,34.79,50.08,-999.00,-999.00,0,-15.35,-9.43,3.23,-1.86,-2.70,-2.46,0.25,33.13,34.71,36.50,37.15,36.50,50.06,50.11,65.72,62.60,52.25,81.16,60.00,51.12,61.78,67.96,72.91,-5.96,-5.06,34.64,34.81,35.07,35.47,31.87,-2.57,-2.36,40.55,68.3,1,2,33.34,-1.28,-9.70,31.36,58.96,44.44,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:23:43,2,0.56,115.1,7.460,4.84,0.0062,60.02,-0.72,34.79,50.10,-999.00,-999.00,0,-15.74,-10.03,3.07,-1.90,-2.69,-2.44,0.27,33.14,34.71,36.51,37.15,36.50,50.11,50.12,65.75,62.69,52.96,81.52,60.14,51.13,61.92,68.21,73.09,-6.54,-5.14,34.67,34.82,35.07,35.47,31.93,-2.57,-2.33,40.89,68.3,1,2,33.24,-1.12,-11.16,31.08,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:24:33,2,0.56,115.1,7.480,4.83,0.0069,60.03,-0.75,34.78,50.11,-999.00,-999.00,0,-15.97,-10.39,2.92,-1.93,-2.70,-2.40,0.33,33.14,34.69,36.51,37.14,36.50,50.10,50.12,65.81,62.79,53.46,81.89,60.23,51.18,62.03,68.47,73.33,-7.07,-5.22,34.67,34.82,35.07,35.47,32.00,-2.57,-2.30,41.19,68.3,1,2,33.03,-1.12,-11.63,30.94,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,1.00,0.40,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:25:23,2,0.56,115.1,7.460,4.82,0.0076,60.03,-0.79,34.78,50.10,-999.00,-999.00,0,-16.09,-10.66,2.78,-1.98,-2.73,-2.40,0.33,33.14,34.69,36.51,37.12,36.49,50.07,50.12,65.85,62.86,53.84,82.19,60.31,51.15,62.11,68.72,73.52,-7.52,-5.32,34.67,34.83,35.08,35.46,32.05,-2.56,-2.27,41.49,68.2,1,2,32.82,-1.32,-11.02,31.38,58.96,44.44,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:26:13,2,0.56,115.1,7.460,4.82,0.0082,60.02,-0.83,34.78,50.10,-999.00,-999.00,0,-16.23,-10.87,2.58,-2.04,-2.73,-2.40,0.38,33.14,34.69,36.50,37.11,36.48,50.08,50.12,65.94,62.95,54.23,82.52,60.40,51.18,62.23,68.98,73.77,-7.94,-5.43,34.68,34.83,35.09,35.46,32.12,-2.57,-2.26,41.79,68.2,1,2,32.61,-1.30,-12.26,31.10,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.30,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:26:58,2,0.56,115.1,7.470,4.80,0.0089,60.02,-0.88,34.77,50.10,-999.00,-999.00,0,-16.33,-11.02,2.37,-2.12,-2.75,-2.41,0.38,33.12,34.69,36.47,37.11,36.47,50.07,50.12,66.00,63.03,54.58,82.81,60.45,51.22,62.30,69.25,73.98,-8.28,-5.55,34.68,34.84,35.10,35.45,32.18,-2.57,-2.26,42.07,68.2,1,2,32.50,-1.37,-12.28,31.10,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:27:53,2,0.56,115.1,7.460,4.81,0.0096,60.01,-0.93,34.76,50.10,-999.00,-999.00,0,-16.40,-11.17,2.20,-2.20,-2.82,-2.43,0.38,33.10,34.67,36.46,37.11,36.45,50.06,50.12,66.05,63.09,54.86,83.07,60.53,51.24,62.38,69.50,74.15,-8.59,-5.65,34.69,34.85,35.10,35.46,32.25,-2.57,-2.26,42.35,68.1,1,2,32.23,-1.48,-12.46,31.14,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.90,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:28:43,2,0.56,115.0,7.420,4.79,0.0103,59.99,-1.00,34.75,50.09,-999.00,-999.00,0,-16.54,-11.29,2.04,-2.28,-2.84,-2.44,0.41,33.09,34.68,36.46,37.10,36.45,50.06,50.12,66.09,63.15,55.02,83.30,60.60,51.30,62.43,69.74,74.33,-8.83,-5.77,34.69,34.85,35.11,35.45,32.32,-2.59,-2.26,42.64,68.1,1,2,32.00,-1.58,-12.52,31.28,59.02,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.80,0.20,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:29:33,2,0.56,115.0,7.480,4.82,0.0110,59.99,-1.06,34.74,50.09,-999.00,-999.00,0,-16.60,-11.43,1.87,-2.37,-2.89,-2.46,0.41,33.08,34.66,36.46,37.10,36.45,50.06,50.12,66.11,63.20,55.20,83.52,60.67,51.30,62.48,69.96,74.44,-9.06,-5.89,34.70,34.86,35.12,35.46,32.38,-2.61,-2.25,42.91,68.2,1,2,32.00,-1.77,-12.66,31.39,59.00,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.70,0.10,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
0:30:23,2,0.56,115.0,7.450,4.80,0.0116,59.98,-1.12,34.73,50.09,-999.00,-999.00,0,-16.67,-11.55,1.71,-2.48,-2.95,-2.46,0.41,33.04,34.66,36.45,37.10,36.44,50.06,50.12,66.12,63.22,55.30,83.71,60.68,51.31,62.50,70.16,74.62,-9.27,-6.03,34.70,34.87,35.12,35.46,32.44,-2.63,-2.26,43.17,68.2,1,2,31.91,-1.93,-12.80,31.50,59.07,44.42,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,0,1.00,0,0,0.70,0,0.60,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
