TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,WTRVESSEL,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:30,4,1.00,115.0,36.050,41.46,0.0521,60.01,4.16,35.05,50.54,-999.00,-999.00,0,89.82,85.41,10.28,2.94,5.42,1.79,1.53,34.16,34.90,36.17,34.95,35.11,50.53,50.56,48.01,53.79,54.40,65.18,52.96,53.43,52.43,66.91,56.16,18.77,1.11,34.31,34.51,34.72,34.91,33.80,2.51,1.94,47.41,67.9,1,2,35.60,10.09,65.35,33.80,59.18,44.42,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,1.60,1.60,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:08:20,4,1.00,115.0,36.050,41.47,0.0579,60.02,4.65,35.09,50.54,-999.00,-999.00,0,93.21,90.93,10.99,3.50,6.14,2.28,1.59,34.16,34.94,36.24,35.00,35.11,50.53,50.56,48.22,53.67,55.18,65.22,53.00,53.69,52.42,66.94,56.75,20.58,1.84,34.33,34.52,34.74,34.92,33.83,3.04,2.38,47.35,67.9,1,2,35.65,11.20,70.29,33.80,59.21,44.42,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,1.70,1.70,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:09:09,4,1.00,115.0,36.030,41.43,0.0635,60.01,5.17,35.13,50.53,-999.00,-999.00,0,96.22,95.36,11.71,4.08,6.91,2.81,1.62,34.18,34.96,36.29,35.04,35.11,50.52,50.54,48.10,53.24,55.72,65.18,53.03,54.10,52.05,66.95,57.09,22.32,2.52,34.34,34.53,34.76,34.92,33.85,3.62,2.83,47.28,67.9,1,2,35.78,12.46,74.76,33.80,59.20,44.42,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,1.80,1.80,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:09:56,4,1.00,115.0,36.050,41.40,0.0695,60.01,5.73,35.16,50.51,-999.00,-999.00,0,99.37,99.41,12.56,4.70,7.64,3.38,1.71,34.22,35.00,36.36,35.07,35.10,50.48,50.53,47.85,52.34,56.01,65.13,53.08,54.43,52.29,66.99,57.24,24.08,3.26,34.36,34.57,34.79,34.94,33.90,4.22,3.31,47.21,67.8,1,2,35.64,11.05,66.13,33.66,59.14,44.46,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.00,2.00,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:10:50,4,1.00,115.0,36.030,41.43,0.0751,60.01,6.31,35.22,50.50,-999.00,-999.00,0,101.93,102.96,13.47,5.37,8.46,3.95,1.80,34.24,35.02,36.43,35.12,35.11,50.48,50.53,47.69,51.54,56.26,64.97,53.13,54.71,52.53,67.00,57.25,25.74,3.99,34.38,34.59,34.80,34.96,33.91,4.81,3.82,47.14,67.8,1,2,35.78,15.08,82.12,33.98,59.18,44.42,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.10,2.10,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:11:03,8,0.31,115.0,0.500,0.18,0.0768,60.00,6.72,35.24,50.50,-999.00,-999.00,0,103.48,105.18,13.75,5.58,8.77,4.15,1.81,34.27,35.02,36.43,35.14,35.11,50.48,50.51,47.71,51.12,57.06,64.70,53.15,54.84,52.66,67.00,57.16,26.81,4.45,34.39,34.58,34.80,34.95,33.95,5.23,4.15,47.10,67.8,1,2,35.78,15.92,84.26,33.98,59.18,44.42,1.00,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.20,2.20,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:11:53,8,0.31,115.0,0.500,0.18,0.0768,59.99,7.13,35.27,50.49,-999.00,-999.00,0,104.88,107.01,14.61,6.21,9.48,4.70,1.92,34.29,35.07,36.46,35.18,35.11,50.48,50.48,47.82,50.78,58.11,64.42,53.18,54.96,52.75,67.01,57.00,27.85,4.91,34.40,34.60,34.82,34.96,33.96,5.67,4.50,47.09,67.9,1,2,35.78,16.91,86.36,34.01,59.21,44.42,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.30,2.30,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:12:43,8,0.31,115.0,0.510,0.18,0.0769,59.99,7.72,35.29,50.47,-999.00,-999.00,0,106.21,107.94,15.61,6.92,10.28,5.32,2.00,34.31,35.10,36.54,35.20,35.11,50.48,50.48,48.06,50.42,59.06,63.99,53.22,55.07,52.94,67.05,56.74,29.27,5.68,34.41,34.62,34.84,34.97,33.97,6.30,4.99,47.06,67.8,1,2,35.78,17.98,88.21,34.09,59.20,44.42,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.50,2.50,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:13:33,8,0.31,115.1,0.500,0.18,0.0769,60.01,8.38,35.34,50.47,-999.00,-999.00,0,106.15,100.10,16.66,7.67,11.06,5.99,2.11,34.36,35.15,36.59,35.25,35.13,50.42,50.48,48.34,50.11,59.60,63.56,53.24,55.13,53.15,67.06,56.42,30.60,6.39,34.42,34.64,34.85,34.98,34.00,6.97,5.53,47.03,67.7,1,2,35.78,19.48,85.40,34.16,59.36,44.42,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.60,2.60,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:14:23,8,0.31,115.1,0.510,0.18,0.0769,60.00,9.05,35.39,50.45,-999.00,-999.00,0,104.42,92.11,17.74,8.45,11.77,6.66,2.23,34.39,35.19,36.65,35.29,35.15,50.42,50.43,48.88,49.87,60.02,63.04,53.27,54.91,53.67,67.05,55.99,31.76,7.20,34.43,34.64,34.86,35.00,34.03,7.65,6.05,47.02,67.7,1,2,35.78,20.71,81.32,34.23,59.36,44.42,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.70,2.70,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:15:13,8,0.31,115.0,0.510,0.19,0.0769,59.99,9.69,35.43,50.42,-999.00,-999.00,0,101.91,91.52,18.74,9.21,12.37,7.28,2.36,34.41,35.21,36.71,35.33,35.14,50.42,50.42,49.16,49.80,60.27,62.64,53.25,54.55,53.69,67.05,55.58,32.64,8.03,34.42,34.66,34.87,35.00,34.07,8.32,6.55,47.03,67.8,1,2,35.76,19.49,75.29,34.20,59.31,44.44,0,0,0,1.00,0,1.00,60.00,-999.00,0,0,0,0,0,5.00,2.80,2.80,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00
0:16:03,2,0.57,115.0,7.620,5.03,0.0770,60.02,10.73,35.49,50.43,-999.00,-999.00,0,97.18,89.86,19.94,10.18,13.21,8.07,2.52,34.48,35.26,36.78,35.40,35.16,50.45,50.46,49.25,49.79,60.45,62.27,53.21,54.26,53.41,66.95,54.85,33.32,9.14,34.45,34.66,34.89,35.01,34.10,9.36,7.34,47.21,67.7,1,2,35.96,23.72,81.14,34.34,59.36,44.24,0,0,0,1.00,0,37.00,60.00,-999.00,0,0,1.00,0,1.00,0,3.00,9.50,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:16:52,2,0.60,115.1,12.400,8.63,0.0783,59.99,11.07,35.52,50.42,-999.00,-999.00,0,52.78,86.98,20.80,10.84,13.78,8.65,2.67,34.50,35.33,36.83,35.42,35.16,50.42,50.47,65.02,58.34,54.57,77.36,53.75,53.81,55.97,66.63,73.75,33.42,9.55,34.47,34.70,34.89,35.03,34.12,9.70,7.61,47.30,67.7,1,2,35.96,24.18,80.75,34.52,59.39,44.24,0,0,100.00,1.00,148.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,9.90,9.80,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:17:43,2,0.59,114.9,11.900,7.88,0.0794,60.00,11.64,35.56,50.42,-999.00,-999.00,0,-23.79,76.56,21.71,11.61,14.37,9.25,2.79,34.56,35.40,36.86,35.47,35.16,50.41,50.47,65.07,62.26,52.48,77.33,59.03,52.51,61.45,66.18,71.36,33.46,10.23,34.48,34.71,34.90,35.04,34.13,10.28,8.04,47.48,67.7,1,2,35.96,25.13,78.65,34.52,59.66,44.24,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.20,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:18:33,2,0.58,114.9,11.790,7.76,0.0805,59.99,12.23,35.61,50.42,-999.00,-999.00,0,-28.69,64.53,22.48,12.33,14.93,9.86,2.93,34.57,35.43,36.93,35.52,35.17,50.41,50.45,64.98,62.57,53.73,78.35,60.37,51.33,62.05,65.52,69.52,33.29,10.89,34.49,34.73,34.92,35.07,34.17,10.91,8.51,47.70,67.5,1,2,35.94,23.82,68.76,34.42,59.66,44.16,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.50,0.10,6.60,257.00,36.80,33.60,1.40,-5.20,33.60,32.00
0:19:20,2,0.58,115.0,12.140,8.08,0.0816,60.01,12.78,35.67,50.42,-999.00,-999.00,0,-29.56,55.17,23.14,13.04,15.50,10.45,3.06,34.62,35.49,36.98,35.56,35.18,50.41,50.42,65.38,62.97,54.13,80.11,60.76,50.89,62.47,65.16,69.93,33.04,11.50,34.52,34.75,34.93,35.07,34.19,11.47,8.95,47.93,67.5,1,2,36.06,24.60,62.90,34.42,59.66,44.12,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.80,0.10,6.60,257.00,36.80,33.60,1.40,-5.20,33.60,32.00
0:20:08,2,0.59,115.0,13.050,8.89,0.0829,60.01,13.33,35.72,50.42,-999.00,-999.00,0,-29.28,48.18,23.79,13.77,16.05,11.03,3.26,34.65,35.54,37.03,35.61,35.18,50.42,50.42,65.87,63.27,54.17,82.55,60.88,50.62,62.75,65.19,71.39,32.67,12.07,34.53,34.77,34.96,35.08,34.23,12.00,9.39,48.17,67.4,1,2,36.14,27.48,56.84,34.52,59.72,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.00,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:21:02,2,0.59,115.0,12.980,8.77,0.0841,60.03,13.81,35.76,50.42,-999.00,-999.00,0,-30.25,43.61,24.33,14.40,16.47,11.54,3.39,34.65,35.57,37.12,35.65,35.18,50.40,50.42,66.17,63.57,54.26,84.50,61.06,50.52,63.09,65.72,73.03,32.26,12.63,34.54,34.78,34.99,35.11,34.26,12.52,9.81,48.41,67.3,1,2,36.08,26.10,51.24,34.46,59.66,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.30,0.10,6.60,257.00,36.80,33.60,1.40,-5.20,33.60,32.00
0:21:50,2,0.59,114.9,13.210,8.83,0.0853,60.02,14.28,35.82,50.41,-999.00,-999.00,0,-30.86,40.62,24.80,15.06,16.95,12.04,3.59,34.70,35.63,37.14,35.69,35.19,50.41,50.42,66.54,63.97,54.42,85.66,61.42,50.46,63.50,67.25,73.89,31.83,13.16,34.56,34.80,34.99,35.12,34.29,13.00,10.22,48.66,67.2,1,2,36.24,28.84,44.47,34.70,59.72,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.50,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:22:42,2,0.59,114.9,13.230,9.05,0.0866,60.01,14.72,35.87,50.40,-999.00,-999.00,0,-30.58,38.03,25.25,15.69,17.37,12.55,3.76,34.76,35.71,37.23,35.73,35.20,50.39,50.42,67.02,64.39,54.76,86.57,61.72,50.41,63.90,70.24,74.64,31.41,13.66,34.58,34.81,35.02,35.12,34.30,13.46,10.60,48.89,67.2,1,2,36.25,27.18,44.62,34.59,59.56,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.70,0.10,6.60,257.00,36.72,33.58,1.40,-5.12,33.58,32.00
0:23:34,2,0.59,115.0,13.390,9.09,0.0878,60.01,15.12,35.92,50.40,-999.00,-999.00,0,-30.09,35.92,25.63,16.24,17.71,12.99,3.94,34.78,35.76,37.31,35.79,35.20,50.39,50.42,67.34,64.66,55.33,87.13,62.04,50.49,64.19,72.70,75.08,31.05,14.13,34.61,34.84,35.04,35.15,34.33,13.89,11.00,49.14,67.0,1,2,36.26,27.86,41.24,34.66,59.50,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,11.80,0.10,6.60,257.00,36.80,33.60,1.40,-5.20,33.60,32.00
0:24:20,2,0.59,115.1,13.300,9.05,0.0891,60.00,15.51,35.97,50.40,-999.00,-999.00,0,-30.28,34.23,25.99,16.82,18.08,13.42,4.14,34.79,35.82,37.35,35.82,35.23,50.39,50.42,67.64,64.93,55.87,87.76,62.22,50.59,64.46,74.40,75.54,30.70,14.55,34.65,34.88,35.06,35.17,34.36,14.31,11.37,49.38,67.1,1,2,36.29,28.73,38.55,34.80,59.47,44.09,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.00,0.10,6.60,257.00,36.91,33.64,1.40,-5.31,33.64,32.00
0:25:15,2,0.59,115.1,13.380,9.05,0.0904,60.00,15.87,36.02,50.40,-999.00,-999.00,0,-30.38,32.63,26.29,17.34,18.37,13.84,4.33,34.84,35.88,37.45,35.86,35.24,50.39,50.42,67.92,65.20,56.27,88.20,62.40,50.60,64.71,75.79,75.82,30.30,14.97,34.64,34.87,35.07,35.16,34.40,14.69,11.70,49.61,67.0,1,2,36.50,30.51,31.78,34.95,59.41,44.06,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.10,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:26:00,2,0.59,115.1,13.530,9.16,0.0916,60.02,16.21,36.08,50.40,-999.00,-999.00,0,-30.07,31.25,26.57,17.85,18.67,14.22,4.52,34.90,35.94,37.47,35.92,35.24,50.39,50.42,68.27,65.50,56.62,88.98,62.68,50.61,64.99,77.02,76.38,29.88,15.35,34.67,34.91,35.08,35.18,34.42,15.06,12.03,49.85,67.0,1,2,36.41,29.19,37.06,34.92,59.34,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.30,0.10,6.60,257.00,36.72,33.58,1.40,-5.12,33.58,32.00
0:26:55,2,0.59,115.0,13.540,9.14,0.0930,60.01,16.54,36.12,50.40,-999.00,-999.00,0,-29.68,30.12,26.87,18.33,18.94,14.61,4.71,34.92,35.98,37.55,35.95,35.24,50.39,50.42,68.62,65.78,56.98,89.97,62.86,50.71,65.24,78.10,77.27,29.46,15.72,34.68,34.92,35.09,35.18,34.45,15.39,12.36,50.08,67.0,1,2,36.42,29.60,35.16,34.94,59.34,44.10,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.30,0.10,6.60,257.00,36.80,33.60,1.40,-5.20,33.60,32.00
0:27:41,2,0.59,115.1,13.440,9.18,0.0942,59.98,16.85,36.17,50.40,-999.00,-999.00,0,-29.68,29.08,27.09,18.82,19.19,14.99,4.91,34.92,36.04,37.61,36.00,35.25,50.39,50.42,68.89,66.01,57.27,90.79,63.02,50.71,65.47,79.04,78.02,29.18,16.09,34.69,34.95,35.14,35.22,34.47,15.70,12.69,50.32,66.8,1,2,36.43,30.12,33.06,34.98,59.36,44.09,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.30,0.10,6.60,257.00,36.91,33.64,1.40,-5.31,33.64,32.00
0:28:30,2,0.59,115.0,13.530,9.22,0.0955,59.98,17.15,36.23,50.41,-999.00,-999.00,0,-29.54,27.89,27.32,19.27,19.44,15.37,5.13,35.01,36.14,37.69,36.05,35.27,50.40,50.46,69.14,66.21,57.50,91.55,63.18,50.66,65.67,79.92,78.60,29.01,16.42,34.73,34.98,35.15,35.23,34.50,16.00,12.98,50.57,66.7,1,2,36.38,29.63,35.66,34.91,59.36,44.21,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.40,0.10,6.60,257.00,36.50,33.50,1.40,-4.90,33.50,32.00
0:29:24,2,0.59,115.0,13.600,9.23,0.0968,59.97,17.43,36.29,50.41,-999.00,-999.00,0,-29.26,26.45,27.51,19.69,19.62,15.67,5.35,35.04,36.18,37.75,36.09,35.29,50.39,50.44,69.42,66.43,57.75,92.46,63.33,50.67,65.88,80.73,79.23,28.78,16.71,34.75,35.00,35.19,35.27,34.54,16.26,13.27,50.81,66.8,1,2,36.50,31.53,25.75,35.08,59.36,44.22,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.40,0.10,6.60,257.00,37.40,33.80,1.40,-5.80,33.80,32.00
0:30:15,2,0.58,115.1,13.800,9.25,0.0981,59.99,17.71,36.36,50.43,-999.00,-999.00,0,-29.18,24.63,27.74,20.12,19.84,16.03,5.56,35.08,36.29,37.85,36.15,35.31,50.41,50.48,69.68,66.63,57.94,93.42,63.47,50.70,66.07,81.49,79.98,28.56,17.00,34.78,35.03,35.20,35.28,34.56,16.48,13.53,51.05,66.6,1,2,36.61,30.79,30.04,35.14,59.36,44.26,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.50,0.10,6.60,257.00,36.91,33.64,1.40,-5.31,33.64,32.00
0:30:58,2,0.58,115.1,13.810,9.27,0.0994,59.98,17.96,36.43,50.44,-999.00,-999.00,0,-29.09,22.34,27.91,20.47,20.03,16.26,5.75,35.12,36.36,37.88,36.22,35.32,50.45,50.48,69.90,66.84,58.11,94.08,63.63,50.69,66.25,82.24,80.66,28.37,17.24,34.81,35.04,35.22,35.29,34.58,16.63,13.77,51.28,66.6,1,2,36.59,30.58,30.83,35.13,59.36,44.24,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,12.50,0.10,6.60,257.00,36.72,33.58,1.40,-5.12,33.58,32.00
0:31:52,2,0.60,115.1,15.270,10.36,0.1007,59.98,18.21,36.49,50.45,-999.00,-999.00,0,-27.82,15.22,28.07,20.92,20.26,16.61,5.98,35.17,36.44,37.99,36.27,35.33,50.42,50.48,70.37,67.22,58.32,95.44,63.89,50.63,66.55,83.05,81.85,28.08,17.69,34.81,35.06,35.24,35.31,34.59,16.86,14.05,51.50,66.6,1,2,36.59,30.78,28.92,35.26,59.38,44.24,0,0,100.00,1.00,150.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,10.00,10.00,0.10,6.60,257.00,34.41,30.81,0.14,-4.54,33.80,32.00
