TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:37,2,0.60,103.7,16.20,10.07,0.01281,60.03,-1.54,37.19,89.04,-999.00,-999.00,0,-17.52,-12.10,-1.36,-1.38,-2.36,-1.04,-999,34.77,38.69,38.10,39.01,43.78,88.92,89.15,113.72,113.37,94.85,160.81,113.21,92.61,113.06,143.41,146.58,7.47,-2.13,35.96,39.95,40.43,42.23,39.69,-1.10,0.50,84.6,1,2,33.26,0.14,-15.00,33.28,85.46,49.10,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:08:29,2,0.60,103.6,16.40,10.21,0.01419,60.00,-1.54,37.18,89.04,-999.00,-999.00,0,-17.50,-12.61,-1.36,-1.41,-2.33,-1.04,-999,34.77,38.69,38.10,39.00,43.78,88.93,89.14,113.72,113.35,94.84,160.84,113.18,92.62,113.04,143.36,146.62,7.51,-2.15,36.01,39.95,40.43,42.22,39.68,-1.09,0.50,84.6,1,2,33.22,0.14,-14.78,33.60,85.46,49.10,0,80.00,80.00,2.00,117.00,37.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:09:20,2,0.60,103.6,16.80,10.42,0.01568,60.02,-1.54,37.17,89.04,-999.00,-999.00,0,-16.92,-13.40,-1.31,-1.41,-2.37,-1.04,-999,34.72,38.68,38.09,39.00,43.78,88.93,89.16,114.02,113.59,94.72,161.25,113.37,92.61,113.26,143.35,147.16,7.61,-1.88,35.95,39.96,40.41,42.22,39.68,-1.09,0.51,84.6,1,2,33.04,0.14,-15.14,33.33,85.46,49.10,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:10:13,2,0.60,103.6,16.70,10.46,0.01710,60.01,-1.51,37.16,89.04,-999.00,-999.00,0,-16.14,-11.11,-1.25,-1.37,-2.33,-1.04,-999,34.70,38.67,38.08,38.98,43.78,88.92,89.15,114.46,113.98,94.49,161.82,113.73,92.67,113.63,143.44,147.91,7.78,-1.71,35.77,39.94,40.39,42.19,39.67,-1.07,0.50,84.7,1,2,32.79,0.14,-14.42,32.41,85.46,49.05,0,80.00,80.00,2.00,117.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:11:01,2,0.60,103.6,16.30,10.26,0.01851,60.00,-1.49,37.15,89.04,-999.00,-999.00,0,-16.06,-9.44,-1.23,-1.36,-2.32,-1.03,-999,34.69,38.64,38.08,38.97,43.78,88.92,89.14,114.60,114.21,94.44,161.76,114.00,92.71,113.87,143.48,148.06,7.78,-1.66,35.63,39.92,40.38,42.17,39.67,-1.05,0.50,84.8,1,2,32.72,0.16,-13.20,31.87,85.48,49.10,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:11:51,2,0.60,103.5,16.40,10.27,0.01997,59.98,-1.46,37.13,89.04,-999.00,-999.00,0,-16.69,-8.99,-1.16,-1.36,-2.28,-0.99,-999,34.64,38.64,38.07,38.97,43.78,88.93,89.16,114.37,114.04,94.70,161.26,113.87,92.71,113.74,143.43,147.43,7.78,-1.75,35.67,39.91,40.38,42.18,39.63,-1.04,0.52,84.8,1,2,32.70,0.20,-12.62,31.94,85.48,49.10,0,80.00,80.00,2.00,117.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:12:43,2,0.60,103.6,16.40,10.26,0.02137,59.99,-1.44,37.10,89.05,-999.00,-999.00,0,-17.14,-9.62,-1.14,-1.34,-2.28,-0.98,-999,34.64,38.61,38.02,38.97,43.78,88.94,89.15,114.20,113.86,94.85,161.07,113.73,92.73,113.59,143.45,147.08,7.80,-1.80,35.73,39.91,40.38,42.16,39.62,-1.04,0.55,84.9,1,2,32.56,0.29,-12.71,32.02,85.46,49.10,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:13:32,2,0.60,103.6,16.40,10.24,0.02283,59.98,-1.43,37.08,89.04,-999.00,-999.00,0,-17.20,-10.02,-1.12,-1.33,-2.28,-0.97,-999,34.58,38.61,38.02,38.96,43.77,88.93,89.16,114.13,113.78,94.89,160.95,113.64,92.70,113.47,143.43,146.94,7.85,-1.80,35.77,39.91,40.36,42.15,39.62,-1.04,0.56,85.0,1,2,32.43,0.32,-12.91,32.34,85.51,49.10,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:14:20,2,0.60,103.6,16.30,10.23,0.02423,59.99,-1.43,37.06,89.06,-999.00,-999.00,0,-17.23,-10.18,-1.12,-1.33,-2.27,-0.98,-999,34.53,38.58,37.98,38.97,43.75,88.94,89.15,114.03,113.66,94.92,160.92,113.53,92.67,113.39,143.45,146.87,7.86,-1.83,35.82,39.90,40.33,42.14,39.61,-1.03,0.56,85.0,1,2,32.30,0.32,-13.20,32.66,85.62,49.10,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:08,2,0.60,103.7,16.40,10.21,0.02569,60.02,-1.42,37.03,89.06,-999.00,-999.00,0,-17.23,-11.05,-1.09,-1.33,-2.27,-0.98,-999,34.52,38.56,37.97,38.97,43.75,88.94,89.14,114.06,113.68,94.90,161.05,113.51,92.69,113.40,143.45,147.00,7.85,-1.84,35.88,39.89,40.33,42.11,39.60,-1.02,0.56,85.0,1,2,32.18,0.32,-13.45,32.90,85.46,49.10,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:00,2,0.60,103.6,16.70,10.23,0.02708,60.00,-1.40,37.01,89.06,-999.00,-999.00,0,-17.33,-12.94,-1.06,-1.33,-2.25,-0.96,-999,34.50,38.56,37.97,38.97,43.75,88.94,89.14,113.97,113.61,94.89,161.07,113.46,92.67,113.32,143.44,146.97,7.84,-1.85,35.92,39.88,40.33,42.09,39.60,-1.01,0.57,85.1,1,2,32.02,0.34,-14.37,33.26,85.46,49.26,0,80.00,80.00,2.00,118.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:52,2,0.60,103.6,16.60,10.43,0.02850,60.02,-1.40,36.99,89.07,-999.00,-999.00,0,-17.36,-12.93,-1.03,-1.30,-2.25,-0.96,-999,34.45,38.53,37.94,38.96,43.75,88.99,89.17,114.01,113.63,94.85,161.09,113.45,92.69,113.31,143.46,147.02,7.87,-1.84,35.99,39.88,40.33,42.10,39.60,-1.01,0.58,85.1,1,2,32.00,0.46,-14.82,33.54,85.54,49.10,0,80.00,80.00,2.00,121.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:17:38,2,0.60,103.6,16.80,10.52,0.03000,59.99,-1.38,36.96,89.07,-999.00,-999.00,0,-17.11,-12.31,-1.01,-1.29,-2.23,-0.96,-999,34.43,38.50,37.94,38.95,43.76,88.96,89.15,114.25,113.81,94.77,161.41,113.61,92.76,113.48,143.54,147.32,8.45,-1.37,35.94,39.87,40.31,42.07,39.56,-1.01,0.58,85.1,1,2,32.00,0.48,-15.02,33.44,85.53,49.10,0,80.00,80.00,1.00,121.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:18:32,2,0.60,103.7,16.70,10.37,0.03142,60.02,-1.36,36.95,89.08,-999.00,-999.00,0,-17.26,-11.58,-0.99,-1.20,-2.22,-0.96,-999,34.39,38.50,37.94,38.95,43.77,88.99,89.20,114.32,113.95,94.74,161.52,113.75,92.76,113.63,143.62,147.61,9.90,-0.29,35.77,39.87,40.30,42.05,39.58,-1.01,0.57,85.2,1,2,32.00,0.50,-14.47,32.39,85.57,49.10,0,80.00,80.00,1.00,121.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:19:18,2,0.60,103.7,16.10,10.10,0.03288,59.99,-1.33,36.97,89.07,-999.00,-999.00,0,-18.06,-11.90,-0.95,-1.11,-2.20,-0.96,-999,34.45,38.52,37.94,38.93,43.75,88.99,89.17,114.01,113.71,94.93,160.99,113.59,92.72,113.45,143.65,147.08,10.20,-0.53,35.64,39.86,40.30,42.07,39.60,-1.00,0.57,85.2,1,2,32.05,0.50,-14.35,31.86,85.62,49.24,0,80.00,80.00,1.00,121.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:13,2,0.60,103.7,16.10,10.02,0.03425,59.99,-1.32,36.98,89.07,-999.00,-999.00,0,-19.35,-13.05,-1.01,-1.11,-2.23,-0.98,-999,34.45,38.56,37.94,38.94,43.74,88.96,89.16,113.51,113.25,95.21,160.21,113.15,92.72,112.98,143.60,145.99,10.16,-0.60,35.70,39.87,40.31,42.09,39.60,-0.99,0.59,85.2,1,2,32.42,0.50,-14.84,31.96,85.64,49.10,0,80.00,80.00,1.00,121.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:59,2,0.60,103.7,16.00,9.98,0.03567,60.01,-1.33,36.99,89.07,-999.00,-999.00,0,-19.90,-16.55,-1.03,-1.09,-2.22,-0.98,-999,34.49,38.56,37.94,38.94,43.73,88.97,89.16,113.20,112.92,95.22,159.92,112.81,92.68,112.68,143.57,145.62,9.82,-0.85,35.74,39.85,40.29,42.09,39.60,-1.02,0.55,85.2,1,2,32.76,0.50,-16.04,32.04,85.55,49.28,0,80.00,80.00,1.00,121.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:21:48,2,0.60,103.7,15.80,9.87,0.03703,60.02,-1.36,37.01,89.07,-999.00,-999.00,0,-20.44,-20.57,-1.12,-1.09,-2.25,-1.04,-999,34.50,38.57,37.95,38.93,43.72,88.96,89.16,112.91,112.63,95.26,159.69,112.55,92.61,112.40,143.54,145.16,9.81,-0.82,35.77,39.85,40.28,42.09,39.60,-1.04,0.51,85.3,1,2,33.15,0.50,-18.97,32.38,85.56,49.28,0,80.00,80.00,1.00,121.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:22:43,2,0.60,103.8,15.60,9.70,0.03842,60.04,-1.39,37.02,89.06,-999.00,-999.00,0,-20.88,-21.80,-1.17,-1.09,-2.27,-1.09,-999,34.53,38.60,37.96,38.92,43.69,88.98,89.17,112.61,112.34,95.27,159.43,112.27,92.57,112.11,143.46,144.85,9.69,-1.22,35.82,39.83,40.29,42.09,39.60,-1.08,0.46,85.4,1,2,33.46,0.43,-20.13,32.70,85.62,49.28,0,80.00,80.00,1.00,118.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,8.10,8.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:23:32,2,0.60,103.8,15.70,9.69,0.03974,60.03,-1.43,37.04,89.07,-999.00,-999.00,0,-21.16,-22.29,-1.28,-1.10,-2.30,-1.13,-999,34.55,38.61,37.97,38.91,43.70,88.97,89.16,112.40,112.12,95.30,159.14,112.05,92.52,111.89,143.35,144.52,9.88,-1.27,35.88,39.85,40.29,42.11,39.61,-1.11,0.44,85.5,1,2,33.82,0.35,-20.94,33.00,85.61,49.28,0,80.00,80.00,1.00,118.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:24:17,2,0.60,103.8,15.40,9.67,0.04107,60.04,-1.48,37.06,89.08,-999.00,-999.00,0,-21.62,-22.77,-1.38,-1.11,-2.34,-1.17,-999,34.58,38.64,37.97,38.93,43.72,88.97,89.17,112.19,111.92,95.25,158.87,111.84,92.53,111.68,143.22,144.25,9.73,-1.15,35.92,39.86,40.30,42.14,39.63,-1.15,0.41,85.5,1,2,34.20,0.32,-21.66,33.30,85.50,49.28,0,80.00,80.00,1.00,118.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,7.90,7.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:12,2,0.60,103.8,15.60,9.66,0.04245,60.04,-1.55,37.08,89.08,-999.00,-999.00,0,-21.74,-22.61,-1.50,-1.17,-2.40,-1.23,-999,34.64,38.64,37.99,38.91,43.72,89.00,89.20,111.98,111.70,95.26,158.62,111.60,92.52,111.45,143.07,143.91,9.54,-1.42,35.97,39.86,40.30,42.15,39.63,-1.22,0.36,85.6,1,2,34.54,0.24,-21.84,33.58,85.46,49.28,0,80.00,80.00,1.00,118.00,37.00,20.00,-999.00,0,0,1.00,0,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:00,2,0.60,103.7,15.80,9.90,0.04377,60.03,-1.61,37.10,89.08,-999.00,-999.00,0,-21.07,-21.99,-1.62,-1.22,-2.44,-1.29,-999,34.68,38.64,38.01,38.90,43.72,89.00,89.20,112.06,111.73,95.14,158.87,111.60,92.50,111.46,142.96,144.12,9.32,-1.16,35.89,39.87,40.29,42.15,39.62,-1.28,0.30,85.7,1,2,34.90,0.16,-21.93,33.26,85.48,49.28,0,80.00,80.00,1.00,117.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:53,2,0.60,103.7,15.60,9.70,0.04517,60.02,-1.67,37.13,89.08,-999.00,-999.00,0,-20.53,-21.39,-1.70,-1.22,-2.50,-1.34,-999,34.72,38.66,38.02,38.90,43.71,89.00,89.19,112.34,111.97,94.90,159.34,111.80,92.50,111.68,142.93,144.76,8.90,-1.05,35.70,39.88,40.29,42.16,39.63,-1.33,0.25,85.7,1,2,35.15,0.09,-21.30,32.23,85.48,49.28,0,80.00,80.00,1.00,115.00,1.00,20.00,-999.00,0,0,1.00,0,0,0,7.80,7.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:27:40,2,0.60,103.7,15.60,9.68,0.04648,60.02,-1.72,37.15,89.08,-999.00,-999.00,0,-20.29,-20.68,-1.78,-1.29,-2.53,-1.37,-999,34.75,38.69,38.06,38.90,43.72,89.00,89.20,112.24,111.93,94.90,158.98,111.82,92.54,111.69,142.76,144.63,8.43,-1.64,35.62,39.88,40.30,42.19,39.68,-1.37,0.21,85.8,1,2,35.50,-0.04,-20.66,31.84,85.46,49.28,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:28:32,2,0.60,103.7,15.70,9.72,0.04787,60.02,-1.77,37.18,89.08,-999.00,-999.00,0,-19.89,-21.06,-1.83,-1.36,-2.57,-1.40,-999,34.77,38.69,38.08,38.90,43.72,88.98,89.20,112.33,111.99,94.88,158.97,111.84,92.51,111.69,142.62,144.47,6.79,-2.79,35.67,39.88,40.31,42.19,39.68,-1.39,0.18,85.9,1,2,35.78,-0.04,-20.65,32.00,85.48,49.28,0,80.00,80.00,2.00,115.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.70,7.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:29:22,2,0.60,103.7,15.60,9.66,0.04924,60.02,-1.82,37.18,89.08,-999.00,-999.00,0,-19.35,-19.52,-1.91,-1.46,-2.59,-1.40,-999,34.77,38.72,38.08,38.90,43.71,88.99,89.17,112.42,112.08,94.80,158.92,111.94,92.47,111.79,142.40,144.61,6.43,-2.99,35.74,39.89,40.31,42.20,39.70,-1.40,0.18,86.0,1,2,35.78,-0.04,-20.38,32.07,85.46,49.28,0,80.00,80.00,2.00,112.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.50,7.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:05,2,0.60,103.7,15.50,9.64,0.05056,60.02,-1.87,37.20,89.08,-999.00,-999.00,0,-19.05,-19.92,-1.97,-1.53,-2.64,-1.42,-999,34.83,38.69,38.08,38.90,43.70,89.00,89.17,112.51,112.15,94.73,158.93,111.97,92.50,111.85,142.02,144.64,6.53,-2.98,35.79,39.89,40.33,42.20,39.69,-1.43,0.17,86.0,1,2,35.69,-0.04,-20.02,32.43,85.46,49.28,0,80.00,80.00,2.00,112.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.50,7.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:58,2,0.60,103.7,15.60,9.72,0.05194,60.03,-1.91,37.20,89.08,-999.00,-999.00,0,-18.73,-18.17,-2.00,-1.58,-2.69,-1.42,-999,34.83,38.73,38.08,38.90,43.69,89.00,89.17,112.60,112.24,94.68,158.89,112.08,92.46,111.94,141.82,144.62,6.37,-2.96,35.86,39.90,40.34,42.21,39.69,-1.42,0.16,86.0,1,2,35.50,-0.04,-20.02,32.74,85.46,49.28,0,80.00,80.00,2.00,112.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.50,7.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:31:53,2,0.60,103.7,15.70,9.77,0.05327,60.02,-1.93,37.21,89.08,-999.00,-999.00,0,-18.51,-17.23,-2.02,-1.66,-2.69,-1.42,-999,34.83,38.74,38.08,38.90,43.69,89.00,89.17,112.71,112.34,94.64,158.89,112.19,92.46,112.04,141.67,144.68,6.28,-2.96,35.89,39.90,40.36,42.22,39.68,-1.43,0.16,86.0,1,2,35.26,-0.04,-19.74,33.10,85.48,49.28,0,80.00,80.00,2.00,112.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.50,7.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
