TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:33,2,0.63,115.1,17.80,12.84,0.01561,60.01,6.58,42.68,90.07,-999.00,-999.00,0,-15.36,-4.40,10.94,5.94,3.83,2.23,9.95,39.68,45.23,43.15,42.49,43.59,89.82,90.30,118.18,117.02,96.44,173.10,116.76,94.41,116.79,153.72,158.93,29.63,20.81,35.05,43.87,44.43,47.72,43.51,3.74,5.06,70.8,1,2,35.06,2.84,-8.12,32.46,86.50,45.86,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.70,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:08:20,2,0.63,115.0,17.60,12.58,0.01744,60.02,6.56,42.68,90.06,-999.00,-999.00,0,-15.15,-4.02,10.92,5.92,3.82,2.25,9.93,39.71,45.22,43.12,42.47,43.58,89.82,90.29,118.32,117.18,96.42,173.29,116.94,94.42,116.96,153.69,159.20,29.63,20.82,34.91,43.86,44.42,47.71,43.49,3.73,5.08,70.7,1,2,35.06,2.84,-7.56,31.92,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:09:12,2,0.62,115.1,17.50,12.62,0.01916,60.02,6.55,42.66,90.06,-999.00,-999.00,0,-15.64,-4.55,10.89,5.92,3.81,2.20,9.91,39.65,45.21,43.12,42.45,43.54,89.82,90.30,118.07,117.01,96.54,172.84,116.80,94.37,116.82,153.68,158.81,29.61,20.78,34.92,43.86,44.42,47.71,43.49,3.73,5.05,70.7,1,2,35.06,2.73,-7.53,31.84,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:10:05,2,0.63,115.1,17.40,12.52,0.02095,60.02,6.54,42.64,90.06,-999.00,-999.00,0,-16.04,-5.08,10.90,5.89,3.80,2.21,9.91,39.66,45.19,43.09,42.45,43.55,89.82,90.30,117.88,116.88,96.69,172.63,116.69,94.46,116.70,153.68,158.43,29.59,20.75,34.96,43.84,44.39,47.69,43.45,3.68,5.04,70.6,1,2,35.06,2.73,-7.94,32.00,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:10:52,2,0.63,115.1,17.40,12.42,0.02266,60.02,6.52,42.62,90.07,-999.00,-999.00,0,-16.25,-5.49,10.89,5.89,3.77,2.15,9.85,39.63,45.12,43.07,42.44,43.56,89.86,90.28,117.76,116.76,96.77,172.43,116.59,94.44,116.61,153.70,158.33,29.56,20.71,35.00,43.83,44.39,47.67,43.44,3.67,5.01,70.5,1,2,35.08,2.71,-8.25,32.08,86.52,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:11:44,2,0.62,115.1,17.20,12.38,0.02442,60.00,6.50,42.60,90.07,-999.00,-999.00,0,-16.56,-5.72,10.87,5.86,3.75,2.14,9.85,39.57,45.12,43.04,42.44,43.54,89.87,90.27,117.54,116.56,96.87,172.20,116.40,94.38,116.41,153.71,157.98,29.55,20.72,35.02,43.81,44.35,47.64,43.43,3.64,5.01,70.5,1,2,35.08,2.70,-8.45,32.25,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:12:30,2,0.62,115.0,17.10,12.26,0.02611,60.00,6.47,42.57,90.07,-999.00,-999.00,0,-16.76,-5.82,10.83,5.84,3.71,2.09,9.85,39.54,45.09,43.02,42.42,43.53,89.83,90.28,117.38,116.44,96.90,172.00,116.27,94.29,116.28,153.67,157.70,29.53,20.71,35.07,43.78,44.34,47.62,43.42,3.63,4.97,70.5,1,2,35.02,2.66,-8.82,32.65,86.58,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:13:22,2,0.62,115.0,17.30,12.39,0.02789,59.99,6.45,42.55,90.05,-999.00,-999.00,0,-16.72,-5.81,10.83,5.78,3.68,2.09,9.79,39.53,45.08,42.99,42.41,43.53,89.85,90.27,117.37,116.42,96.86,171.94,116.21,94.25,116.23,153.62,157.56,29.52,20.69,35.11,43.76,44.32,47.60,43.40,3.61,4.96,70.4,1,2,34.92,2.66,-8.86,32.82,86.56,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:14:15,2,0.62,115.0,17.20,12.31,0.02957,59.99,6.45,42.54,90.04,-999.00,-999.00,0,-16.75,-5.91,10.83,5.82,3.66,2.08,9.80,39.53,45.08,42.99,42.38,43.51,89.82,90.29,117.37,116.42,96.75,171.91,116.23,94.27,116.26,153.60,157.61,29.52,20.66,35.15,43.73,44.32,47.60,43.41,3.61,4.95,70.4,1,2,34.91,2.66,-8.89,33.15,86.59,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:14:59,2,0.62,115.0,17.20,12.49,0.03135,60.00,6.42,42.52,90.05,-999.00,-999.00,0,-16.77,-5.87,10.83,5.78,3.63,2.07,9.79,39.51,45.04,42.98,42.37,43.51,89.82,90.27,117.35,116.40,96.77,171.82,116.22,94.29,116.22,153.61,157.38,29.51,20.64,35.18,43.72,44.32,47.58,43.39,3.59,4.94,70.4,1,2,34.95,2.73,-8.71,33.11,86.51,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:15:53,2,0.62,115.1,17.20,12.43,0.03304,60.03,6.41,42.50,90.06,-999.00,-999.00,0,-16.64,-6.01,10.83,5.76,3.63,2.07,9.77,39.49,45.04,42.96,42.37,43.52,89.82,90.29,117.49,116.51,96.73,172.06,116.31,94.37,116.34,153.65,157.71,29.50,20.61,35.24,43.70,44.28,47.57,43.36,3.58,4.90,70.4,1,2,34.88,2.66,-9.04,33.62,86.54,45.84,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:16:38,2,0.63,115.0,17.60,12.74,0.03476,60.02,6.38,42.47,90.05,-999.00,-999.00,0,-16.25,-5.46,10.78,5.73,3.57,2.06,9.74,39.45,45.00,42.93,42.35,43.51,89.81,90.28,117.60,116.60,96.69,172.16,116.40,94.38,116.42,153.60,157.80,29.49,20.60,35.14,43.69,44.28,47.55,43.35,3.54,4.88,70.3,1,2,34.88,2.66,-8.95,33.30,86.54,45.75,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.60,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:17:34,2,0.63,115.1,17.80,12.80,0.03658,60.03,6.37,42.46,90.06,-999.00,-999.00,0,-15.53,-4.55,10.75,5.72,3.57,2.01,9.73,39.46,44.98,42.92,42.33,43.50,89.81,90.30,118.01,116.92,96.50,172.79,116.67,94.39,116.69,153.61,158.59,29.46,20.58,34.99,43.66,44.25,47.52,43.32,3.51,4.84,70.3,1,2,34.88,2.66,-8.30,32.62,86.54,45.86,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:18:25,2,0.63,115.1,17.60,12.75,0.03833,60.04,6.35,42.45,90.05,-999.00,-999.00,0,-15.13,-4.15,10.75,5.71,3.53,1.97,9.71,39.45,44.97,42.91,42.30,43.51,89.81,90.30,118.30,117.19,96.43,173.13,116.94,94.47,116.97,153.69,159.08,29.46,20.54,34.83,43.64,44.25,47.49,43.31,3.49,4.83,70.3,1,2,34.90,2.68,-7.86,32.14,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:19:13,2,0.63,115.2,17.40,12.43,0.04005,60.03,6.34,42.43,90.05,-999.00,-999.00,0,-15.60,-4.54,10.75,5.70,3.52,1.96,9.66,39.41,44.93,42.86,42.30,43.49,89.81,90.30,118.16,117.13,96.52,172.91,116.93,94.48,116.95,153.70,158.89,29.45,20.55,34.81,43.63,44.21,47.48,43.28,3.48,4.83,70.3,1,2,34.83,2.66,-7.60,31.82,86.54,45.70,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:20:01,2,0.63,115.1,17.40,12.65,0.04177,60.02,6.33,42.40,90.04,-999.00,-999.00,0,-16.05,-5.15,10.76,5.71,3.54,1.96,9.66,39.38,44.93,42.88,42.28,43.46,89.80,90.28,117.86,116.91,96.70,172.56,116.72,94.49,116.73,153.69,158.39,29.46,20.54,34.88,43.63,44.20,47.49,43.30,3.48,4.83,70.3,1,2,34.70,2.66,-8.05,32.00,86.56,45.70,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:20:56,2,0.62,115.0,17.20,12.36,0.04355,60.01,6.32,42.40,90.04,-999.00,-999.00,0,-16.37,-5.63,10.76,5.70,3.52,1.96,9.62,39.34,44.93,42.86,42.27,43.45,89.81,90.30,117.71,116.77,96.82,172.38,116.59,94.44,116.57,153.68,158.14,29.45,20.53,34.91,43.61,44.16,47.46,43.27,3.46,4.80,70.2,1,2,34.73,2.68,-8.35,32.00,86.49,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:21:43,2,0.63,115.0,17.40,12.41,0.04533,60.01,6.31,42.37,90.04,-999.00,-999.00,0,-16.53,-5.80,10.77,5.70,3.52,1.95,9.60,39.33,44.90,42.85,42.25,43.44,89.80,90.27,117.60,116.67,96.90,172.24,116.49,94.43,116.48,153.67,157.93,29.43,20.53,34.97,43.59,44.14,47.44,43.25,3.43,4.81,70.2,1,2,34.70,2.66,-8.73,32.25,86.36,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:22:30,2,0.63,115.0,17.20,12.46,0.04704,60.01,6.28,42.35,90.05,-999.00,-999.00,0,-16.57,-6.08,10.75,5.68,3.46,1.90,9.56,39.30,44.89,42.81,42.25,43.44,89.80,90.30,117.65,116.67,96.88,172.28,116.47,94.40,116.47,153.68,157.98,29.43,20.52,35.00,43.57,44.13,47.43,43.24,3.42,4.77,70.2,1,2,34.68,2.66,-8.91,32.56,86.50,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:23:22,2,0.63,115.0,17.40,12.40,0.04882,60.00,6.26,42.32,90.06,-999.00,-999.00,0,-16.66,-6.25,10.75,5.64,3.45,1.88,9.55,39.29,44.85,42.79,42.23,43.44,89.81,90.30,117.58,116.64,96.87,172.29,116.44,94.37,116.42,153.67,157.93,29.41,20.51,35.02,43.56,44.11,47.41,43.22,3.41,4.76,70.2,1,2,34.67,2.66,-9.14,32.75,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:24:12,2,0.63,115.0,17.20,12.35,0.05051,59.98,6.25,42.30,90.06,-999.00,-999.00,0,-16.78,-6.44,10.71,5.60,3.44,1.87,9.53,39.25,44.82,42.78,42.23,43.44,89.80,90.30,117.60,116.64,96.86,172.22,116.43,94.38,116.41,153.67,157.85,29.40,20.49,35.08,43.56,44.10,47.41,43.21,3.39,4.72,70.2,1,2,34.62,2.66,-9.16,32.94,86.54,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:25:00,2,0.63,114.9,17.10,12.47,0.05228,59.98,6.23,42.28,90.05,-999.00,-999.00,0,-16.92,-6.58,10.74,5.63,3.45,1.85,9.54,39.27,44.82,42.79,42.21,43.40,89.80,90.30,117.49,116.56,96.82,172.05,116.38,94.36,116.35,153.67,157.68,29.40,20.48,35.13,43.54,44.08,47.39,43.17,3.35,4.72,70.2,1,2,34.52,2.58,-9.42,33.28,86.54,45.83,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.40,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:25:51,2,0.63,114.9,17.20,12.37,0.05396,59.97,6.22,42.26,90.05,-999.00,-999.00,0,-17.11,-6.60,10.74,5.58,3.43,1.82,9.51,39.24,44.76,42.76,42.17,43.40,89.80,90.30,117.34,116.46,96.83,171.90,116.28,94.38,116.24,153.63,157.47,29.34,20.48,35.18,43.53,44.09,47.39,43.16,3.33,4.69,70.1,1,2,34.52,2.48,-9.58,33.54,86.54,45.70,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:26:40,2,0.63,115.0,17.40,12.50,0.05566,59.99,6.21,42.25,90.05,-999.00,-999.00,0,-16.86,-6.32,10.70,5.59,3.44,1.78,9.51,39.22,44.76,42.76,42.17,43.40,89.80,90.30,117.45,116.52,96.80,172.03,116.31,94.33,116.29,153.58,157.56,29.30,20.45,35.19,43.53,44.07,47.36,43.13,3.30,4.69,70.1,1,2,34.52,2.48,-9.52,33.60,86.54,45.78,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:27:33,2,0.63,115.0,17.60,12.62,0.05747,60.00,6.18,42.22,90.06,-999.00,-999.00,0,-16.15,-5.32,10.68,5.59,3.38,1.76,9.47,39.19,44.75,42.71,42.16,43.39,89.80,90.29,117.80,116.78,96.68,172.40,116.54,94.36,116.52,153.57,158.09,29.30,20.45,35.05,43.51,44.05,47.35,43.11,3.27,4.65,70.1,1,2,34.52,2.48,-8.98,33.00,86.54,45.68,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:28:20,2,0.63,115.0,17.80,12.84,0.05921,60.00,6.16,42.20,90.06,-999.00,-999.00,0,-15.61,-4.55,10.62,5.53,3.38,1.71,9.43,39.18,44.71,42.71,42.15,43.37,89.80,90.30,118.12,117.08,96.55,172.86,116.81,94.42,116.80,153.64,158.71,29.29,20.44,34.90,43.50,44.02,47.31,43.10,3.24,4.64,70.1,1,2,34.52,2.48,-8.27,32.26,86.54,45.81,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:29:15,2,0.63,114.9,17.50,12.66,0.06094,59.99,6.13,42.19,90.07,-999.00,-999.00,0,-15.56,-4.48,10.60,5.54,3.39,1.72,9.43,39.17,44.69,42.65,42.15,43.39,89.81,90.31,118.25,117.19,96.50,172.96,116.94,94.46,116.92,153.65,158.99,29.26,20.40,34.76,43.45,44.00,47.30,43.09,3.23,4.62,70.1,1,2,34.52,2.48,-7.82,31.87,86.54,45.75,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:30:03,2,0.63,114.9,17.30,12.42,0.06273,60.00,6.13,42.17,90.06,-999.00,-999.00,0,-16.13,-5.08,10.62,5.52,3.34,1.69,9.42,39.15,44.68,42.65,42.14,43.38,89.81,90.33,117.93,116.99,96.70,172.55,116.80,94.38,116.78,153.66,158.52,29.26,20.39,34.80,43.44,44.00,47.28,43.06,3.21,4.61,70.1,1,2,34.52,2.48,-7.99,31.87,86.54,45.84,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:30:50,2,0.63,114.9,17.40,12.54,0.06444,60.00,6.13,42.16,90.06,-999.00,-999.00,0,-16.35,-5.51,10.67,5.53,3.38,1.71,9.42,39.16,44.68,42.63,42.10,43.34,89.81,90.32,117.69,116.78,96.82,172.31,116.60,94.38,116.55,153.60,158.06,29.26,20.38,34.86,43.43,43.99,47.27,43.05,3.20,4.57,70.1,1,2,34.52,2.48,-8.38,32.00,86.50,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:31:45,2,0.63,114.9,17.30,12.49,0.06622,59.98,6.12,42.15,90.05,-999.00,-999.00,0,-16.55,-5.89,10.61,5.52,3.30,1.68,9.37,39.12,44.65,42.63,42.08,43.34,89.80,90.30,117.69,116.76,96.83,172.21,116.58,94.36,116.54,153.63,158.01,29.26,20.38,34.90,43.44,43.98,47.23,43.05,3.19,4.56,70.1,1,2,34.52,2.48,-8.70,32.08,86.36,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
0:32:29,2,0.63,115.0,17.20,12.41,0.06791,59.98,6.11,42.11,90.05,-999.00,-999.00,0,-16.80,-6.14,10.64,5.51,3.33,1.68,9.37,39.12,44.64,42.58,42.07,43.33,89.80,90.31,117.60,116.67,96.88,172.16,116.49,94.39,116.46,153.60,157.89,29.25,20.39,34.94,43.43,43.97,47.22,43.03,3.19,4.52,70.1,1,2,34.52,2.45,-8.99,32.36,86.36,45.86,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.30,0.10,16.00,0,35.42,32.00,-7.96,-14.26,33.80,32.00
