TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:24,2,0.65,103.5,18.80,12.81,0.01516,59.99,5.59,43.41,89.10,-999.00,-999.00,0,-11.05,-2.46,9.84,3.54,2.97,3.30,8.37,42.85,44.64,43.62,41.33,42.67,89.02,89.17,108.45,114.07,95.09,165.61,107.13,99.25,107.62,141.60,154.18,22.66,23.31,36.97,36.19,36.14,36.93,36.61,2.78,2.93,85.3,1,2,43.16,7.08,-7.35,33.49,85.38,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.00,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:08:14,2,0.65,103.5,19.40,13.12,0.01694,59.99,5.63,43.91,89.10,-999.00,-999.00,0,-10.47,-2.07,9.80,3.57,3.03,3.38,8.42,43.14,44.86,43.90,41.48,42.68,89.01,89.18,108.66,114.38,95.08,166.22,107.30,99.46,107.78,142.11,154.81,20.09,23.01,37.02,36.19,36.17,36.98,36.66,2.90,3.06,85.1,1,2,43.94,6.92,-7.46,33.48,85.46,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.90,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:09:07,2,0.65,103.5,19.60,13.25,0.01883,59.99,5.67,44.18,89.09,-999.00,-999.00,0,-9.89,-1.62,9.70,3.67,3.11,3.46,8.48,43.57,45.12,44.20,41.64,42.70,89.02,89.17,109.00,114.98,95.05,167.11,107.58,99.71,108.11,142.53,155.80,18.19,22.84,37.00,36.10,36.08,36.95,36.63,2.98,3.19,85.0,1,2,44.06,6.80,-6.97,33.10,85.48,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.90,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:10:00,2,0.65,103.5,20.10,13.51,0.02068,60.01,5.72,45.25,89.08,-999.00,-999.00,0,-9.14,-0.47,9.67,3.72,3.17,3.55,8.48,45.19,46.48,45.16,41.83,42.71,89.01,89.14,109.35,115.44,95.17,167.83,107.89,99.86,108.41,142.89,156.64,17.37,22.67,36.95,36.01,35.98,36.90,36.60,3.08,3.30,84.8,1,2,44.86,6.62,-6.32,32.64,85.49,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.80,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:10:50,2,0.65,103.5,19.80,13.36,0.02252,60.01,5.75,46.25,89.08,-999.00,-999.00,0,-8.45,-0.07,9.66,3.80,3.26,3.64,8.51,46.10,47.30,45.90,42.03,42.75,88.99,89.17,109.74,116.08,95.28,168.70,108.24,100.18,108.77,143.28,157.68,17.05,22.73,36.90,35.95,35.86,36.82,36.54,3.15,3.41,84.7,1,2,46.42,6.46,-5.48,32.22,85.51,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,11.60,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:11:38,2,0.65,103.5,19.50,13.22,0.02435,60.01,5.80,46.66,89.07,-999.00,-999.00,0,-8.58,0.12,9.59,3.85,3.32,3.71,8.54,46.35,47.49,46.14,42.28,42.79,88.99,89.14,110.01,116.33,95.65,169.08,108.52,100.48,109.06,143.73,158.05,16.86,22.68,36.84,35.85,35.76,36.74,36.47,3.26,3.53,84.7,1,2,46.76,6.44,-5.12,32.00,85.71,48.70,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,11.60,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:12:26,2,0.66,103.5,20.50,13.69,0.02626,59.99,6.31,47.03,89.07,-999.00,-999.00,0,-8.99,-0.84,12.26,5.53,4.59,4.87,8.96,47.29,48.26,46.80,42.44,42.80,89.00,89.17,110.04,116.21,95.88,168.97,108.60,100.57,109.12,143.99,157.84,20.10,24.34,36.85,35.90,35.82,36.73,36.49,3.60,3.76,84.6,1,2,46.74,6.87,-5.33,32.09,85.80,48.56,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,13.50,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:13:17,2,0.65,103.5,20.10,13.50,0.02814,60.00,7.88,48.32,89.08,-999.00,-999.00,0,-7.81,0.12,12.90,6.43,5.68,5.74,9.25,48.52,49.36,47.68,42.67,42.83,89.00,89.15,110.35,116.68,95.91,169.73,108.83,100.63,109.36,144.32,158.55,27.70,24.80,36.94,36.09,35.98,36.83,36.56,4.60,4.46,84.4,1,2,48.17,10.22,-5.21,32.75,85.66,48.56,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.50,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:14:05,2,0.65,103.5,19.90,13.50,0.03007,59.99,8.21,48.90,89.06,-999.00,-999.00,0,-7.80,1.43,12.93,6.74,6.23,6.07,9.47,49.05,49.83,48.22,42.93,42.86,88.98,89.13,110.61,117.14,96.00,170.28,109.09,100.95,109.63,144.62,159.35,26.49,24.32,37.07,36.25,36.17,36.98,36.70,5.07,4.93,84.3,1,2,48.92,11.22,-3.90,33.44,85.64,48.56,0,85.00,80.00,2.00,150.00,37.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.90,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:15:00,2,0.65,103.4,20.30,13.66,0.03193,59.99,8.38,49.19,89.05,-999.00,-999.00,0,-7.72,1.29,13.00,6.88,6.41,6.20,9.58,49.25,50.03,48.45,43.19,42.89,88.98,89.13,110.80,117.29,96.25,170.54,109.27,101.12,109.81,144.93,159.52,24.52,23.97,37.16,36.29,36.26,37.06,36.78,5.35,5.28,84.2,1,2,48.92,11.53,-3.62,33.73,85.64,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:15:49,2,0.65,103.5,20.70,13.97,0.03382,59.99,8.52,49.95,89.07,-999.00,-999.00,0,-7.06,1.69,13.06,7.06,6.61,6.43,9.73,50.81,51.33,49.46,43.46,42.96,89.00,89.13,111.10,117.77,96.43,171.16,109.52,101.26,110.09,145.20,160.19,23.20,23.62,37.18,36.22,36.26,37.08,36.80,5.62,5.58,84.0,1,2,49.23,11.66,-3.31,33.33,85.62,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:16:34,2,0.65,103.5,20.70,13.89,0.03582,59.98,8.65,51.02,89.07,-999.00,-999.00,0,-6.15,2.54,13.11,7.14,6.72,6.56,9.82,51.45,51.95,50.00,43.77,43.03,89.00,89.14,111.44,118.37,96.48,171.94,109.84,101.53,110.38,145.48,161.15,22.23,23.44,37.19,36.20,36.26,37.04,36.81,5.85,5.86,83.9,1,2,50.67,11.66,-2.45,33.08,85.69,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:17:30,2,0.65,103.5,20.40,13.71,0.03771,59.99,8.76,51.46,89.08,-999.00,-999.00,0,-6.22,2.26,13.09,7.26,6.84,6.76,9.92,51.82,52.31,50.40,44.13,43.10,88.98,89.16,111.73,118.68,96.82,172.29,110.15,101.91,110.69,145.82,161.63,21.36,23.39,37.19,36.15,36.23,37.00,36.80,6.05,6.13,83.9,1,2,51.17,11.59,-2.18,32.74,85.75,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.00,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:18:15,2,0.65,103.5,20.70,13.98,0.03960,60.00,8.81,51.64,89.07,-999.00,-999.00,0,-6.41,1.68,13.05,7.31,6.90,6.85,10.02,52.03,52.48,50.58,44.35,43.11,88.99,89.16,111.82,118.76,96.99,172.31,110.28,102.05,110.82,146.03,161.59,20.89,23.33,37.16,36.11,36.20,36.98,36.78,6.17,6.29,84.0,1,2,51.01,11.48,-2.20,32.52,85.82,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.90,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:19:09,2,0.65,103.5,20.70,13.88,0.04159,59.99,8.89,52.75,89.07,-999.00,-999.00,0,-6.07,1.94,13.03,7.39,7.01,6.98,10.12,53.76,54.00,51.81,44.69,43.18,88.98,89.15,111.98,118.96,97.16,172.66,110.42,102.08,110.96,146.32,161.87,20.53,23.01,37.11,36.09,36.18,36.94,36.77,6.33,6.48,84.1,1,2,51.96,11.28,-2.25,32.20,85.69,48.56,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.80,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:19:58,2,0.65,103.4,20.70,13.89,0.04350,59.98,8.95,53.48,89.07,-999.00,-999.00,0,-5.93,2.20,13.02,7.46,7.08,7.07,10.20,54.13,54.34,52.18,45.02,43.23,88.98,89.16,112.18,119.25,97.28,173.14,110.58,102.25,111.14,146.58,162.30,20.24,22.91,37.08,36.03,36.15,36.89,36.74,6.44,6.64,84.2,1,2,52.96,11.12,-1.96,32.00,85.82,48.58,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.60,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:20:44,2,0.65,103.5,20.20,13.55,0.04546,60.01,9.02,53.77,89.09,-999.00,-999.00,0,-6.38,1.28,12.93,7.51,7.19,7.19,10.32,54.40,54.65,52.52,45.38,43.32,88.99,89.18,112.25,119.29,97.49,173.14,110.70,102.43,111.25,146.83,162.27,20.00,22.94,37.10,36.05,36.17,36.89,36.75,6.58,6.81,84.2,1,2,53.04,11.08,-2.13,32.00,85.82,48.56,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.50,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:21:40,2,0.65,103.5,19.80,13.36,0.04731,60.01,9.04,54.19,89.10,-999.00,-999.00,0,-7.54,-0.68,12.85,7.54,7.20,7.25,10.38,55.04,55.20,52.99,45.71,43.35,89.03,89.18,112.13,118.91,97.74,172.71,110.66,102.39,111.19,147.00,161.65,19.72,22.77,37.18,36.16,36.32,36.99,36.84,6.68,6.97,84.3,1,2,52.99,10.92,-3.26,32.43,85.84,48.56,0,85.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.40,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:22:24,2,0.65,103.5,20.00,13.45,0.04917,60.01,9.05,55.37,89.10,-999.00,-999.00,0,-7.70,-3.04,12.65,7.53,7.25,7.34,10.46,56.15,56.27,53.96,46.16,43.43,89.02,89.16,111.98,118.55,97.82,172.49,110.54,102.40,111.05,147.21,161.10,19.37,22.60,37.35,36.46,36.59,37.17,36.99,6.79,7.10,84.3,1,2,54.22,10.76,-4.69,33.18,85.85,48.56,0,95.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.40,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:23:19,2,0.65,103.5,20.50,13.88,0.05105,60.02,9.04,55.65,89.10,-999.00,-999.00,0,-7.31,-2.59,12.49,7.53,7.26,7.38,10.54,56.35,56.49,54.27,46.47,43.53,89.01,89.20,112.04,118.64,97.66,172.70,110.59,102.36,111.09,147.37,161.41,19.25,22.21,37.49,36.57,36.74,37.29,37.11,6.84,7.19,84.4,1,2,54.47,10.61,-5.36,33.72,85.82,48.72,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.30,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:24:10,2,0.65,103.5,21.10,14.24,0.05307,60.02,9.07,55.86,89.12,-999.00,-999.00,0,-6.41,-0.66,12.44,7.64,7.34,7.47,10.67,56.51,56.72,54.60,46.86,43.63,89.03,89.20,112.37,119.31,97.42,173.51,110.82,102.50,111.36,147.58,162.43,19.92,22.67,37.57,36.54,36.78,37.33,37.18,6.96,7.32,84.3,1,2,54.11,10.53,-4.25,33.36,85.92,48.74,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,1.00,0,1.00,1.00,1.00,0,10.00,15.20,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:25:00,2,0.65,103.5,22.20,14.89,0.05508,60.02,10.69,56.63,89.11,-999.00,-999.00,0,-4.52,1.66,15.51,9.87,9.13,9.11,11.15,57.48,57.77,55.40,47.22,43.71,89.04,89.18,112.79,120.16,97.31,174.50,111.11,102.53,111.67,147.76,163.64,28.07,24.52,37.58,36.50,36.80,37.33,37.19,7.86,7.88,84.4,1,2,54.41,13.03,-2.81,33.21,85.80,48.65,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,18.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:25:47,2,0.65,103.5,22.00,14.72,0.05711,60.01,11.27,57.34,89.12,-999.00,-999.00,0,-2.53,5.18,15.53,10.29,9.89,9.67,11.45,58.04,58.39,55.99,47.61,43.80,89.05,89.19,113.39,121.26,97.39,175.74,111.58,102.94,112.16,148.06,165.23,29.41,23.55,37.62,36.51,36.82,37.33,37.23,8.51,8.46,84.4,1,2,55.56,14.59,-0.06,32.87,85.69,48.74,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:26:34,2,0.64,103.5,22.10,14.79,0.05923,60.00,11.47,57.59,89.10,-999.00,-999.00,0,-2.28,6.58,15.58,10.42,10.12,9.79,11.60,58.13,58.53,56.22,47.97,43.91,89.02,89.19,113.78,121.88,97.82,176.30,111.98,103.35,112.56,148.30,165.98,27.94,23.30,37.63,36.50,36.86,37.33,37.25,8.86,8.87,84.3,1,2,55.81,15.15,1.92,32.65,85.82,48.74,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.30,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:27:29,2,0.65,103.5,22.30,14.96,0.06126,60.00,11.62,57.87,89.11,-999.00,-999.00,0,-2.41,6.13,15.63,10.58,10.31,10.04,11.79,58.74,59.06,56.74,48.35,44.00,89.03,89.22,114.03,122.15,98.28,176.46,112.21,103.49,112.82,148.49,166.26,26.37,23.06,37.63,36.50,36.84,37.32,37.26,9.14,9.20,84.2,1,2,55.51,15.26,2.32,32.41,85.82,48.74,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.50,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:28:17,2,0.65,103.4,22.10,14.69,0.06329,59.99,11.76,58.91,89.12,-999.00,-999.00,0,-1.99,6.13,15.62,10.65,10.42,10.16,11.93,59.51,59.84,57.37,48.86,44.11,89.03,89.21,114.37,122.54,98.51,176.91,112.48,103.86,113.11,148.77,166.80,24.89,22.89,37.63,36.47,36.87,37.32,37.26,9.41,9.54,84.3,1,2,56.50,15.26,2.37,32.04,85.82,48.74,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.30,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:29:04,2,0.64,103.5,22.10,14.58,0.06539,59.99,11.84,59.14,89.12,-999.00,-999.00,0,-2.31,5.91,15.63,10.73,10.55,10.34,12.12,59.71,60.14,57.77,49.14,44.19,89.04,89.17,114.44,122.66,98.67,177.03,112.59,103.91,113.19,148.96,166.82,24.13,22.74,37.64,36.46,36.88,37.30,37.27,9.57,9.74,84.3,1,2,56.98,15.26,2.52,32.00,85.78,48.74,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.30,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:29:58,2,0.65,103.5,21.40,14.28,0.06738,60.01,11.92,59.29,89.10,-999.00,-999.00,0,-2.76,5.11,15.59,10.79,10.64,10.44,12.21,59.74,60.23,57.95,49.52,44.27,89.03,89.18,114.50,122.69,98.89,177.04,112.73,104.13,113.31,149.15,166.74,23.33,22.49,37.63,36.45,36.89,37.32,37.29,9.73,9.95,84.4,1,2,56.71,15.10,2.23,32.00,85.82,48.74,0,95.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.20,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:30:50,2,0.65,103.5,21.40,14.34,0.06934,60.00,11.96,59.74,89.12,-999.00,-999.00,0,-3.93,3.34,15.44,10.80,10.70,10.56,12.35,60.66,61.08,58.67,49.91,44.35,89.04,89.19,114.31,122.29,99.11,176.57,112.65,104.04,113.22,149.30,166.03,22.64,22.32,37.75,36.64,37.06,37.43,37.40,9.87,10.14,84.4,1,2,56.54,14.94,1.08,32.42,85.70,48.74,0,95.00,80.00,2.00,150.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.10,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
0:31:37,2,0.65,103.5,21.20,14.19,0.07139,60.00,11.99,60.45,89.10,-999.00,-999.00,0,-4.36,0.21,15.35,10.82,10.71,10.63,12.44,60.99,61.49,59.07,50.33,44.45,89.05,89.17,114.22,122.03,99.12,176.41,112.58,104.03,113.12,149.47,165.67,22.12,22.11,37.92,36.93,37.31,37.62,37.59,9.99,10.31,84.6,1,2,56.99,14.44,-0.59,33.29,85.75,48.72,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.90,0.10,16.00,0,35.78,32.36,-4.36,-10.66,33.80,32.00
