TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
0:07:33,2,0.60,103.6,20.50,12.82,0.01542,59.99,2.82,43.38,89.18,-999.00,-999.00,0,-11.78,2.58,4.19,3.38,2.01,2.17,2.79,43.72,45.75,42.68,38.79,42.55,89.08,89.26,116.79,115.51,93.57,166.49,115.21,92.62,115.15,145.53,153.67,13.04,5.72,34.68,42.22,42.74,45.37,43.06,-999,3.55,85.1,1,2,42.68,5.00,-3.10,31.98,85.28,49.28,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,12.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:08:25,2,0.61,103.6,20.00,12.53,0.01723,59.99,2.95,44.20,89.18,-999.00,-999.00,0,-11.69,2.05,4.31,3.51,2.16,2.30,2.91,44.07,45.92,43.03,38.94,42.60,89.11,89.31,116.90,115.68,93.69,166.87,115.39,92.67,115.34,145.78,154.06,12.90,5.26,34.73,42.74,43.26,45.96,43.55,-999,3.71,84.9,1,2,44.78,5.09,-2.61,31.98,85.28,49.28,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,12.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:09:15,2,0.61,103.5,20.00,12.53,0.01894,59.98,3.07,44.44,89.19,-999.00,-999.00,0,-12.31,0.91,4.35,3.55,2.23,2.39,3.02,44.34,46.07,43.20,39.09,42.65,89.13,89.31,116.68,115.50,93.99,166.63,115.26,92.71,115.19,146.00,153.78,12.67,5.02,34.86,43.13,43.64,46.20,43.88,-999,3.85,84.6,1,2,45.47,5.18,-3.07,32.10,85.28,49.28,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,12.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:10:01,2,0.61,103.5,20.10,12.60,0.02065,59.97,3.15,44.92,89.20,-999.00,-999.00,0,-12.61,0.27,4.41,3.61,2.31,2.50,3.12,45.81,47.49,44.13,39.25,42.73,89.10,89.28,116.63,115.45,94.14,166.65,115.21,92.78,115.16,146.19,153.71,12.38,4.90,35.00,43.50,44.00,46.56,44.29,-999,3.99,84.5,1,2,45.50,5.25,-3.82,32.59,85.28,49.26,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,12.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:10:51,2,0.61,103.5,20.00,12.56,0.02244,59.97,3.23,46.49,89.20,-999.00,-999.00,0,-12.50,0.32,4.45,3.67,2.42,2.59,3.20,46.90,48.41,44.95,39.46,42.81,89.10,89.31,116.61,115.39,94.15,166.82,115.13,92.79,115.07,146.39,153.87,12.12,4.87,35.15,44.12,44.63,47.78,45.28,-999,4.12,84.4,1,2,46.68,5.36,-4.41,33.01,85.28,49.13,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,12.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:11:44,2,0.61,103.5,20.20,12.66,0.02416,59.97,3.31,46.91,89.21,-999.00,-999.00,0,-12.54,0.39,4.47,3.72,2.50,2.70,3.30,47.22,48.60,45.28,39.68,42.90,89.13,89.31,116.72,115.53,94.17,167.09,115.28,92.80,115.21,146.57,154.04,12.12,4.70,35.31,44.61,45.14,48.10,45.68,-999,4.22,84.2,1,2,48.14,5.36,-4.54,33.54,85.28,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:12:32,2,0.61,103.5,20.30,12.75,0.02597,59.98,3.36,47.15,89.22,-999.00,-999.00,0,-11.99,1.25,4.51,3.74,2.56,2.78,3.38,47.49,48.80,45.54,39.89,42.99,89.13,89.31,117.06,115.80,94.13,167.69,115.51,92.85,115.46,146.72,154.63,12.07,4.98,35.30,44.99,45.50,48.33,46.03,-999,4.35,84.1,1,2,48.36,5.36,-4.40,33.34,85.28,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:13:24,2,0.61,103.5,21.80,13.81,0.02782,59.98,4.94,48.30,89.21,-999.00,-999.00,0,-10.35,3.43,7.39,6.35,4.96,4.30,4.98,49.62,51.09,46.94,40.11,43.10,89.14,89.31,117.95,116.46,93.92,168.89,116.05,92.96,116.03,146.95,155.98,24.90,33.87,35.25,45.57,46.13,49.17,46.84,-999,5.22,84.0,1,2,48.49,6.39,-3.59,32.67,85.30,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:14:12,2,0.60,103.6,21.00,13.14,0.02975,60.00,5.80,49.44,89.21,-999.00,-999.00,0,-8.45,6.63,7.79,6.73,5.34,4.66,5.33,50.06,51.30,47.37,40.39,43.19,89.14,89.31,118.93,117.40,93.61,170.21,116.98,93.07,116.97,147.17,157.98,18.37,16.99,35.19,46.23,46.81,50.05,47.50,-999,5.75,83.9,1,2,50.21,8.19,-0.86,32.07,85.30,49.10,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.10,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:03,2,0.61,103.6,20.70,12.97,0.03154,60.00,6.12,49.71,89.21,-999.00,-999.00,0,-9.24,5.61,8.10,6.99,5.62,4.97,5.59,50.32,51.47,47.64,40.65,43.28,89.14,89.26,118.73,117.32,93.98,169.70,117.00,93.15,116.97,147.37,157.51,17.31,11.55,35.27,46.70,47.26,50.32,47.88,-999,6.01,83.8,1,2,51.04,8.80,1.02,32.00,85.35,49.10,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.50,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:15:49,2,0.61,103.6,20.80,13.03,0.03339,60.02,6.37,50.01,89.21,-999.00,-999.00,0,-10.08,4.01,8.27,7.20,5.86,5.22,5.84,51.22,52.42,48.21,40.92,43.36,89.14,89.29,118.32,117.06,94.30,169.21,116.77,93.21,116.75,147.55,156.81,16.73,10.50,35.47,47.12,47.65,50.60,48.29,-999,6.28,83.7,1,2,50.90,9.10,0.68,32.26,85.42,49.10,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,15.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:16:40,2,0.61,103.6,21.00,12.94,0.03517,60.00,6.56,51.42,89.21,-999.00,-999.00,0,-10.30,3.47,8.37,7.34,6.06,5.42,6.04,52.50,53.60,49.32,41.23,43.51,89.14,89.31,118.22,116.90,94.45,169.31,116.60,93.21,116.56,147.73,156.68,16.40,10.16,35.67,47.74,48.30,51.69,49.09,-999,6.54,83.8,1,2,51.49,9.30,-0.17,32.87,85.30,49.10,0,85.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,16.00,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:17:29,2,0.61,103.6,20.80,12.98,0.03701,60.00,6.71,51.94,89.21,-999.00,-999.00,0,-10.41,3.31,8.43,7.40,6.20,5.58,6.20,52.75,53.74,49.63,41.57,43.62,89.14,89.25,118.27,116.97,94.49,169.43,116.70,93.22,116.63,147.87,156.75,16.01,9.61,35.90,48.32,48.86,52.15,49.58,-999,6.76,83.8,1,2,52.84,9.56,-0.72,33.56,85.46,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.10,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:18:23,2,0.61,103.5,20.90,13.00,0.03881,59.98,6.84,52.16,89.21,-999.00,-999.00,0,-9.93,3.78,8.50,7.50,6.37,5.77,6.34,52.94,53.93,49.92,41.86,43.74,89.14,89.26,118.39,117.07,94.52,169.77,116.78,93.27,116.74,148.00,157.00,15.90,9.52,35.94,48.75,49.26,52.38,49.94,-999,6.97,83.8,1,2,52.88,9.68,-0.86,33.48,85.46,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.10,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:19:15,2,0.60,103.5,21.20,13.26,0.04063,59.98,6.96,52.75,89.21,-999.00,-999.00,0,-9.36,4.76,8.53,7.57,6.45,5.91,6.50,54.37,55.29,50.98,42.17,43.88,89.14,89.30,118.71,117.33,94.48,170.13,117.00,93.25,116.96,148.16,157.52,15.91,9.57,35.91,49.23,49.72,52.92,50.54,-999,7.17,83.8,1,2,52.79,9.82,-0.27,32.90,85.46,49.10,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:01,2,0.61,103.5,21.80,13.53,0.04250,59.99,7.05,53.90,89.22,-999.00,-999.00,0,-8.47,5.43,8.57,7.64,6.56,6.05,6.64,54.88,55.77,51.52,42.54,44.01,89.14,89.31,119.22,117.71,94.35,170.90,117.31,93.25,117.29,148.32,158.41,15.28,9.34,35.90,49.90,50.36,53.90,51.31,-999,7.34,83.9,1,2,53.98,9.86,0.42,32.26,85.46,49.10,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:20:48,2,0.61,103.5,21.30,13.29,0.04442,59.98,7.15,54.17,89.23,-999.00,-999.00,0,-8.37,5.82,8.58,7.70,6.69,6.21,6.77,55.05,55.89,51.79,42.89,44.15,89.15,89.31,119.47,118.00,94.35,171.29,117.64,93.30,117.60,148.48,158.95,14.80,9.00,35.96,50.37,50.82,54.16,51.71,-999,7.49,84.0,1,2,54.70,9.86,1.14,31.98,85.46,49.10,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,16.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:21:38,2,0.61,103.5,21.20,13.25,0.04624,59.97,7.23,54.34,89.23,-999.00,-999.00,0,-9.07,4.63,8.53,7.73,6.75,6.34,6.89,55.32,56.18,52.09,43.25,44.28,89.15,89.31,119.10,117.76,94.64,170.81,117.44,93.34,117.43,148.62,158.47,14.40,8.64,36.19,50.78,51.19,54.38,52.05,-999,7.66,84.0,1,2,54.37,9.86,1.06,32.23,85.46,49.10,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,16.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:22:30,2,0.61,103.5,21.20,13.34,0.04813,59.97,7.28,55.41,89.24,-999.00,-999.00,0,-9.59,4.00,8.53,7.76,6.78,6.43,7.00,56.79,57.67,53.27,43.65,44.45,89.16,89.31,118.86,117.53,94.77,170.64,117.20,93.34,117.17,148.74,158.18,14.47,8.64,36.44,51.41,51.82,55.25,52.67,-999,7.81,84.0,1,2,54.14,9.86,0.37,32.97,85.42,49.24,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,16.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:23:18,2,0.61,103.5,21.80,13.43,0.04998,59.97,7.32,56.03,89.24,-999.00,-999.00,0,-9.02,4.03,8.50,7.76,6.83,6.53,7.08,56.94,57.79,53.58,44.06,44.59,89.16,89.31,119.12,117.74,94.65,171.16,117.38,93.37,117.36,148.87,158.57,14.07,8.43,36.65,52.00,52.41,55.78,53.19,-999,7.92,84.1,1,2,55.11,9.86,-0.13,33.62,85.46,49.26,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:24:13,2,0.61,103.5,21.90,13.71,0.05193,59.99,7.37,56.19,89.24,-999.00,-999.00,0,-7.90,5.39,8.50,7.76,6.93,6.62,7.19,57.05,57.87,53.80,44.43,44.75,89.16,89.32,119.70,118.17,94.51,171.88,117.76,93.39,117.74,148.98,159.45,14.08,8.66,36.64,52.42,52.79,55.99,53.54,-999,8.05,84.2,1,2,55.06,9.86,0.34,33.02,85.48,49.28,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:03,2,0.61,103.5,22.90,14.43,0.05382,59.98,8.08,56.54,89.24,-999.00,-999.00,0,-7.33,6.33,11.06,10.12,9.15,7.90,8.55,58.09,59.19,54.62,44.80,44.93,89.15,89.31,120.01,118.42,94.50,172.25,117.99,93.45,117.99,149.14,160.04,23.56,26.53,36.64,52.86,53.21,56.29,53.95,-999,8.52,84.3,1,2,54.86,10.13,1.24,32.36,85.48,49.26,0,85.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,17.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:25:48,2,0.61,103.5,22.60,14.41,0.05579,59.99,9.57,57.76,89.24,-999.00,-999.00,0,-5.42,9.15,11.45,10.50,9.52,8.35,8.97,58.75,59.76,55.32,45.21,45.11,89.16,89.34,120.99,119.22,94.27,173.56,118.68,93.48,118.68,149.37,161.47,21.29,26.46,36.69,53.53,53.90,57.25,54.76,-999,9.49,84.4,1,2,55.68,11.91,3.02,32.00,85.46,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,18.50,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:26:45,2,0.61,103.5,22.20,13.94,0.05780,60.00,9.91,57.99,89.24,-999.00,-999.00,0,-5.61,8.98,11.68,10.77,9.79,8.68,9.31,58.81,59.77,55.57,45.62,45.27,89.15,89.34,121.16,119.40,94.39,173.80,118.91,93.58,118.92,149.53,162.02,19.35,16.07,36.88,54.02,54.37,57.53,55.14,-999,9.70,84.4,1,2,56.30,12.59,4.82,32.21,85.46,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,18.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:27:31,2,0.61,103.5,22.20,13.77,0.05977,59.98,10.16,58.09,89.25,-999.00,-999.00,0,-6.23,7.59,11.83,10.96,10.00,8.97,9.54,58.80,59.81,55.79,46.02,45.44,89.17,89.34,120.87,119.24,94.70,173.45,118.80,93.71,118.78,149.70,161.56,18.55,14.09,37.14,54.42,54.71,57.71,55.44,-999,9.96,84.5,1,2,55.74,12.94,4.53,32.92,85.46,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.20,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:28:25,2,0.61,103.5,22.30,13.99,0.06168,59.98,10.35,58.80,89.25,-999.00,-999.00,0,-6.15,7.35,11.90,11.10,10.16,9.16,9.76,60.15,61.13,56.84,46.43,45.63,89.16,89.34,120.85,119.22,94.84,173.46,118.75,93.76,118.74,149.84,161.40,18.19,13.59,37.37,54.91,55.18,58.35,55.97,-999,10.22,84.6,1,2,55.12,13.22,3.70,33.64,85.46,49.28,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:29:11,2,0.60,103.5,22.80,14.32,0.06363,59.99,10.50,59.52,89.25,-999.00,-999.00,0,-5.03,8.71,11.99,11.19,10.31,9.39,9.96,60.32,61.28,57.16,46.86,45.80,89.16,89.34,121.32,119.61,94.71,174.10,119.10,93.73,119.12,149.97,162.16,17.93,13.43,37.38,55.43,55.70,59.01,56.56,-999,10.46,84.6,1,2,56.36,13.46,4.06,33.14,85.46,49.28,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.60,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:04,2,0.61,103.5,22.30,14.06,0.06566,60.00,10.64,59.62,89.25,-999.00,-999.00,0,-4.67,9.07,12.04,11.30,10.47,9.56,10.14,60.33,61.35,57.33,47.25,45.99,89.15,89.34,121.58,119.82,94.76,174.46,119.32,93.76,119.32,150.10,162.65,17.76,13.25,37.40,55.82,56.07,59.20,56.88,-999,10.67,84.6,1,2,56.99,13.49,4.92,32.54,85.46,49.28,0,95.00,80.00,2.00,150.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:30:51,2,0.61,103.5,23.20,14.45,0.06758,59.99,10.75,59.73,89.25,-999.00,-999.00,0,-4.61,8.88,12.08,11.36,10.52,9.70,10.27,60.74,61.88,57.70,47.65,46.16,89.14,89.34,121.58,119.84,94.89,174.36,119.36,93.87,119.35,150.27,162.57,17.65,13.05,37.43,56.19,56.40,59.39,57.21,-999,10.87,84.8,1,2,56.79,13.64,5.13,32.04,85.59,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.70,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:31:42,2,0.61,103.5,22.10,13.92,0.06959,60.02,10.82,60.65,89.24,-999.00,-999.00,0,-5.12,8.47,12.06,11.39,10.57,9.83,10.41,61.50,62.62,58.52,48.07,46.35,89.14,89.34,121.48,119.75,94.99,174.34,119.25,93.89,119.24,150.41,162.49,17.35,12.57,37.57,56.73,56.93,60.20,57.85,-999,11.04,84.9,1,2,57.30,13.75,4.98,32.16,85.53,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:32:35,2,0.61,103.6,21.90,13.77,0.07148,60.00,10.88,60.92,89.24,-999.00,-999.00,0,-5.73,7.43,12.04,11.39,10.62,9.95,10.50,61.50,62.64,58.68,48.51,46.54,89.14,89.34,121.13,119.49,95.17,173.98,119.05,93.89,119.04,150.50,161.95,17.14,12.25,37.86,57.18,57.38,60.52,58.21,-999,11.22,84.9,1,2,57.85,13.82,4.46,32.97,85.48,49.28,0,95.00,80.00,2.00,150.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,10.00,19.80,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
