,w rc temp_mean,w rc temp_std,w rc temp_min,w rc temp_25%,w rc temp_50%,w rc temp_75%,w rc temp_max,Hz_w rc temp_-7.22E-04_to_4.31E-04,Hz_w rc temp_4.31E-04_to_5.83E-04,Hz_w rc temp_5.83E-04_to_7.36E-04,Hz_w rc temp_7.36E-04_to_8.89E-04,Hz_w rc temp_8.89E-04_to_1.04E-03,Hz_w rc temp_1.04E-03_to_1.19E-03,Hz_w rc temp_1.19E-03_to_1.35E-03,Hz_w rc temp_1.35E-03_to_1.50E-03,Hz_w rc temp_1.50E-03_to_1.65E-03,Hz_w rc temp_1.65E-03_to_1.81E-03,Hz_w rc temp_1.81E-03_to_1.96E-03,Hz_w rc temp_1.96E-03_to_2.11E-03,Hz_w rc temp_2.11E-03_to_2.26E-03,Hz_w rc temp_2.26E-03_to_2.42E-03,Hz_w rc temp_2.42E-03_to_2.57E-03,Hz_w rc temp_2.57E-03_to_2.72E-03,Hz_w rc temp_2.72E-03_to_2.88E-03,Hz_w rc temp_2.88E-03_to_3.03E-03,Hz_w rc temp_3.03E-03_to_3.18E-03,Hz_w rc temp_3.18E-03_to_3.33E-03,w fc temp_mean,w fc temp_std,w fc temp_min,w fc temp_25%,w fc temp_50%,w fc temp_75%,w fc temp_max,Hz_w fc temp_-7.22E-04_to_4.31E-04,Hz_w fc temp_4.31E-04_to_5.83E-04,Hz_w fc temp_5.83E-04_to_7.36E-04,Hz_w fc temp_7.36E-04_to_8.89E-04,Hz_w fc temp_8.89E-04_to_1.04E-03,Hz_w fc temp_1.04E-03_to_1.19E-03,Hz_w fc temp_1.19E-03_to_1.35E-03,Hz_w fc temp_1.35E-03_to_1.50E-03,Hz_w fc temp_1.50E-03_to_1.65E-03,Hz_w fc temp_1.65E-03_to_1.81E-03,Hz_w fc temp_1.81E-03_to_1.96E-03,Hz_w fc temp_1.96E-03_to_2.11E-03,Hz_w fc temp_2.11E-03_to_2.26E-03,Hz_w fc temp_2.26E-03_to_2.42E-03,Hz_w fc temp_2.42E-03_to_2.57E-03,Hz_w fc temp_2.57E-03_to_2.72E-03,Hz_w fc temp_2.72E-03_to_2.88E-03,Hz_w fc temp_2.88E-03_to_3.03E-03,Hz_w fc temp_3.03E-03_to_3.18E-03,Hz_w fc temp_3.18E-03_to_3.33E-03,w fc evap temp_mean,w fc evap temp_std,w fc evap temp_min,w fc evap temp_25%,w fc evap temp_50%,w fc evap temp_75%,w fc evap temp_max,Hz_w fc evap temp_-7.22E-04_to_4.31E-04,Hz_w fc evap temp_4.31E-04_to_5.83E-04,Hz_w fc evap temp_5.83E-04_to_7.36E-04,Hz_w fc evap temp_7.36E-04_to_8.89E-04,Hz_w fc evap temp_8.89E-04_to_1.04E-03,Hz_w fc evap temp_1.04E-03_to_1.19E-03,Hz_w fc evap temp_1.19E-03_to_1.35E-03,Hz_w fc evap temp_1.35E-03_to_1.50E-03,Hz_w fc evap temp_1.50E-03_to_1.65E-03,Hz_w fc evap temp_1.65E-03_to_1.81E-03,Hz_w fc evap temp_1.81E-03_to_1.96E-03,Hz_w fc evap temp_1.96E-03_to_2.11E-03,Hz_w fc evap temp_2.11E-03_to_2.26E-03,Hz_w fc evap temp_2.26E-03_to_2.42E-03,Hz_w fc evap temp_2.42E-03_to_2.57E-03,Hz_w fc evap temp_2.57E-03_to_2.72E-03,Hz_w fc evap temp_2.72E-03_to_2.88E-03,Hz_w fc evap temp_2.88E-03_to_3.03E-03,Hz_w fc evap temp_3.03E-03_to_3.18E-03,Hz_w fc evap temp_3.18E-03_to_3.33E-03,w pantry temp_mean,w pantry temp_std,w pantry temp_min,w pantry temp_25%,w pantry temp_50%,w pantry temp_75%,w pantry temp_max,Hz_w pantry temp_-7.22E-04_to_4.31E-04,Hz_w pantry temp_4.31E-04_to_5.83E-04,Hz_w pantry temp_5.83E-04_to_7.36E-04,Hz_w pantry temp_7.36E-04_to_8.89E-04,Hz_w pantry temp_8.89E-04_to_1.04E-03,Hz_w pantry temp_1.04E-03_to_1.19E-03,Hz_w pantry temp_1.19E-03_to_1.35E-03,Hz_w pantry temp_1.35E-03_to_1.50E-03,Hz_w pantry temp_1.50E-03_to_1.65E-03,Hz_w pantry temp_1.65E-03_to_1.81E-03,Hz_w pantry temp_1.81E-03_to_1.96E-03,Hz_w pantry temp_1.96E-03_to_2.11E-03,Hz_w pantry temp_2.11E-03_to_2.26E-03,Hz_w pantry temp_2.26E-03_to_2.42E-03,Hz_w pantry temp_2.42E-03_to_2.57E-03,Hz_w pantry temp_2.57E-03_to_2.72E-03,Hz_w pantry temp_2.72E-03_to_2.88E-03,Hz_w pantry temp_2.88E-03_to_3.03E-03,Hz_w pantry temp_3.03E-03_to_3.18E-03,Hz_w pantry temp_3.18E-03_to_3.33E-03
Pre Processed - 143043.csv,7.095664500509684,0.6220127734851658,6.099999999999999,6.5555555555555545,7.11111111111111,7.627777777777776,8.1,-20.34313200815494,0.7389028803921912,-20.6,-20.53333333333333,-20.5,-20.46666666666667,-14.988888888888887,-28.413665902140675,0.8211108638687694,-29.9,-28.916666666666668,-28.9,-27.819444444444446,-23.83888888888889,2.3974133537206934,0.34324602115404357,1.8000000000000012,2.088888888888888,2.422222222222222,2.722222222222221,2.950000000000001,16.22505240371319,17.813525375475322,21.093664562725927,41.988198433315574,149.23273980772387,14.424723090448252,5.795356354520272,4.820672793322504,5.390901178367699,7.34197413032695,22.262251672993937,5.35597525067481,2.6114547111819553,3.288755068499606,3.25617730272411,2.421291680570229,8.40140895569682,2.988341328804078,1.869851127302436,2.7642666453335956,63.139505161254085,43.690938694814434,30.947706173714792,25.571372401005025,19.068240160783972,19.242225630877233,16.49893275142623,13.475592723844011,12.298762065407857,11.511243070757944,11.064113102522576,9.821130473439982,9.093145362120216,8.973838350201804,8.182411823488298,7.25981382591313,6.826315143445094,6.7648135319745215,6.722119463767737,5.982410314492373,37.50933845527887,30.932942249162917,28.585322309923267,48.11387454522127,157.7515529274913,26.659385167111097,19.65642303009542,26.495647331230554,15.108317607380888,25.153419989723265,67.3446828494824,11.83572513266825,8.980004671574218,40.897023216722694,40.795736690671845,16.460372474521044,25.617482419506022,12.185460713967073,10.030056837544565,16.15339449359157,5.90084762403567,5.680956786411492,5.131536126203169,4.582434933463439,2.640619599748106,2.12732218236629,1.7196611219998392,3.1200251455000214,3.0551135715370026,3.1042918449421486,5.427250092935021,5.8533807690143655,9.149125009985399,61.37160132358128,55.30454005404611,10.144613880880797,5.058019666656217,3.384003385304906,2.494409782742666,2.9168884334169207
Pre Processed - 143047.csv,0.3278122648607975,0.8646398611094138,-0.9000000000000006,-0.2888888888888886,0.2777777777777778,0.8111111111111117,4.488888888888888,-17.912017180837722,3.546718015598034,-20.677777777777777,-19.427777777777777,-18.769444444444446,-18.131944444444443,0.9999999999999984,-19.342409706546274,6.384092978815275,-25.0,-22.080555555555556,-20.76388888888889,-18.4375,32.550000000000004,0.38446200150489085,0.5914617731774379,-0.5166666666666665,-0.0680555555555558,0.3388888888888886,0.777777777777777,3.099999999999999,25.061438621970893,88.91456651793106,122.82448599667829,45.215498567352626,25.534271743329693,15.892912032386347,12.661512618429724,12.437240647701447,5.220910197113973,4.601695577489731,4.670215535799711,8.545809518785283,6.250404623507792,6.4131891387700595,4.969380231746866,4.621728972245981,4.460122476126528,2.9933016446238385,3.7352355951560785,3.7115507905908456,91.92307047308405,64.07023407208098,42.575569637848346,31.41328637484511,19.4657790750632,16.107144656347035,13.553425277442173,10.805197199670362,6.925623532977936,8.454789463876166,6.806703498996744,7.675532056050524,6.8534740234281255,5.329422031515788,6.26164504726931,4.731446151013265,5.380442043694384,5.845674228244845,4.998235410007477,4.786730526007866,536.3937412537363,308.93970277230596,193.19813854107403,217.68094028450395,167.8080168456585,79.58227422649678,77.47155536077841,94.04999161075708,49.27717901296091,59.6970309732658,32.08060293197113,51.62815377934715,48.30203375171584,36.83936933132109,35.547026129615546,27.3462437743182,24.01906327471748,25.06897343587227,22.1427986101289,24.678849412268132,35.20998814137984,70.788261478304,59.03738238809245,52.17546533931239,40.1188459400509,43.20788150751188,22.29612469047409,15.582033998223787,12.028624846954786,8.876595827625977,7.650803051976805,9.800222514879035,9.521548478401247,6.575551718974645,3.448582656029033,3.976711244859551,2.792631478866242,2.69406086015201,2.717579945350404,2.7680839828987196
Pre Processed - 143048.csv,0.29000381170192485,0.8489923649213245,-0.9000000000000006,-0.3888888888888885,0.1111111111111127,0.7999999999999988,3.4999999999999987,-19.175694047392163,4.135882636744228,-22.75555555555556,-21.211111111111112,-20.14444444444445,-19.072222222222223,1.2666666666666673,-22.02988691950956,6.97416348144967,-27.1,-25.311111111111117,-24.11111111111111,-20.916666666666668,31.98888888888889,0.32667238421955397,0.5435340716585915,-0.5999999999999991,-0.1111111111111107,0.2999999999999995,0.699999999999999,2.838888888888889,108.86659282767684,72.42982198377312,23.37427613691971,24.302430694944267,15.24382915875101,7.969202622003286,11.639372614523856,5.930297533377695,4.6140277726517835,4.139823483384037,3.7227585824285616,3.615980387036727,3.5947516563520754,3.089893543470931,3.6505462742573673,3.3397102434714188,2.249842686640235,2.8352361511074413,2.8385579138086374,2.405381226959503,138.59450470353926,44.73132051377325,13.804493304419397,10.241917477830363,7.9251675846321,5.015539214740073,5.452357455957652,2.8419090823461683,3.6747441513326202,2.978612385318274,3.7620335037958372,3.4984853066508315,3.9112253137176034,2.8611615266939894,2.5861963248045265,3.009942982126945,2.813289059305318,2.3768629817073172,3.9244683858042184,3.1140036834691958,777.3794529448891,328.8202022779307,164.29499296023045,159.48669853566577,108.63561342097402,64.25115052925929,107.36291729286506,57.49956122669986,71.1319338337884,50.07305648358431,34.554788831321716,30.629755089209464,34.749094538818,21.670082051120968,36.1890737904732,30.603913234866933,25.02864697539061,23.74461232355414,16.62920683641208,14.950240308925071,74.99284825201086,47.34946050669299,25.13189101956238,53.77418366397559,38.80854241461843,44.40623010399168,47.85489059707072,11.368859514649595,13.468160272851883,13.570086799473248,9.167327992920931,9.755089861404663,14.573358194833588,9.378102962717835,13.407185289279758,9.253212178988841,4.625837596137057,5.162022448145515,3.8369011826589907,4.700538401664574
Pre Processed - 143049.csv,8.79876186810367,7.039452727386127,0.0,2.0958333333333337,7.8,12.883333333333333,27.0,-8.260591480626122,6.9301835069257365,-16.8,-13.3,-9.758333333333333,-5.672222222222223,12.7,-18.111704516294584,11.784796326060105,-28.9,-25.929166666666667,-22.041666666666664,-17.11388888888889,31.511111111111116,1.9792340261739803,3.475318632189261,-0.1555555555555562,0.2722222222222233,0.68888888888889,1.3236111111111122,17.200000000000003,122.93190660757377,72.51525484925254,95.61390803341858,43.339324450110816,27.540197960446935,18.938551772296783,14.631800579238913,18.242438526954107,12.166568678056192,12.91484413432236,11.596622241018663,9.948747578993778,11.229722556708154,8.559627582954217,9.32945094609859,8.201171792044525,10.28974233973571,11.45689541495749,8.422094769171501,9.444133730669467,63.55993252469718,27.833044160518302,17.327124774869826,12.759567834052678,17.2121643069468,16.377311874472163,22.247638114513958,17.990671824535152,11.294166497872856,11.016181895094716,10.080077824119085,11.211218557627618,10.649490273357973,10.829246338126733,11.515339431535335,11.553302108736071,10.3470342836941,10.314944330470036,10.928171025103657,10.750297776828862,648.5157685705074,402.5257403485771,279.19740607155336,86.55672195294359,86.88441067124863,83.88144316550662,143.13460936038956,113.57555763269673,80.81951009229705,68.82166784663012,40.93385629138622,43.5583186240028,46.652508942819274,38.45633073458255,40.457885975864926,30.88805996011418,31.096441749386035,30.29561308562279,31.76620227219834,34.3238188878313,88.15418770319464,59.19190295352687,33.11759665798809,31.59146656975143,18.722692541039347,17.087473428298903,15.843348213276718,12.779567180082841,13.640229596667776,12.266244337252292,13.62695143813094,11.245429561535957,11.705949771679522,11.836111820527801,10.698453195284586,9.200128850067651,16.219466217785975,23.497883518528347,21.750518112099304,16.547212261664804
Pre Processed - 143050.csv,9.355244345843348,6.396020637006071,2.4555555555555566,3.505555555555555,7.4,15.391666666666666,24.6,-9.083006717199728,8.079931665780617,-18.4,-17.594444444444445,-9.444444444444445,-3.594444444444445,11.500000000000002,-13.364026006039316,11.761018990571651,-26.822222222222223,-23.08888888888889,-15.3,-6.983333333333334,30.53333333333333,4.144666296912553,4.460107606729708,0.0,0.4805555555555546,2.1000000000000005,7.6,15.611111111111112,108.16832918501824,74.80770049590174,41.328208747300884,21.38772809448837,31.807117125707002,13.615778858858738,8.959823370736972,11.541234289280336,6.317479442895029,7.651641740730546,4.382731909100575,5.0933796454487155,3.014505159985392,3.9666326547694304,3.7676463956165676,4.495873539351597,3.232082572183986,3.4594462135904744,2.6297646514991255,4.315785384741421,50.1544065896742,21.35236391567144,11.918909106403293,11.0859737065505,6.5179257195435545,9.769050737633838,14.472257547333026,11.226813969812174,3.304803840365358,5.497013589349099,2.8862147914138365,2.74573635358225,3.357116718482695,3.9297248541185232,5.025892191442019,4.834337087342506,3.139494132616336,3.2513930129017057,4.327408716067256,3.6686698545392087,504.7400770039874,316.20896715635956,197.67580040900035,92.35635386723501,110.9334064779645,102.87879734390427,113.98450211817722,93.4623421611113,63.681821164192286,56.26344983566332,32.127542835303494,34.31670074479134,40.54271707114882,39.1223232378674,30.071917445813483,29.292331608617516,19.527617952523972,18.433550118328217,29.58976439739979,36.19507894565753,28.60664362484054,13.922966500804076,21.804520895779486,21.58897425163402,42.72624357731726,14.163163098856886,7.208483484267489,5.876799505476925,3.7332405093650545,3.0431424904313746,5.219717455793093,3.382856455320893,3.410263205453727,3.402085006230609,3.0392410846221605,2.488126638030748,4.184685684597556,2.4116244613717757,1.9961257790912827,2.731172935959764
Pre Processed - 143051.csv,2.2072906625538207,3.1325374044829797,-1.961111111111112,-0.4666666666666666,1.3888888888888888,5.03888888888889,8.7,-13.024921277552856,3.57160625493106,-16.5,-15.0,-14.2,-12.544444444444444,1.1999999999999982,-20.092487629329735,9.50742374096343,-24.95555555555556,-24.17222222222222,-22.761111111111116,-21.422222222222224,30.07777777777778,0.8882076987340146,1.5616177550743289,-0.1722222222222215,0.0611111111111108,0.4444444444444428,0.777777777777777,7.633333333333335,54.534528958955896,25.84394747832892,21.058747939019963,11.660535053711367,9.577780884969863,8.762145436543102,6.426778878734682,5.433068199574752,4.55280221437751,3.9837138959996032,2.6443042730308917,2.25518925105612,3.188050379460534,2.4633656361311016,2.541239357721694,2.019927989521157,2.1028161751906644,1.335994519024143,1.373850763520767,1.6066307005025822,67.86399678339636,22.257085440534702,14.697316347205392,10.206242441710266,11.89756974666407,8.739560675734815,7.01003952150185,4.825842601033892,5.130278599582306,4.785430009207345,4.110202910524497,4.192680971505285,3.582758283472187,3.626292855831288,2.923277132865319,2.913618499952678,2.870075602003619,2.3875703129626413,2.3154833904593195,2.84267214414335,482.22194813378985,203.47776721163137,154.39040468607823,62.96606888975056,51.02724892974572,104.97764545415704,78.72306841713899,66.61918878369173,38.342705778193064,26.14623351644568,25.04617331445197,30.17127111108132,34.918029782948324,27.382912007628384,27.86037640173576,20.307777189148116,15.914702813494713,14.557601091160095,13.509886398557445,17.30270257520601,43.251680917388974,13.955187187787221,17.117586832012226,38.75556262604933,40.723575822490496,39.381849535838555,37.50327227394852,41.919476228605554,24.291078029569775,5.611212427098529,4.50236643043272,3.5353152887795316,3.122676588332142,2.401797994388844,3.4387314906351696,5.420129039517055,5.9167297790507964,5.752303892975083,3.6741350189706017,2.6991320885028354
Pre Processed - 143056.csv,12.036367617617618,7.7491719092639,0.1611111111111106,5.116666666666666,12.0,18.370833333333334,28.82222222222222,-8.769087837837839,6.242664336576924,-17.3,-13.76388888888889,-10.1,-5.304166666666667,8.711111111111112,-17.506278153153154,12.947518619794224,-30.5,-27.28055555555556,-21.486111111111114,-12.058333333333334,32.300000000000004,2.841888763763764,3.69872113217402,-0.0166666666666672,0.4222222222222211,0.9111111111111114,4.33888888888889,17.21111111111111,122.38461595561253,75.80943084880865,44.45542496102389,24.707583293114244,24.83087906397592,11.887871018411225,14.166220244077666,9.740865980481043,14.507918303071138,10.516018797395763,5.372037429846069,5.563647254660489,6.615911851732378,9.234940869675826,8.69056692898585,7.854396269095208,4.58846022356446,4.0562353309494945,5.899529189538758,6.379963973973285,178.0951528600908,107.37761481934216,76.48432948915833,63.21333713389711,48.317157907171236,41.17148407781003,47.706596986329785,49.50760120587742,36.643549554241666,28.63146006473755,19.125067367295863,21.498111772887853,23.73812198020597,22.557607039149282,21.23440847955488,19.428164922135046,18.91113668094993,17.921980707166536,16.734081198740046,15.309013426700215,1336.4455709963856,415.35071094583964,450.46856645443904,256.64425631176067,198.30288461432613,180.51768450474916,152.24586838757205,191.63688670247407,176.92850090445248,141.54863180000854,102.80478008663789,92.58822488459904,84.07107192821971,86.28480046940831,103.9647957447661,90.318344769209,73.45785344049239,72.62792040219317,71.50279308563155,61.55938644027561,80.54793739585585,56.26482817985739,25.433460687353577,22.340426381426553,17.737931149455655,25.549712183909058,18.284555086150874,21.090863740339504,28.224586466586672,20.809283049809437,18.009379340389103,16.965475165276224,18.064328544291232,20.818871281788656,21.043435210662725,9.370047500688006,3.563361405581926,4.382945398364308,7.938396418928023,4.877954651355036
Pre Processed - 143083.csv,1.1992439009982867,1.1145747813018057,0.1777777777777779,0.3999999999999994,0.7999999999999988,1.5888888888888886,6.099999999999999,-15.907809085002068,3.674543364441303,-17.35,-17.200000000000003,-16.900000000000002,-16.8,5.3,-23.530911453718474,6.667700770036836,-26.85,-25.12777777777778,-24.700000000000003,-24.31111111111111,28.46111111111112,0.45987654320987653,0.637959637592681,-0.0999999999999998,0.0111111111111128,0.3777777777777776,0.699999999999999,4.500000000000001,38.57458545097683,71.82851514772463,26.196472068313867,37.81332829077457,21.082285501705066,17.7971841941045,8.94042272257033,5.292616232268772,4.1607733690773605,2.3149865505616924,3.0182296287129087,3.170142355845412,4.945593943768984,3.239553196714086,2.3999070320580778,2.1039077628846248,2.1984117944294472,2.2654190602231252,1.3967854249102962,1.0377754446536256,104.19357875017542,17.109136468759814,20.10320778827259,6.685924133969665,6.739497870025403,4.843387215360183,3.3610144574490834,2.72717482035546,2.4002834035281673,2.0208261067089017,2.161559954052158,1.7557366125974467,2.4069749154682585,2.589916314623607,2.898330076352546,2.187369146503647,1.4966629145792578,1.3421485484878575,1.58959158176916,1.084618496851274,654.4060675428371,311.5159692030864,134.6462207771153,102.68302074013059,41.8625247139163,77.83798714477777,45.68991203854364,76.60600290765719,61.11119487971561,24.115305997283016,35.892917337861455,39.12497503956658,27.509172798382988,39.133688921814205,24.859461423495304,20.513836495759957,10.990732985585707,12.764643496318662,8.837157150048965,11.006168191299768,36.50639858932952,22.531389479593177,12.598975197037426,11.0002994630968,9.472819369241714,44.44142245096012,34.92749477043243,22.5264876595953,23.762405340550224,17.176122369667624,6.739159720489444,3.96720800743731,4.058895955958709,15.053800825650102,4.091354748063025,3.0107066105990277,4.0188897698182675,3.3421306348557596,3.1346926887936895,3.079049122274722
Pre Processed - 143100.csv,-0.24275646314631466,1.6508218723836758,-1.4999999999999998,-1.1666666666666674,-1.0000000000000004,0.0,6.600000000000001,-17.301887376237627,2.663185702792142,-18.577777777777776,-18.4,-18.27777777777778,-17.64166666666667,-2.344444444444444,-24.3755500550055,4.640789459570159,-26.06111111111111,-25.75555555555556,-25.322222222222223,-24.87777777777778,19.98888888888889,0.46855060506050616,0.6360613635332771,-0.0999999999999998,0.05972222222222218,0.3833333333333321,0.68888888888889,4.9,25.408942510096693,19.472792262529357,14.081199084812456,6.873529639490457,4.967324174743451,6.443550684865627,4.059744185386286,2.7200753058324163,6.711158483745728,8.003721380944588,3.3482123824368615,2.257383458683439,3.698475375522976,3.671928839787284,1.4623263118894057,1.5669504669364416,1.763079847981306,1.739967696093504,1.8048131380659613,2.063427332601378,123.11714393990992,36.98004134762002,12.659320812608302,7.32745048887094,4.611904804049868,2.53491365903986,2.2204106520125646,3.4298351243912846,2.493683398450019,2.272458777005232,3.298678826726494,3.4026394461889207,3.8430311396296566,3.1314188182710496,1.8498840501950127,3.046215251778223,3.633511286965235,2.813144894125189,1.1922105315096159,1.5353876657054322,589.4088628568304,391.3162932374977,211.23057859467826,77.5589811011467,47.67881287402246,60.798887543125375,72.64363759220164,62.15834495530077,53.5555709123904,63.31004901846603,23.318659323163445,32.6715848621848,24.601052809451257,33.181086888904424,16.831122306704167,18.273593330948543,18.95398287238337,18.6646679775562,18.38334477907294,15.88989457667477,47.48289830762416,20.259793085817975,16.89966815004745,6.783378250169275,3.787946513572531,2.7307466827307625,5.181344348010887,9.539246020829381,39.75774051662963,65.13267248986907,12.4235465343893,28.261229487051835,28.366398741135338,33.81435034503996,2.68837770513273,1.2997499349089352,2.361838957723141,2.858759782380103,7.755759499153376,9.049508790820457
Pre Processed - 143117.csv,3.6423454593383418,1.0288157876624668,2.433333333333335,2.8611111111111103,3.5250000000000012,4.15,8.16111111111111,-16.93345854751549,4.284070940452453,-18.5,-18.322222222222223,-18.2,-18.1,12.43888888888889,-23.78279293528404,6.759518477480063,-27.888888888888893,-26.022222222222226,-25.050000000000004,-24.57777777777778,30.272222222222226,0.556405693950178,0.8606430507332374,-0.0555555555555563,0.0777777777777781,0.4111111111111122,0.7111111111111118,6.099999999999999,13.894589765661678,19.508975307765493,72.18266315196509,78.3581209767948,21.523218196614476,12.772364770571242,11.585376593838584,15.571580816150352,8.981001015545372,5.80114410337652,5.509071398035122,5.345638621617026,9.523932662698035,3.6860052242828942,2.9524096525890955,3.0274235257145654,4.385611638315912,5.723189633727581,3.5800005524251213,3.6966100545717056,295.1712013966689,210.61836330526748,206.51287764386362,180.26750553593274,161.1877948105545,142.8159668027716,124.14043328090469,104.477528658128,87.03198750688388,66.75171880766862,47.60376808083967,31.85888810045145,19.68779424915894,10.442870316096807,12.847438424902798,18.557706532812222,24.903890612639234,30.151075912427775,32.67430409616571,34.88615750745786,497.8061056732278,358.31420549157593,154.4494493578342,187.86386102956695,174.51270678560698,168.65191668133454,87.89183374289878,115.11252727983155,55.12037712894638,77.55706444342135,61.189302702878926,81.42199832846283,50.91601292778049,39.91650480721214,55.25034581997068,27.468144132504502,39.821162902410144,26.95394940436593,27.797656143810574,23.493719909082305,40.93101324798688,20.578491141251366,11.486743289113372,9.550657813618786,12.282574311763335,8.214843079666263,11.380606832801677,7.168863159177278,6.385435703687333,8.201710957389919,32.99300119639169,70.48530218532467,29.133510277117935,23.50277425848878,10.987375161616184,3.3242379310113592,3.405697392274828,2.569036350097463,1.7428520629143285,1.8140828323908373
Pre Processed - 143118.csv,3.4580136238030974,0.8554338030270257,2.4555555555555566,2.8,3.299999999999999,3.977777777777776,8.1,-18.957252104620526,2.3589635199359287,-19.683333333333334,-19.57777777777778,-19.45555555555556,-19.23333333333333,0.7999999999999988,-24.010585759269972,4.585710739648484,-26.82777777777778,-25.36111111111111,-24.48333333333333,-23.96666666666667,33.24444444444445,0.4549546944283787,0.5683895223160847,-0.0611111111111108,0.088888888888887,0.3888888888888905,0.68888888888889,5.550000000000002,29.10490062061059,42.56516261003448,182.32202766663093,51.919583869844594,24.47687184789912,18.910378914621397,19.390870152008837,52.715722423616874,11.828000531106184,8.865757039525374,14.325935885586183,10.28528448612454,5.790367326644372,4.7687987948645985,4.73995615018608,9.396418294731124,8.239418487460425,5.6151285266460595,4.3605597569766665,4.326028020808038,151.93829801938844,37.73418016575613,46.011602299728665,12.816836493670497,9.72208449659062,7.39288577296464,7.197683076998254,16.916924488428204,6.256184244942642,4.615102290838731,7.744444202934971,6.415570685312678,4.283021973993281,3.3422190334772366,3.6781149983552783,5.769016058622149,4.5826885401349235,3.052177848485859,3.392090749058525,3.1033292819823495,719.7936157063468,371.3570630232407,252.9877939999662,108.30197314534817,73.13068907744,69.89311798702948,68.09184520231516,103.35152832556604,59.15145819360294,45.02431634619972,100.81063664221676,54.374761016455935,32.91397459464975,17.373466753438805,7.5766990661681755,18.3296750857801,20.112838526157088,10.961002848562359,12.345745522540142,12.288140204501929,35.914559478450485,20.90538191469609,8.366535234746017,3.2345128421807687,4.4203001937463835,7.3388983984404765,5.974722825250562,6.330549111240347,8.611987224333385,21.06039920252481,92.53654179538626,49.65727541054445,9.352024486816715,3.9447453427652026,4.452556057665387,5.63333568519734,2.5112126510668418,2.670742283557307,2.902821103645284,3.245168782927563
Pre Processed - 143121.csv,0.24993726080682596,0.6656040099199624,-0.9000000000000006,-0.2722222222222213,0.2444444444444432,0.7888888888888899,2.4000000000000004,-18.03160486856139,3.343071273813209,-20.7,-19.4,-18.75555555555556,-18.166666666666668,0.3999999999999994,-19.439124160863294,6.2541779909041235,-25.12777777777778,-22.08888888888889,-20.75,-18.58888888888889,31.561111111111117,0.36287721939895856,0.5294957340865776,-0.5388888888888883,-0.0777777777777781,0.3666666666666648,0.7749999999999998,2.4166666666666674,23.235816837198715,88.63855353381464,137.68720605111787,38.45290470356257,22.42039072633833,17.08558720737886,16.827527740794526,10.338232518177913,6.931989101683411,4.775334975322829,4.605505946676873,6.899432016213184,7.899816069025739,6.811124002224825,5.200861421125085,4.864378795543045,3.558178977193956,3.247194061384903,4.153086820191582,3.143273797891927,89.68144184856169,74.450568479385,48.18764228917966,28.42518430294954,18.427993226780725,11.233920569803285,14.58681419316127,8.768230328212535,7.9354909506584255,8.839982620219597,6.107763471294368,6.625260440520339,6.669019152373708,5.625841251003945,5.835682400423746,4.058232951446982,4.939337877118145,3.939180105479617,3.9258971744305025,3.119792427327993,507.93688773371815,343.4903914640445,220.88005656826184,214.53385912817006,135.42090122868348,64.99989881739222,79.14917118797256,78.97795948999836,52.33048911893484,55.84148468018986,40.07101304482091,50.24168362370941,63.29453532229575,38.509238567574805,34.13433227283603,34.543639705619704,29.99818059694883,31.3346953913356,22.385388716090397,21.225987783104074,36.92148911960677,72.68527816979764,70.05155558280022,51.94758325469867,55.419159197398734,29.474789116061228,23.49760176401275,15.828886189540388,9.981929653435712,10.203100004764886,10.34720346354337,9.284965747621401,9.378660230210423,4.258866011974659,4.514167017603385,3.908135228746389,3.399018773142966,2.770647844156656,3.3198352496951244,2.8228109439416014
